CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_rvmoreno_WORK,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType,Notes
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910006,PATHWAYS LEARNING CTR,DAEP INSTRUCTIONAL,,3410 AUSTIN ST,BEAUMONT,TX,77706.0,3410 AUSTIN ST,BEAUMONT,TX,77706.0,(409) 617-5700,(409) 617-5718,jcotton@bmtisd.com,,MR JACKIE COTTON   ,'EE 06-12,-1,Active, ,2015-03-14T05:35:18,145,USCGeocoder,1,31,7daefa28-52e8-481c-9ced-0523223e27fe,4.01,,30.1020820911,-94.1381197267,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,49054.0897,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910008,WEST BROOK SR H S,REGULAR INSTRUCTIONAL,,8750 PHELAN BLVD,BEAUMONT,TX,77706-5199,8750 PHELAN BLVD,BEAUMONT,TX,77706-5199,(409) 617-5500,(409) 617-5582,rmaxwel@bmtisd.com,www.bmtisd.com/westbrook/,MR RANDALL B MAXWELL   ,'09-12,2407,Active, ,2015-03-14T05:35:18,146,USCGeocoder,1,16,6b9bdb10-9f93-4fcb-8059-753011f3140e,4.01,,30.0808659603,-94.1961480817,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,401310.079631,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910009,O C TAYLOR CTR,ALTERNATIVE INSTRUCTIONAL,,2330 N ST,BEAUMONT,TX,77702.0,2330 N ST,BEAUMONT,TX,77702.0,(409) 617-5740,(409) 617-5759,mshelto@bmtisd.com,,MR MICHAEL SHELTON   ,'09-12,0,Active,30489.0,2015-03-14T05:35:18,147,USCGeocoder,1,31,f2be0978-dc19-4950-8dec-652a8bb01b6a,4.01,,30.087866,-94.121108,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910011,JEFFERSON CO YOUTH ACAD,JJAEP INSTRUCTIONAL,,RT 4 BOX 1000,BEAUMONT,TX,77705.0,5030 STE 100 HWY 69,BEAUMONT,TX,77705.0,(409) 720-4078,(409) 720-4078,vbutler@bmtisd.com,,MR STEVE GATEWOOD   ,'05-12,-1,Active,33816.0,2015-03-14T05:35:18,148,USCGeocoder,1,31,d4cb4fff-0347-4227-9041-1c1f8bdb324d,4.01,,30.131516,-94.147115,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910012,PAUL A BROWN ALTERNATIVE CENTER,ALTERNATIVE INSTRUCTIONAL,,3410 AUSTIN ST,BEAUMONT,TX,77706.0,3410 AUSTIN ST,BEAUMONT,TX,77706.0,(409) 617-5720,(409) 617-5738,jcotton@bmtisd.com,,MR JACKIE COTTON   ,'09-12,112,Active,34515.0,2015-03-14T05:35:18,149,USCGeocoder,1,0,9dc6b3a7-c238-4fce-8e94-091226a44c29,4.01,,30.1020820911,-94.1381197267,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,49054.0897,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910042,SMITH MIDDLE,REGULAR INSTRUCTIONAL,,4415 CONCORD,BEAUMONT,TX,77703-1803,4415 CONCORD,BEAUMONT,TX,77703-1803,(409) 617-5825,(409) 617-5848,wandrew@beaumont.k12.tx.us,www.bmtisd.com/smith/,WILBERT ANDREWS   ,'06-08,685,Active, ,2015-03-14T05:35:18,150,USCGeocoder,1,31,18a831e0-c358-40eb-98f0-3fc7ea63743a,4.01,,30.1174490287,-94.1372039047,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2718.94322032,Meters,3,StreetSegmentInterpolation,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910043,M L KING MIDDLE,REGULAR INSTRUCTIONAL,,1400 AVE A,BEAUMONT,TX,77701-5201,1400 AVE A,BEAUMONT,TX,77701-5201,(409) 617-5850,(409) 617-5873,dlewis1@bmtisd.com,www.bmtisd.com/king/,MS DANA LEWIS   ,'06-08,500,Active, ,2015-03-14T05:35:18,151,USCGeocoder,1,16,2754d2df-8dec-4410-b48d-dafaad9d3346,4.01,,30.0692345557,-94.1009630053,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2510.33569854,Meters,3,StreetSegmentInterpolation,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910045,SOUTH PARK MIDDLE,REGULAR INSTRUCTIONAL,,4500 HIGHLAND AVE,BEAUMONT,TX,77705-5299,4500 HIGHLAND AVE,BEAUMONT,TX,77705-5299,(409) 617-5875,(409) 617-5898,shendri@bmtisd.com,www.bmtisd.com/southpark/,MS SHARON HENDRIX   ,'06-08,444,Active,30366.0,2015-03-14T05:35:18,152,USCGeocoder,1,16,5de0d241-d234-4635-9daa-1bfe0c4b3157,4.01,,30.042879202,-94.0833950643,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,80712.1903498,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910046,MARSHALL MIDDLE,REGULAR INSTRUCTIONAL,,6455 GLADYS,BEAUMONT,TX,77706-3299,6455 GLADYS,BEAUMONT,TX,77706-3299,(409) 617-5900,(409) 617-5924,spier@bmtisd.com,www.bmtisd.com/marshall/,MS SHANNON ALLEN   ,'06-08,813,Active, ,2015-03-14T05:35:18,153,USCGeocoder,1,31,848b8bd5-6ade-4e5e-aa2a-686aaeeebca1,4.01,,30.0900629174,-94.1727478266,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,62338.9565155,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910047,ODOM MIDDLE,REGULAR INSTRUCTIONAL,,2550 W VIRGINIA AVE,BEAUMONT,TX,77705-4698,2550 W VIRGINIA AVE,BEAUMONT,TX,77705-4698,(409) 617-5925,(409) 617-5949,mhickma@bmtisd.com,www.bmtisd.com/odom/,MS TILLIE HICKMAN   ,'06-08,780,Active, ,2015-03-14T05:35:18,154,USCGeocoder,1,31,0cd31870-b3d3-4680-9948-185d314951b4,4.01,,30.0443245284,-94.1106466886,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,33355.8498708,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910048,VINCENT MIDDLE,REGULAR INSTRUCTIONAL,,350 ELDRIDGE DR,BEAUMONT,TX,77707-5009,350 ELDRIDGE DR,BEAUMONT,TX,77707-5009,(409) 617-5950,(409) 617-5974,babel@bmtisd.com,www.bmtisd.com/vincent/,MR BRIAN B ABEL   ,'06-08,625,Active,31570.0,2015-03-14T05:35:18,155,USCGeocoder,1,16,b27f8a10-874f-49e5-b12c-b7149de32867,4.01,,30.0731720376,-94.1854727812,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4819.15542813,Meters,3,StreetSegmentInterpolation,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910101,AMELIA EL,REGULAR INSTRUCTIONAL,,565 S MAJOR DR,BEAUMONT,TX,77707-1598,565 S MAJOR DR,BEAUMONT,TX,77707-1598,(409) 617-6000,(409) 617-6024,hhancoc@bmtisd.com,www.bmtisd.com/amelia,MS HOLLEY J HANCOCK   ,'EE-05,756,Active, ,2015-03-14T05:35:18,156,USCGeocoder,1,0,0a226c40-914c-424d-a26a-1302f51acd3e,4.01,,30.0701158377,-94.1896037541,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,6719.34876015,Meters,3,StreetSegmentInterpolation,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910104,CALDWOOD EL,REGULAR INSTRUCTIONAL,,102 BERKSHIRE LN,BEAUMONT,TX,77707-2099,102 BERKSHIRE LN,BEAUMONT,TX,77707-2099,(409) 617-6025,(409) 617-6048,vsimon@bmtisd.com,www.bmtisd.com/caldwood,MRS VALERIE SIMON   ,'EE-05,770,Active, ,2015-03-14T05:35:18,157,USCGeocoder,1,16,5201c0c0-e1e6-426d-b08f-8839c8558409,4.01,,30.0795622655,-94.1534095804,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1444.60247248,Meters,3,StreetSegmentInterpolation,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910105,CURTIS EL,REGULAR INSTRUCTIONAL,,6225 N CIRCUIT,BEAUMONT,TX,77706.0,6225 N CIRCUIT,BEAUMONT,TX,77706.0,(409) 617-6050,(409) 617-6073,beast@beaumont.k12.tx.us,www.bmtisd.com/curtis,MR BRIAN EAST   ,'EE KG-05,581,Active, ,2015-03-14T05:35:18,158,USCGeocoder,1,31,592dd143-8533-4df3-bd01-b17eea6709aa,4.01,,30.0885300789,-94.1661284797,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,81393.6593881,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910110,FLETCHER EL,REGULAR INSTRUCTIONAL,,1050 AVE E,BEAUMONT,TX,77701-5109,1050 AVE E,BEAUMONT,TX,77701-5109,(409) 617-6100,(409) 617-6123,atyler@bmtisd.com,www.bmtisd.com/fletcher,ANITA FRANK   ,'EE-05,625,Active, ,2015-03-14T05:35:18,159,USCGeocoder,1,31,be09191c-5a04-4f34-9dc6-ae540939285f,4.01,,30.06895,-94.107133,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910112,GUESS EL,REGULAR INSTRUCTIONAL,,8055 VOTH RD,BEAUMONT,TX,77708-2308,8055 VOTH RD,BEAUMONT,TX,77708-2308,(409) 617-6125,(409) 617-6148,doge@bmtisd.com,www.bmtisd.com/guess,DEBRA OGE   ,'EE KG-05,658,Active,26506.0,2015-03-14T05:35:18,160,USCGeocoder,1,31,b049513f-219c-48f0-a557-6e2a98bdb9ce,4.01,,30.1468326248,-94.1821895517,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,46564.6781752,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910118,REGINA HOWELL EL,REGULAR INSTRUCTIONAL,,5850 REGINA,BEAUMONT,TX,77706-2548,5850 REGINA,BEAUMONT,TX,77706-2548,(409) 617-6190,(409) 617-6199,lbahnse@beaumont.k12.tx.us,www.bmtisd.com/regina,DR LYDIA BAHNSEN   ,'EE KG-05,802,Active, ,2015-03-14T05:35:18,161,USCGeocoder,1,16,98c02564-d739-4152-92a6-15ef683194d9,4.01,,30.102341591,-94.1609147657,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,33816.7201554,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910123,HOMER DR EL,REGULAR INSTRUCTIONAL,,8950 HOMER DR,BEAUMONT,TX,77708-5009,8950 HOMER DR,BEAUMONT,TX,77708-5009,(409) 617-6225,(409) 617-6248,acolber@beaumont.k12.tx.us,www.bmtisd.com/homer,MS AVA COLBERT   ,'EE-05,711,Active,31521.0,2015-03-14T05:35:18,162,USCGeocoder,1,31,8b80be93-dd4b-4d07-9bad-9a60fb31ac29,4.01,,30.1575210657,-94.1684233452,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,53483.9768867,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910125,PIETZSCH/MAC ARTHUR EL,REGULAR INSTRUCTIONAL,,4301 HIGHLAND AVE,BEAUMONT,TX,77705.0,4301 HIGHLAND AVE,BEAUMONT,TX,77705.0,(409) 617-6475,(409) 617-6498,jwilso1@bmtisd.com,www.bmtisd.com/piemac,JIMMY WILSON   ,'EE-05,949,Active,30614.0,2015-03-14T05:35:18,163,USCGeocoder,1,47,f6ddd81e-f642-4c27-a6e9-928479594839,4.01,,30.0444876959,-94.0844338449,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,24184.8184001,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910126,DISHMAN EL,REGULAR INSTRUCTIONAL,,3475 CHAMPIONS DR,BEAUMONT,TX,77707.0,3475 CHAMPIONS DR,BEAUMONT,TX,77707.0,(409) 617-6250,(409) 617-6274,bbasing@bmtisd.com,www.bmtisd.com/dishman/,MR BRANDON BASINGER   ,'EE-05,603,Active,34515.0,2015-03-14T05:35:18,164,USCGeocoder,1,16,cd55d3c3-561a-4ef5-96cf-63cf515322dd,4.01,,30.0410305209,-94.1793272598,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3841.99397913,Meters,3,StreetSegmentInterpolation,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910127,BLANCHETTE EL,REGULAR INSTRUCTIONAL,,2550 SARAH ST,BEAUMONT,TX,77705.0,2550 SARAH ST,BEAUMONT,TX,77705.0,(409) 617-6300,(409) 617-6296,bhardem@bmtisd.com,,MS BARBARA HARDEMAN   ,'PK-05,523,Active,38512.0,2015-03-14T05:35:18,165,USCGeocoder,1,16,e5ed4583-3eb9-4c25-ab71-3051a0b013e7,4.01,,30.0457704171,-94.1109731398,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2330.39326984,Meters,3,StreetSegmentInterpolation,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910128,MARTIN EL,REGULAR INSTRUCTIONAL,,3500 PINE,BEAUMONT,TX,77703.0,3500 PINE,BEAUMONT,TX,77703.0,(409) 617-6425,(409) 617-6448,mfowler@bmtisd.com,,MS MARTHA FOWLER   ,'EE KG-05,625,Active,38951.0,2015-03-14T05:35:18,166,USCGeocoder,1,31,f9ec79ca-53ba-41a1-a4f9-d2178dca6494,4.01,,30.115053,-94.105316,Exact,LOCATION_TYPE_USPS_ZIP_CODE,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910129,DR MAE E JONES-CLARK EL,REGULAR INSTRUCTIONAL,,3525 CLEVELAND,BEAUMONT,TX,77703.0,3525 CLEVELAND,BEAUMONT,TX,77703.0,(409) 617-6350,(409) 617-6346,sguillo@bmtisd.com,,MS SHAUNTE' GUILLORY   ,'EE KG-05,777,Active,39255.0,2015-03-14T05:35:18,167,USCGeocoder,1,31,4c75b86d-5ddc-41c4-a59a-b33388bb58f2,4.01,,30.1137609311,-94.1234007417,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,54576.3308002,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910130,CHARLTON-POLLARD EL,REGULAR INSTRUCTIONAL,,825 JACKSON ST,BEAUMONT,TX,77701.0,825 JACKSON ST,BEAUMONT,TX,77701.0,(409) 617-6150,(409) 617-6173,wwells@bmtisd.com,,WAYNE WELLS   ,'PK-05,575,Active,39255.0,2015-03-14T05:35:18,168,USCGeocoder,1,172,6e4fdc6a-450c-459c-b3be-65d0f6ff31bc,4.01,,30.0717840068,-94.0858807004,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,650.394454986,Meters,2,Parcel,
'123,JEFFERSON COUNTY,'05,'123910,BEAUMONT ISD,INDEPENDENT,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,3395 HARRISON AVE,BEAUMONT,TX,77706-5009,(409) 617-5000,(409) 617-5184,vbutler@bmtisd.com,www.bmtisd.com/,MR VERNON L BUTLER   ,19453,'123910131,FEHL-PRICE EL,REGULAR INSTRUCTIONAL,,3350 BLANCHETTE ST,BEAUMONT,TX,77701.0,3350 BLANCHETTE ST,BEAUMONT,TX,77701.0,(409) 617-6400,(409) 617-6423,cwalter@bmtisd.com,,MS CHANDRA WALTERS   ,'EE-05,662,Active,39255.0,2015-03-14T05:35:18,169,USCGeocoder,1,47,3acadaa2-ce85-436c-bf48-068251a9eeb3,4.01,,30.0651594493,-94.123065584,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,14594.8948956,Meters,2,Parcel,
