CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_decomonteiro_output_11_am,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902003,HIDALGO CO J J A E P,JJAEP INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,3900 N 23RD,MCALLEN,TX,78501,(956) 688-6123,(956) 687-9075,jizaguirre@swkey.org,,MR JOE IZAGUIRRE   ,'05-12,-1,Active,1996-01-08,3/14/2015 5:35:16 AM,96,USCGeocoder,1,109,836cee5b-dd17-4463-a37e-6ecd6870fe1e,4.01,,26.2399196825,-98.2394063907,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3575.06015254,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902005,DONNA ALTERNATIVE EDUCATION PROGRAM,DAEP INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,2006 SILVER ST,DONNA,TX,78537,(956) 464-1954,(956) 464-1951,jmendoza@donnaisd.net,www.donnaisd.net,MR JOHN M MENDOZA   ,'01-12,0,Active,09/17/2002,3/14/2015 5:35:16 AM,97,USCGeocoder,1,31,9284cddf-11db-4f5a-a9b9-a71b340e4a2e,4.01,,26.164311413,-98.0427866561,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,94.0828402367,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2241.72843038,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902006,3D ACADEMY,ALTERNATIVE INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,2110 HESTER AVE,DONNA,TX,78537,(956) 464-1254,(956) 464-1081,lygonzalez@donnaisd.net,www.donnaisd.net,MS LYDIA GONZALEZ   ,'12,87,Active,2008-12-09,3/14/2015 5:35:16 AM,98,USCGeocoder,1,47,d5aeb600-7662-42c5-b203-1a8f806be6ae,4.01,,26.1706176057,-98.0402741428,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,7198.7462582,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902007,DONNA NORTH H S,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,7250 N VAL VERDE RD,DONNA,TX,78537,(956) 464-4190,(956) 464-4434,bcaceres@donnaisd.net,www.donnaisd.net,MRS BERNADETT CACERES   ,'09-12,1772,Active,2013-05-08,3/14/2015 5:35:16 AM,99,USCGeocoder,1,47,1d593216-e182-45a6-a949-569df4e94f6c,4.01,,26.225366,-98.076894,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902008,EXCEL ACADEMY CAMPUS,ALTERNATIVE INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,2006 SILVER AVE,DONNA,TX,78537,(956) 464-1600,(956) 464-1752,lygonzalez@donnaisd.net,www.donnaisd.net,MS LYDIA GONZALEZ   ,'09-11,-1,Active,08/15/2012,3/14/2015 5:35:16 AM,100,USCGeocoder,1,16,89887f1a-b50b-4931-956d-f9a44bce8cf3,4.01,,26.164311413,-98.0427866561,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2241.72843038,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902045,A P SOLIS MIDDLE,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,700 S AVE,DONNA,TX,78537-3159,(956) 464-1650,(956) 464-1786,maryramirez@donnaisd.net,www.donnaisd.net,MARY LOU RAMIREZ   ,'06-08,735,Active,06/29/1989,3/14/2015 5:35:16 AM,101,USCGeocoder,1,31,a2032e01-17b4-464a-956b-2f45ffef7a28,4.01,,26.161977,-98.058012,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902046,VETERANS MIDDLE,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,3207 N GOLIE RD,DONNA,TX,78537,(956) 464-1350,(956) 464-1356,cpguerrero@donnaisd.net,www.donnaisd.net,MS CLAUDIA GUERRERO   ,'06-08,1004,Active,2000-03-01,3/14/2015 5:35:16 AM,102,USCGeocoder,1,31,90c16d30-bfb1-4063-8736-2a2ea981bd26,4.01,,26.18814,-98.058379,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902047,DORA M SAUCEDA MIDDLE,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,520 N VLY VIEW RD,DONNA,TX,78537-2799,(956) 464-1360,(956) 464-1346,atroncoso@donnaisd.net,www.donnaisd.net,MRS ADELA TRONCOSO   ,'06-08,791,Active,09/14/2004,3/14/2015 5:35:16 AM,103,USCGeocoder,1,31,e82d07b9-80b8-4c8f-ba89-b13387ea24ce,4.01,,26.181629,-98.073226,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902048,W A TODD MIDDLE,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,400 N SALINAS BLVD,DONNA,TX,78537,(956) 464-1600,(956) 464-1752,rfloredo@donnaisd.net,www.donnaisd.net,MR JAVIER VILLANUEVA   ,'06-08,827,Active,2013-05-08,3/14/2015 5:35:16 AM,104,USCGeocoder,1,78,5a85753e-31cb-4a7c-a4df-af2d56393ae1,4.01,,26.1649801308,-98.043664469,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,95.8579881657,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1709.48779183,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902102,GUZMAN EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,510 S D SALINAS BLVD,DONNA,TX,78537-3470,(956) 464-1920,(956) 464-1926,oalvarez@donnaisd.net,www.donnaisd.net,MS OFELIA ALVAREZ   ,'EE-05,427,Active,06/29/1989,3/14/2015 5:35:16 AM,105,USCGeocoder,1,31,e7fcf94b-7a50-4dc9-9e34-83c5a010fc54,4.01,,26.163739,-98.043356,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902103,T PRICE EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,2906 E ROBERTS,DONNA,TX,78537-9999,(956) 464-1303,(956) 464-1676,jpadilla@donnaisd.net,www.donnaisd.net,MRS JACQUELINE PADILLA   ,'EE-05,497,Active,1996-01-04,3/14/2015 5:35:16 AM,106,USCGeocoder,1,31,5e8cbc0d-dc2a-4f12-8b20-dcd4727b3617,4.01,,26.169189,-98.032533,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902104,A M OCHOA EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,424 S 11TH ST,DONNA,TX,78537-3217,(956) 464-1900,(956) 464-1918,smramos@donnaisd.net,www.donnaisd.net,MRS SONIA RAMOS   ,'EE-05,429,Active, ,3/14/2015 5:35:16 AM,107,USCGeocoder,1,125,b113730f-ec02-4c8b-8e51-4d4361efdbdc,4.01,,26.1628845246,-98.0530973307,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,8832.94840941,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902105,RUNN EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,1701 E HWY 281,DONNA,TX,78537,(956) 464-1864,(956) 464-1934,asarmiento@donnaisd.net,www.donnaisd.net,MS ALICIA SARMIENTO   ,'EE-05,341,Active, ,3/14/2015 5:35:16 AM,108,USCGeocoder,1,94,b2413240-785d-4741-b241-65e9b5a9ea7e,4.01,,26.077176,-98.062389,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902106,C STAINKE EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,1309 S AVE,DONNA,TX,78537-3754,(956) 464-1940,(956) 464-1790,galvarez@donnaisd.net,www.donnaisd.net,MRS GRISELDA ALVAREZ   ,'EE-05,633,Active, ,3/14/2015 5:35:16 AM,109,USCGeocoder,1,31,71841ae2-d95c-4a5e-ac83-319e7f320c9a,4.01,,26.164529,-98.042234,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902109,J W CACERES EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,503 S HUTTO RD,DONNA,TX,78537-2416,(956) 464-1995,(956) 464-1743,cmartinez@donnaisd.net,www.donnaisd.net,MS CELIA MARTINEZ   ,'EE-05,477,Active, ,3/14/2015 5:35:16 AM,110,USCGeocoder,1,16,3f5748af-41fd-44ea-b16f-243ac53d50aa,4.01,,26.1685892759,-98.0685304717,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,6614.86493677,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902111,M RIVAS EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,503 S HUTTO RD,DONNA,TX,78537-2416,(956) 464-1990,(956) 464-1869,garellano@donnaisd.net,www.donnaisd.net,MR GREGORIO ARELLANO   ,'EE-05,533,Active,1991-01-07,3/14/2015 5:35:16 AM,111,USCGeocoder,1,16,5b1a2238-6fc9-4527-9254-1d1f4601cc20,4.01,,26.1685892759,-98.0685304717,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,6614.86493677,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902112,CAPT D SALINAS II EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537-2799,333 E HWY 83,ALAMO,TX,78516-2702,(956) 783-1332,(956) 782-9175,sfranco@donnaisd.net,www.donnaisd.net,MRS SAN JUANITA FRANCO   ,'EE-05,582,Active,1995-01-01,3/14/2015 5:35:16 AM,112,USCGeocoder,1,63,34804aeb-9714-4cff-b905-9e47099eccea,4.01,,26.179742,-98.105809,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902113,PATRICIA S GARZA EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,8801 ALBERTA RD,DONNA,TX,78537,(956) 464-1886,(956) 464-1891,tfluna@donnaisd.net,www.donnaisd.net,MRS THELMA LUNA   ,'EE-05,849,Active,1999-01-08,3/14/2015 5:35:16 AM,113,USCGeocoder,1,16,a5c1d1cb-f280-47dc-bd65-cec9281d2abc,4.01,,26.242597,-98.078622,Relaxed,,,,,,,ManuallyChangedByAndreM,,,,,,,,,,,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902114,MARIA ALICIA P MUNOZ EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,1901 E ROOSEVELT,DONNA,TX,78537,(956) 464-1310,(956) 464-1316,ncalderon@donnaisd.net,www.donnaisd.net,MISS NELDA CALDERON   ,'EE-05,836,Active,1999-01-08,3/14/2015 5:35:16 AM,114,USCGeocoder,1,141,310391ce-a5a1-41a0-9e12-7d4ba8ddb201,4.01,,26.235688,-98.038228,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902115,LE NOIR EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,316 N MAIN ST,DONNA,TX,78537,(956) 464-1685,(956) 464-1877,knieto@donnaisd.net,www.donnaisd.net,MRS KAREN NIETO   ,'EE-05,592,Active,2002-09-04,3/14/2015 5:35:16 AM,115,USCGeocoder,1,16,75eac525-0597-479d-a2dc-e6660ea8dec8,4.01,,26.1749404138,-98.0534517023,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3444.74789023,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902116,DANIEL SINGLETERRY SR,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,9113 N VAL VERDE RD,DONNA,TX,78537,(956) 464-1845,(956) 464-1849,cpark@donnaisd.net,www.donnasisd.net,MR CHRISTOPHER PARK   ,'EE-05,534,Active,2002-01-09,3/14/2015 5:35:16 AM,116,USCGeocoder,1,31,cec75477-d8d1-4bd7-9efc-16caea719a20,4.01,,26.244397,-98.077195,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902117,ELOY GARZA SALAZAR EL,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,3207 N GOOLIE RD,DONNA,TX,78537,(956) 464-1977,(956) 464-1983,lchavez@donnaisd.net,www.donnaisd.net,MRS LETICIA CHAVEZ   ,'EE-05,595,Active,09/14/2004,3/14/2015 5:35:16 AM,117,USCGeocoder,1,47,19e4cf9b-4424-4d70-8c1f-6225c550c809,4.01,,26.18814,-98.058379,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108902,DONNA ISD,INDEPENDENT,116 N 10TH ST,DONNA,TX,78537-2799,116 N 10TH ST,DONNA,TX,78537-2799,(956) 464-1600,(956) 464-1752,jrreyna@donnaisd.net,www.donnaisd.net,MR JESUS RENE REYNA   ,15351,'108902118,JULIAN S ADAME,REGULAR INSTRUCTIONAL,,116 N 10TH ST,DONNA,TX,78537,5001 N FM 493,DONNA,TX,78537,(956) 461-4010,(956) 461-4017,mpartida@donnaisd.net,www.donnaisd.net,MRS MARIA ISABEL PARTIDA   ,'EE-05,853,Active,08/17/2007,3/14/2015 5:35:16 AM,118,USCGeocoder,1,78,df33f489-1204-4b0e-8d7a-c48d001214bc,4.01,,26.204474,-98.038421,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108903,EDCOUCH-ELSA ISD,INDEPENDENT,P O BOX 127,EDCOUCH,TX,78538-0127,920 W SANTA ROSA AVE,EDCOUCH,TX,78538-0127,(956) 262-6000,(956) 262-6032,priojas@eeisd.org,www.eeisd.org,DR RICHARD RIVERA   ,5049,'108903001,EDCOUCH-ELSA H S,REGULAR INSTRUCTIONAL,,P O BOX 127,EDCOUCH,TX,78538-0127,N YELLOWJACKET DR,ELSA,TX,78543,(956) 262-6074,(956) 262-6060,jaigarcia@eeisd.org,,MR JAIME GARCIA II   ,'09-12,1341,Active, ,3/14/2015 5:35:16 AM,119,USCGeocoder,1,16,198054a0-feae-4942-a099-eb51e8e1b2b9,4.01,,26.298749,-97.979199,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,10,POBoxZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108903,EDCOUCH-ELSA ISD,INDEPENDENT,P O BOX 127,EDCOUCH,TX,78538-0127,920 W SANTA ROSA AVE,EDCOUCH,TX,78538-0127,(956) 262-6000,(956) 262-6032,priojas@eeisd.org,www.eeisd.org,DR RICHARD RIVERA   ,5049,'108903003,HIDALGO CO J J A E P,JJAEP INSTRUCTIONAL,,3100 S HWY 281 P O BOX 267,EDINBURG,TX,78540-0267,3900 N 23RD ST,MCALLEN,TX,78501,(956) 381-8600,(956) 383-4280,priojas@eeisd.org,,    ,'07-12,0,Active,1997-01-07,3/14/2015 5:35:16 AM,120,USCGeocoder,1,31,13064520-ed73-4043-a53e-cb711735cabf,4.01,,26.2399196825,-98.2394063907,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3575.06015254,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108903,EDCOUCH-ELSA ISD,INDEPENDENT,P O BOX 127,EDCOUCH,TX,78538-0127,920 W SANTA ROSA AVE,EDCOUCH,TX,78538-0127,(956) 262-6000,(956) 262-6032,priojas@eeisd.org,www.eeisd.org,DR RICHARD RIVERA   ,5049,'108903004,EDCOUCH-ELSA H S ACADEMY,ALTERNATIVE INSTRUCTIONAL,,P O BOX 127,EDCOUCH,TX,78538,301 N YELLOWJACKET DR,ELSA,TX,78543,(956) 262-0151 ext:2131,(956) 262-6032,lygonzalez@eeisd.org,,MS LYDIA GONZALEZ   ,'09-12,46,Active,06/26/2013,3/14/2015 5:35:16 AM,121,USCGeocoder,1,47,87d99395-57a5-48c2-921a-54faf82aa2ad,4.01,,26.298749,-97.979199,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,10,POBoxZIPCentroid,,,,,,,
