CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_gb9259_output_09_gm,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
'101,HARRIS COUNTY,'04,'101905,CHANNELVIEW ISD,INDEPENDENT,828 SHELDON RD,CHANNELVIEW,TX,77530,828 SHELDON RD,CHANNELVIEW,TX,77530,(281) 452-8002,(281) 452-8001,kay.kerr@cvisd.org,www.cvisd.org,MR GREG H OLLIS   ,9133,'101905102,DE ZAVALA EL,REGULAR INSTRUCTIONAL,,16150 SECOND ST,CHANNELVIEW,TX,77530,16150 SECOND ST,CHANNELVIEW,TX,77530,(281) 452-6008,(281) 452-3562,manuel.escalante@cvisd.org,www.cvisd.org,MR MANUEL ESCALANTE   ,'KG-05,654,Active, ,2015-03-14T05:35:12,119,USCGeocoder,1,47,e36f1615-9d14-4b2c-ab2f-38c01638c8ed,4.01,,29.778290211,-95.1152674954,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,30902.3393974,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101905,CHANNELVIEW ISD,INDEPENDENT,828 SHELDON RD,CHANNELVIEW,TX,77530,828 SHELDON RD,CHANNELVIEW,TX,77530,(281) 452-8002,(281) 452-8001,kay.kerr@cvisd.org,www.cvisd.org,MR GREG H OLLIS   ,9133,'101905103,SCHOCHLER EL,REGULAR INSTRUCTIONAL,,910 DEER PASS,CHANNELVIEW,TX,77530,910 DEERPASS,CHANNELVIEW,TX,77530,(281) 452-2880,(281) 452-3709,ann.garza@cvisd.org,www.cvisd.org,MRS ANN GARZA   ,'KG-05,534,Active, ,2015-03-14T05:35:12,120,USCGeocoder,1,31,6b721efb-d38f-495e-be16-83fe9bafa533,4.01,,29.7896697181,-95.1440079623,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2590.26545341,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101905,CHANNELVIEW ISD,INDEPENDENT,828 SHELDON RD,CHANNELVIEW,TX,77530,828 SHELDON RD,CHANNELVIEW,TX,77530,(281) 452-8002,(281) 452-8001,kay.kerr@cvisd.org,www.cvisd.org,MR GREG H OLLIS   ,9133,'101905104,MCMULLAN EL,REGULAR INSTRUCTIONAL,,1290 DELL DALE ST,CHANNELVIEW,TX,77530,1290 DELL DALE ST,CHANNELVIEW,TX,77530,(281) 452-1154,(281) 452-1367,gina.ervin@cvisd.org,www.cvisd.org,MS GINA ERVIN   ,'KG-05,567,Active,1979-07-30,2015-03-14T05:35:12,121,USCGeocoder,1,31,d66ab05c-830b-455b-b1f0-88af03603b85,4.01,,29.7970350706,-95.1405411588,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,40066.3422035,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101905,CHANNELVIEW ISD,INDEPENDENT,828 SHELDON RD,CHANNELVIEW,TX,77530,828 SHELDON RD,CHANNELVIEW,TX,77530,(281) 452-8002,(281) 452-8001,kay.kerr@cvisd.org,www.cvisd.org,MR GREG H OLLIS   ,9133,'101905105,CRENSHAW EL,REGULAR INSTRUCTIONAL,,16204 WOOD DR,CHANNELVIEW,TX,77530,16204 WOOD DR,CHANNELVIEW,TX,77530,(281) 457-3080,(281) 457-5434,audry.lane@cvisd.org,www.cvisd.org,MRS AUDRY LANE   ,'KG-05,573,Active, ,2015-03-14T05:35:12,122,USCGeocoder,1,31,a45cc225-fbe6-4389-ab1e-1adf67be8b02,4.01,,29.8051654114,-95.1140518595,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,77039.1385937,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101905,CHANNELVIEW ISD,INDEPENDENT,828 SHELDON RD,CHANNELVIEW,TX,77530,828 SHELDON RD,CHANNELVIEW,TX,77530,(281) 452-8002,(281) 452-8001,kay.kerr@cvisd.org,www.cvisd.org,MR GREG H OLLIS   ,9133,'101905106,HARVEY S BROWN EL,REGULAR INSTRUCTIONAL,,16550 WALLISVILLE RD,HOUSTON,TX,77049,16550 WALLISVILLE RD,HOUSTON,TX,77049,(281) 860-1400,(281) 860-9916,lakeisha.leblanc@cvisd.org,www.cvisd.org,MRS LAKEISHA LEBLANC   ,'KG-05,809,Active,2005-10-11,2015-03-14T05:35:12,123,USCGeocoder,1,16,0ca1e857-afb1-4763-86a9-3b47972ad981,4.01,,29.8163098345,-95.135877794,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,60047.0682222,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101905,CHANNELVIEW ISD,INDEPENDENT,828 SHELDON RD,CHANNELVIEW,TX,77530,828 SHELDON RD,CHANNELVIEW,TX,77530,(281) 452-8002,(281) 452-8001,kay.kerr@cvisd.org,www.cvisd.org,MR GREG H OLLIS   ,9133,'101905107,EARLY CHILDHOOD CENTER,REGULAR INSTRUCTIONAL,,911 SHELDON RD,CHANNELVIEW,TX,77530,911 SHELDON RD,CHANNELVIEW,TX,77530,(281) 860-3827,(281) 860-3801,judy.lee@cvisd.org,www.cvisd.org,MRS JUDY LEE   ,'EE-KG,400,Active,2012-06-27,2015-03-14T05:35:12,124,USCGeocoder,1,0,5f19b1cc-93c8-49b6-b1b1-317519ee6ada,4.01,,29.7941533835,-95.1244651416,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4182.98690645,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906001,CROSBY H S,REGULAR INSTRUCTIONAL,,P O BOX 2009,CROSBY,TX,77532-8009,14703 F M 2100,CROSBY,TX,77532-8009,(281) 328-9237,(281) 328-9219,crosbyschools@crosbyisd.org,,GREG BOWER   ,'09-12,1580,Active, ,2015-03-14T05:35:12,125,USCGeocoder,1,31,6735a107-311f-43da-b4ee-e9890064f8b2,4.01,,29.8995888586,-95.0691674006,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,307826.854146,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906002,HC JJAEP - EXCEL ACADEMY,JJAEP INSTRUCTIONAL,,P O BOX 2009,CROSBY,TX,77532-8009,2525 MURWORTH,HOUSTON,TX,77054, , ,,,    ,'05-12,-1,Active,2007-03-09,2015-03-14T05:35:12,126,USCGeocoder,1,16,571e0bcb-b0ed-4091-a353-8589fc62a67a,4.01,,29.6847088833,-95.4184294886,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,5485.26137672,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906003,CROSBY DAEP,DAEP INSTRUCTIONAL,,P O BOX 2009,CROSBY,TX,77532,18901 TIMBER FOREST DR,HUMBLE,TX,77346, , ,crosbyschools@crosbyisd.org,,    ,'KG-12,0,Active,2011-08-01,2015-03-14T05:35:12,127,USCGeocoder,1,16,c80408f1-c12e-4beb-ae2d-836811822ada,4.01,,29.9957203526,-95.1964858055,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,37877.6120868,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906004,CROSBY CROSSROADS ACADEMY,ALTERNATIVE INSTRUCTIONAL,,14703 FM 2100,CROSBY,TX,77532,14703 FM 2100,CROSBY,TX,77532,(281) 328-9200 ext:1801,(281) 328-9239,crosbyschools@crosbyisd.org,,GREG BOWER   ,'09-12,-1,Active,2011-10-27,2015-03-14T05:35:12,128,USCGeocoder,1,16,0146dcb8-63e3-437b-83b0-1df0d4d2f59f,4.01,,29.8995888586,-95.0691674006,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,307826.854146,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906042,CROSBY MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 2009,CROSBY,TX,77532-8009,14705 F M 2100,CROSBY,TX,77532-8009,(281) 328-9264,(281) 328-9356,crosbyschools@crosbyisd.org,,ROBERT TODD HICKS   ,'07-08,809,Active, ,2015-03-14T05:35:12,129,USCGeocoder,1,47,0f96804f-f5a6-4f26-acec-d08fb78cde57,4.01,,29.8994733016,-95.0635933475,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,98.9940828402,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2173.83716754,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906101,NEWPORT EL,REGULAR INSTRUCTIONAL,,P O BOX 2009,CROSBY,TX,77532-8009,430 N DIAMONDHEAD BLVD,CROSBY,TX,77532-8009,(281) 328-9330,(281) 328-9378,crosbyschools@crosbyisd.org,,CHRISTY COVAN   ,'03-04,683,Active, ,2015-03-14T05:35:12,130,USCGeocoder,1,16,11d29385-b7d1-47f4-9f29-d6dd5eda4f65,4.01,,29.9395356538,-95.0820621824,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,98.9940828402,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,6719.52024229,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906102,CROSBY KINDERGARTEN CENTER,REGULAR INSTRUCTIONAL,,P O BOX 2009,CROSBY,TX,77532-8009,805 RUNNEBURG,CROSBY,TX,77532,(281) 328-9370,(281) 328-9379,crosbyschools@crosbyisd.org,,JENNIFER ROACH   ,'EE-KG,586,Active,1990-05-03,2015-03-14T05:35:12,131,USCGeocoder,1,16,f5b34059-7dd6-44f0-b0c4-e39a9a21c7b4,4.01,,29.9118746529,-95.060278026,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2498.34433411,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906103,BARRETT PRI,REGULAR INSTRUCTIONAL,,P O BOX 2009,CROSBY,TX,77532-8009,815 F M 1942,CROSBY,TX,77532-8009,(281) 328-9320,(281) 328-9374,crosbyschools@crosbyisd.org,,KAREN WALTHALL   ,'01-02,766,Active, ,2015-03-14T05:35:12,132,USCGeocoder,1,16,945f710b-04a2-44ea-8ed5-948da20a3d65,4.01,,29.8824822181,-95.0485565749,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,159568.979667,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906104,DREW INT,REGULAR INSTRUCTIONAL,,P O BOX 2009,CROSBY,TX,77532-8009,223 RED OAK,CROSBY,TX,77532-8009,(281) 328-9306,(281) 328-9376,crosbyschools@crosbyisd.org,,WALTER BERRINGER   ,'05-06,791,Active, ,2015-03-14T05:35:12,133,USCGeocoder,1,16,9d8a359a-07f8-4d66-8696-aa769425ae57,4.01,,29.8675738777,-95.064571517,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0355029586,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,5026.75388489,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906105,HIGHPOINT SCHOOL EAST (CROSBY),DAEP INSTRUCTIONAL,,8003 E SAM HOUSTON PKWY,HOUSTON,TX,77049,8003 E SAM HOUSTON PKWY,HOUSTON,TX,77049,(713) 696-2163,(713) 696-1861,crosbyschools@crosbyisd.org,,DAVID O' QUIN   ,'06-12,0,Active,1999-01-11,2015-03-14T05:35:12,134,USCGeocoder,1,0,67f0b631-384a-42e6-adb9-9f638d2b203f,4.01,,29.8406221051,-95.1851104486,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.9940828402,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,15605.8443206,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101906,CROSBY ISD,INDEPENDENT,P O BOX 2009,CROSBY,TX,77532-8009,706 RUNNEBURG,CROSBY,TX,77532-8009,(281) 328-9200,(281) 328-9208,crosbyschools@crosbyisd.org,www.crosbyisd.org,DR KEITH A MOORE   ,5451,'101906106,CROSBY EL,REGULAR INSTRUCTIONAL,,P O BOX 2009,CROSBY,TX,77532,5910 PECAN,CROSBY,TX,77532,(281) 328-9360,(281) 328-9213,crosbyschools@crosbyisd.org,,CHRISTY ERB   ,'01-05,220,Active,2011-06-20,2015-03-14T05:35:12,135,USCGeocoder,1,31,d3f6f6ba-5271-469e-93ba-6e7575f3133a,4.01,,29.9136764503,-95.0613869238,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2455.00908549,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101907,CYPRESS-FAIRBANKS ISD,INDEPENDENT,P O BOX 692003,HOUSTON,TX,77269-2003,10300 JONES RD,HOUSTON,TX,77065-4208,(281) 897-4000,(281) 897-4125,donna.blowey@cfisd.net,www.cfisd.net,DR MARK HENRY   ,113023,'101907002,CY-FAIR HIGH SCHOOL,REGULAR INSTRUCTIONAL,,22602 HEMPSTEAD HWY,CYPRESS,TX,77429,22602 HEMPSTEAD HWY,CYPRESS,TX,77429,(281) 897-4600,(281) 517-6530,michael.smith@cfisd.net,www.cfisd.net,MR MICHAEL SMITH   ,'09-12,3656,Active, ,2015-03-14T05:35:12,136,USCGeocoder,1,31,dcaaa7ab-a6d3-4a0c-aa80-33098fc465a7,4.01,,29.940805,-95.653679,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'101,HARRIS COUNTY,'04,'101907,CYPRESS-FAIRBANKS ISD,INDEPENDENT,P O BOX 692003,HOUSTON,TX,77269-2003,10300 JONES RD,HOUSTON,TX,77065-4208,(281) 897-4000,(281) 897-4125,donna.blowey@cfisd.net,www.cfisd.net,DR MARK HENRY   ,113023,'101907003,JERSEY VILLAGE HIGH SCHOOL,REGULAR INSTRUCTIONAL,,7600 SOLOMON ST,HOUSTON,TX,77040-2134,7600 SOLOMON ST,HOUSTON,TX,77040-2134,(713) 896-3400,(713) 896-3438,ralph.funk@cfisd.net,www.cfisd.net,MR RALPH FUNK   ,'09-12,3461,Active, ,2015-03-14T05:35:12,137,USCGeocoder,1,16,9fb8eff5-4bd7-433e-ba14-70da395f83ac,4.01,,29.8819082724,-95.5537444119,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,222352.051398,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101907,CYPRESS-FAIRBANKS ISD,INDEPENDENT,P O BOX 692003,HOUSTON,TX,77269-2003,10300 JONES RD,HOUSTON,TX,77065-4208,(281) 897-4000,(281) 897-4125,donna.blowey@cfisd.net,www.cfisd.net,DR MARK HENRY   ,113023,'101907004,CYPRESS CREEK H S,REGULAR INSTRUCTIONAL,,9815 GRANT RD,HOUSTON,TX,77070-4501,9815 GRANT RD,HOUSTON,TX,77070-4501,(281) 897-4200,(281) 807-8925,sandy.trujillo@cfisd.net,www.cfisd.net,MRS SANDY TRUJILLO   ,'09-12,3161,Active, ,2015-03-14T05:35:12,138,USCGeocoder,1,63,d0eac3e2-6b0e-48e1-9ec0-0536bf5ebdb5,4.01,,29.9652340176,-95.5661215137,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,161037.414429,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101907,CYPRESS-FAIRBANKS ISD,INDEPENDENT,P O BOX 692003,HOUSTON,TX,77269-2003,10300 JONES RD,HOUSTON,TX,77065-4208,(281) 897-4000,(281) 897-4125,donna.blowey@cfisd.net,www.cfisd.net,DR MARK HENRY   ,113023,'101907005,LANGHAM CREEK H S,REGULAR INSTRUCTIONAL,,17610 FM 529,HOUSTON,TX,77095-1004,17610 FM 529,HOUSTON,TX,77095-1004,(281) 463-5400,(281) 345-3153,david.hughes@cfisd.net,www.cfisd.net,MR DAVID HUGHES   ,'09-12,3211,Active, ,2015-03-14T05:35:12,139,USCGeocoder,1,16,eee2b44b-7c5c-4555-8a11-526f329a3829,4.01,,29.8820775816,-95.6771888177,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,242977.476164,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101907,CYPRESS-FAIRBANKS ISD,INDEPENDENT,P O BOX 692003,HOUSTON,TX,77269-2003,10300 JONES RD,HOUSTON,TX,77065-4208,(281) 897-4000,(281) 897-4125,donna.blowey@cfisd.net,www.cfisd.net,DR MARK HENRY   ,113023,'101907006,ALTERNATIVE LEARNING CTR-EAST,DAEP INSTRUCTIONAL,,12508 WINDFERN,HOUSTON,TX,77064-3108,12508 WINDFERN,HOUSTON,TX,77064-3108,(281) 897-4171,(281) 897-4170,laurie.snyder@cfisd.net,www.cfisd.net,MS LAURIE SNYDER   ,'06-12,0,Active,1988-08-12,2015-03-14T05:35:12,140,USCGeocoder,1,31,fa55fd95-4aa7-47bc-84ec-537600fb0086,4.01,,29.9354677408,-95.5658475656,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,38699.4342481,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101907,CYPRESS-FAIRBANKS ISD,INDEPENDENT,P O BOX 692003,HOUSTON,TX,77269-2003,10300 JONES RD,HOUSTON,TX,77065-4208,(281) 897-4000,(281) 897-4125,donna.blowey@cfisd.net,www.cfisd.net,DR MARK HENRY   ,113023,'101907007,CYPRESS FALLS H S,REGULAR INSTRUCTIONAL,,9811 HUFFMEISTER RD,HOUSTON,TX,77095-2307,9811 HUFFMEISTER RD,HOUSTON,TX,77095-2307,(281) 856-1000,(281) 856-1445,rebecca.denton@cfisd.net,www.cfisd.net,BECKY DENTON   ,'09-12,3667,Active,1992-05-22,2015-03-14T05:35:12,141,USCGeocoder,1,16,52b63167-e70f-4374-9622-0c97a33ed8cc,4.01,,29.9185946626,-95.6334467837,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,202380.942028,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101907,CYPRESS-FAIRBANKS ISD,INDEPENDENT,P O BOX 692003,HOUSTON,TX,77269-2003,10300 JONES RD,HOUSTON,TX,77065-4208,(281) 897-4000,(281) 897-4125,donna.blowey@cfisd.net,www.cfisd.net,DR MARK HENRY   ,113023,'101907008,WINDFERN HIGH SCHOOL,ALTERNATIVE INSTRUCTIONAL,,12630 WINDFERN RD,HOUSTON,TX,77064-3018,12630 WINDFERN RD,HOUSTON,TX,77064-3018,(281) 807-8684,(281) 807-8693,martha.strother@cfisd.net,www.cfisd.net,MS MARTHA STROTHER   ,'09-12,216,Active,1995-01-01,2015-03-14T05:35:12,142,USCGeocoder,1,31,306fd7a8-1661-477d-a4b8-ccfa747e2170,4.01,,29.9372919273,-95.5626418755,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,11285.2973632,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101907,CYPRESS-FAIRBANKS ISD,INDEPENDENT,P O BOX 692003,HOUSTON,TX,77269-2003,10300 JONES RD,HOUSTON,TX,77065-4208,(281) 897-4000,(281) 897-4125,donna.blowey@cfisd.net,www.cfisd.net,DR MARK HENRY   ,113023,'101907009,CYPRESS SPRINGS H S,REGULAR INSTRUCTIONAL,,7909 FRY RD,CYPRESS,TX,77433-3240,7909 FRY RD,CYPRESS,TX,77433-3240,(281) 345-3000,(281) 345-3010,travis.fanning@cfisd.net,www.cfisd.net,MR TRAVIS FANNING   ,'09-12,2942,Active,1997-01-01,2015-03-14T05:35:12,143,USCGeocoder,1,16,6a06e205-7704-4e5e-9858-9fb06702e0a7,4.01,,29.8926550879,-95.7218032544,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,239617.904002,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101907,CYPRESS-FAIRBANKS ISD,INDEPENDENT,P O BOX 692003,HOUSTON,TX,77269-2003,10300 JONES RD,HOUSTON,TX,77065-4208,(281) 897-4000,(281) 897-4125,donna.blowey@cfisd.net,www.cfisd.net,DR MARK HENRY   ,113023,'101907010,CYPRESS RIDGE H S,REGULAR INSTRUCTIONAL,,7900 N ELDRIDGE PKWY,HOUSTON,TX,77041,7900 N ELDRIDGE PKWY,HOUSTON,TX,77041,(281) 807-8000,(281) 807-8045,stephanie.meshell@cfisd.net,www.cfisd.net,MS STEPHANIE MESHELL   ,'09-12,3030,Active, ,2015-03-14T05:35:12,144,USCGeocoder,1,16,1e164fd8-dd8a-4c39-a30d-c0eea572f066,4.01,,29.9029045699,-95.6027583838,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,99.899408284,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,704.542609181,Meters,3,StreetSegmentInterpolation
