CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_baucumjoseph_output_02_jb,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
'020,BRAZORIA COUNTY,'04,'020902,ANGLETON ISD,INDEPENDENT,1900 N DOWNING RD,ANGLETON,TX,77515-3799,1900 N DOWNING RD,ANGLETON,TX,77515-3799,(979) 864-8000,(979) 864-8070,slopez@angletonisd.net,www.angletonisd.net,DR PATRICIA WALKER   ,6734,'020902104,WESTSIDE EL,REGULAR INSTRUCTIONAL,,1900 N DOWNING RD,ANGLETON,TX,77515-3799,1001 W MULBERRY,ANGLETON,TX,77515-4899,(979) 848-8990,(979) 864-8686,rbraun@angletonisd.net,angletonisd.net,MS ROBIN BRAUN   ,'EE-05,1089,Active, ,2015-03-14T05:35:01,468,USCGeocoder,1,16,e411e881-a591-4d24-8ef8-d13c7b4ba318,4.01,,29.1595194758,-95.4468303828,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,166834.904159,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020902,ANGLETON ISD,INDEPENDENT,1900 N DOWNING RD,ANGLETON,TX,77515-3799,1900 N DOWNING RD,ANGLETON,TX,77515-3799,(979) 864-8000,(979) 864-8070,slopez@angletonisd.net,www.angletonisd.net,DR PATRICIA WALKER   ,6734,'020902108,RANCHO ISABELLA EL,REGULAR INSTRUCTIONAL,,1900 N DOWNING,ANGLETON,TX,77515-3706,100 CORRAL LOOP,ANGLETON,TX,77515-3706,(979) 849-2418,(979) 864-8725,ckocurek@angletonisd.net,angletonisd.net,CHRISTOPHER KOCUREK   ,'EE-05,347,Active, ,2015-03-14T05:35:01,469,USCGeocoder,1,16,bfdcb04a-8759-4306-ba8f-12da1e34bfc0,4.01,,29.1993431623,-95.4247059362,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,47008.0905298,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020902,ANGLETON ISD,INDEPENDENT,1900 N DOWNING RD,ANGLETON,TX,77515-3799,1900 N DOWNING RD,ANGLETON,TX,77515-3799,(979) 864-8000,(979) 864-8070,slopez@angletonisd.net,www.angletonisd.net,DR PATRICIA WALKER   ,6734,'020902109,FRONTIER EL,REGULAR INSTRUCTIONAL,,1900 N DOWNING,ANGLETON,TX,77515-3799,5200 AIRLINE DR,ANGLETON,TX,77515-3799,(979) 849-8241,(979) 864-8715,vharmon@angletonisd.net,angletonisd.net,VICKI HARMON   ,'EE-05,365,Active,1990-07-01,2015-03-14T05:35:01,470,USCGeocoder,1,47,5411c8cc-cb89-4816-a525-f52f556c7316,4.01,,29.20681,-95.431026,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'020,BRAZORIA COUNTY,'04,'020902,ANGLETON ISD,INDEPENDENT,1900 N DOWNING RD,ANGLETON,TX,77515-3799,1900 N DOWNING RD,ANGLETON,TX,77515-3799,(979) 864-8000,(979) 864-8070,slopez@angletonisd.net,www.angletonisd.net,DR PATRICIA WALKER   ,6734,'020902110,CENTRAL EL,REGULAR INSTRUCTIONAL,,1900 N DOWNING RD,ANGLETON,TX,77515,429 E LOCUST ST,ANGLETON,TX,77515,(979) 849-1226,(979) 864-8704,ajones@angletonisd.net,www.angletonisd.net,ANNETTE JONES   ,'EE-05,614,Active,2010-08-23,2015-03-14T05:35:01,471,USCGeocoder,1,125,5a2b2a77-9e13-4e6a-a182-74392d55bb79,4.01,,29.1692257068,-95.4274345049,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,841.381201461,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020904,DANBURY ISD,INDEPENDENT,P O BOX 378,DANBURY,TX,77534-0378,5611 PANTHER DR,DANBURY,TX,77534-0378,(979) 922-1218 ext:1001,(979) 922-8246,Lisa.Menard@danburyisd.org,www.danburyisd.org,WILLIAM GREGORY ANDERSON   ,785,'020904001,DANBURY H S,REGULAR INSTRUCTIONAL,,P O BOX 377,DANBURY,TX,77534-0377,5611 PANTHER DR,DANBURY,TX,77534,(979) 922-1226,(979) 922-1051,Toby.Nix@danburyisd.org,www.danburyisd.org,MR JON RYAN TREVOR HILL   ,'09-12,225,Active, ,2015-03-14T05:35:01,472,USCGeocoder,1,31,c11fc532-3ef8-42b5-985b-bbff156db6a0,4.01,,29.2247447873,-95.3416779968,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,11302.3315691,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020904,DANBURY ISD,INDEPENDENT,P O BOX 378,DANBURY,TX,77534-0378,5611 PANTHER DR,DANBURY,TX,77534-0378,(979) 922-1218 ext:1001,(979) 922-8246,Lisa.Menard@danburyisd.org,www.danburyisd.org,WILLIAM GREGORY ANDERSON   ,785,'020904002,BRAZORIA CO J J A E P,JJAEP INSTRUCTIONAL,,P O BOX 378,DANBURY,TX,77534-0378,5611 PANTHER DR,DANBURY,TX,77534,(979) 922-1218 ext:1001,(979) 922-8246,Greg.Anderson@danburyisd.org,www.danburyisd.org,MR JON RYAN TREVOR HILL   ,'07-12,0,Active, ,2015-03-14T05:35:01,473,USCGeocoder,1,0,78c9bfd5-6448-49f0-8564-87b7a8911a36,4.01,,29.2247447873,-95.3416779968,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,11302.3315691,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020904,DANBURY ISD,INDEPENDENT,P O BOX 378,DANBURY,TX,77534-0378,5611 PANTHER DR,DANBURY,TX,77534-0378,(979) 922-1218 ext:1001,(979) 922-8246,Lisa.Menard@danburyisd.org,www.danburyisd.org,WILLIAM GREGORY ANDERSON   ,785,'020904041,DANBURY MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 586,DANBURY,TX,77534-0586,5611 PANTHER DR,DANBURY,TX,77534,(979) 922-1226,(979) 922-1051,Toby.Nix@danburyisd.org,www.danburyisd.org,MR JON RYAN TREVOR HILL   ,'07-08,137,Active,1980-07-18,2015-03-14T05:35:01,474,USCGeocoder,1,0,c68f4c87-85f0-43dd-943a-8b1843854b2c,4.01,,29.2247447873,-95.3416779968,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,11302.3315691,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020904,DANBURY ISD,INDEPENDENT,P O BOX 378,DANBURY,TX,77534-0378,5611 PANTHER DR,DANBURY,TX,77534-0378,(979) 922-1218 ext:1001,(979) 922-8246,Lisa.Menard@danburyisd.org,www.danburyisd.org,WILLIAM GREGORY ANDERSON   ,785,'020904101,DANBURY EL,REGULAR INSTRUCTIONAL,,P O BOX 716,DANBURY,TX,77534-0716,2222 AVE F,DANBURY,TX,77534,(979) 922-8787,(979) 922-1589,Carol.Shefcik@danburyisd.org,www.danburyisd.org,MRS CAROL SHEFCIK   ,'EE-06,423,Active, ,2015-03-14T05:35:01,475,USCGeocoder,1,31,1259b39e-2701-42cd-aee4-2c985a76c5b1,4.01,,29.2248834815,-95.3426587635,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2471.44130073,Meters,3,StreetSegmentInterpolation
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905001,BRAZOSPORT H S,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,1800 W SECOND ST,FREEPORT,TX,77541-1926,(979) 730-7260,(979) 237-6310,rbarnes@brazosportisd.net,,JENNIFER GONZALEZ   ,'09-12,1024,Active, ,2015-03-14T05:35:01,476,USCGeocoder,1,78,f114c8ec-1a59-4d35-88e3-0d37b561256d,4.01,,28.9570737306,-95.3706349448,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2844.93265373,Meters,3,StreetSegmentInterpolation
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905002,BRAZOSWOOD H S,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,302 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7300,(979) 266-2447,tracie.phillips@brazosportisd.net,,MS TRACIE PHILLIPS   ,'09-12,2544,Active, ,2015-03-14T05:35:01,477,USCGeocoder,1,63,eb19d475-5d5c-47de-a746-6b3356302ef8,4.01,,29.032886842,-95.4063827036,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,60791.6908448,Meters,3,StreetSegmentInterpolation
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905004,LIGHTHOUSE LEARNING CENTER - DAEP,DAEP INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,1035 DIXIE DR,CLUTE,TX,77531-5123,(979) 730-7340,(979) 266-2474,rrasberry@brazosportisd.net,,MR ROBERT RASBERRY   ,'01-12,80,Active,1992-07-01,2015-03-14T05:35:01,478,USCGeocoder,1,63,85aa1a31-880c-4a30-83cc-3461f8fbc58d,4.01,,29.0109459649,-95.419732792,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,1674.05254077,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905005,LIGHTHOUSE LEARNING CENTER - JJAEP,JJAEP INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541,1035 DIXIE DR,CLUTE,TX,77531,(979) 730-7340,(979) 266-2474,rrasberry@brazosportisd.net,,MR ROBERT RASBERRY   ,'04-12,-1,Active,2000-07-14,2015-03-14T05:35:01,479,USCGeocoder,1,16,6806bdf6-7023-46aa-9218-c5f63a6a083f,4.01,,29.0109459649,-95.419732792,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,1674.05254077,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905006,LIGHTHOUSE LEARNING CENTER - AEC,ALTERNATIVE INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541,1035 DIXIE DR,CLUTE,TX,77531,(979) 730-7340,(979) 266-2474,rrasberry@brazosportisd.net,,MR ROBERT RASBERRY   ,'05-12,-1,Active,2000-07-14,2015-03-14T05:35:01,480,USCGeocoder,1,16,fe3bf317-1724-4f6a-8a48-9a5c0a09672a,4.01,,29.0109459649,-95.419732792,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,1674.05254077,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905041,CLUTE INT,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,421 E MAIN ST,CLUTE,TX,77531-4799,(979) 730-7230,(979) 266-2460,jgalaviz@brazosportisd.net,,MR JOHN GALAVIZ   ,'05-08,931,Active, ,2015-03-14T05:35:01,481,USCGeocoder,1,78,e8696f20-e5b7-4bc7-880d-a4d32808680a,4.01,,29.0233834245,-95.3992273138,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,5000.21617103,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905042,FREEPORT INT,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,1815 W FOURTH ST,FREEPORT,TX,77541-1926,(979) 730-7240,(979) 237-6329,ktraylor@brazosportisd.net,,MS KRISTINE TRAYLOR   ,'07-08,532,Active, ,2015-03-14T05:35:01,482,USCGeocoder,1,78,b920285a-9611-474a-8044-a34a8848a1c7,4.01,,28.9549979003,-95.3716658105,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3473.74725342,Meters,3,StreetSegmentInterpolation
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905043,LAKE JACKSON INT,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,100 OYSTER CREEK DR,LAKE JACKSON,TX,77566-4401,(979) 730-7250,(979) 292-2804,bjaco@brazosportisd.net,,MR BRENT JACO   ,'07-08,809,Active, ,2015-03-14T05:35:01,483,USCGeocoder,1,47,abd16161-1e4f-40e1-a7cf-4dc1c6c18599,4.01,,29.0473685872,-95.457103394,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3164.86319472,Meters,3,StreetSegmentInterpolation
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905101,S F AUSTIN EL,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,7351 STEPHEN F AUSTIN RD,JONES CREEK,TX,77541,(979) 730-7160,(979) 237-6341,mgutierrez@brazosportisd.net,,MRS MELANIA GUTIERREZ   ,'EE-06,249,Active, ,2015-03-14T05:35:01,484,USCGeocoder,1,16,b1ad7a5d-148b-4328-8f77-e00706788559,4.01,,28.9676910106,-95.4662913784,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,15325.0300195,Meters,3,StreetSegmentInterpolation
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905102,A P BEUTEL EL,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,300 LIGUSTRUM ST,LAKE JACKSON,TX,77566-5899,(979) 730-7165,(979) 292-2821,lmorris@brazosportisd.net,,LAURA MORRIS   ,'EE-04,539,Active, ,2015-03-14T05:35:01,485,USCGeocoder,1,16,9a1ad1bb-31bc-445c-b85a-390f62d08002,4.01,,29.032687119,-95.4302887481,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,27618.5376794,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905104,O A FLEMING EL,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,431 W FOURTH ST,FREEPORT,TX,77541-1926,(979) 730-7175,(979) 237-6332,jcrutchfield@brazosportisd.net,,JENNIFER CRUTCHFIELD   ,'EE-04,335,Active, ,2015-03-14T05:35:01,486,USCGeocoder,1,328,40e3105b-8e20-492b-805a-9038626f5f45,4.01,,28.9495983033,-95.3522753425,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,322.696697954,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905106,JANE LONG EL,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,1200 W ELEVENTH ST,FREEPORT,TX,77541-1926,(979) 730-7185,(979) 237-6356,lkloss@brazosportisd.net,,MRS LORRIE KLOSS   ,'EE-04,473,Active, ,2015-03-14T05:35:01,487,USCGeocoder,1,109,595a3c93-7288-4ab6-b7c6-cfa5a1bdfdc6,4.01,,28.94657,-95.36524,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905107,ELISABET NEY EL,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,308 WINDING WAY ST,LAKE JACKSON,TX,77566-5311,(979) 730-7190,(979) 292-2829,mrandazzo@brazosportisd.net,,MR RANDY WUENSCHE   ,'EE-04,490,Active, ,2015-03-14T05:35:01,488,USCGeocoder,1,63,7b266d2d-9046-4e6f-8554-880bdaecba89,4.01,,29.03743,-95.44109,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905108,T W OGG EL,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,208 N LAZY LN,CLUTE,TX,77531-4004,(979) 730-7195,(979) 266-2488,edamian@brazosportisd.net,,MRS KRISTINE TRAYLOR   ,'EE-04,430,Active, ,2015-03-14T05:35:01,489,USCGeocoder,1,31,833231ed-cc14-4130-ae69-c0a56117b03e,4.01,,29.0187672189,-95.4131680532,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,7438.62647826,Meters,3,StreetSegmentInterpolation
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905109,O M ROBERTS EL,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,110 S CEDAR ST,LAKE JACKSON,TX,77566-6133,(979) 730-7205,(979) 292-2825,jthacker@brazosportisd.net,,SARAH WRIGHT   ,'EE-04,533,Active, ,2015-03-14T05:35:01,490,USCGeocoder,1,16,d73d3005-c515-4f3b-ba50-29b99009d166,4.01,,29.0222880975,-95.4296801588,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1695.08800647,Meters,3,StreetSegmentInterpolation
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905110,VELASCO EL,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,401 N GULF BLVD,FREEPORT,TX,77541-1926,(979) 730-7210,(979) 237-6318,rangel@brazosportisd.net,,MRS RITA ANGEL-CUNDIEFF   ,'EE-04,648,Active, ,2015-03-14T05:35:01,491,USCGeocoder,1,16,66a21dd4-1b1b-4525-aae1-497ce29d4db0,4.01,,28.9655517227,-95.3644320172,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2587.15228106,Meters,3,StreetSegmentInterpolation
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905111,BESS BRANNEN EL,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,802 THAT WAY ST,LAKE JACKSON,TX,77566-4299,(979) 730-7170,(979) 292-2834,jevans@brazosportisd.net,,JULIE EVANS   ,'EE-04,512,Active, ,2015-03-14T05:35:01,492,USCGeocoder,1,31,d955ef0e-b5b8-4204-85b6-cd88ad662d41,4.01,,29.0620975966,-95.4476294226,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,65934.4706275,Meters,2,Parcel
'020,BRAZORIA COUNTY,'04,'020905,BRAZOSPORT ISD,INDEPENDENT,P O DRAWER Z,FREEPORT,TX,77541-1926,301 W BRAZOSWOOD DR,CLUTE,TX,77531-3598,(979) 730-7000,(979) 266-2409,pwyatt@brazosportisd.net,www.brazosportisd.net,DANNY MASSEY   ,12411,'020905113,GLADYS POLK EL,REGULAR INSTRUCTIONAL,,P O DRAWER Z,FREEPORT,TX,77541-1926,600 AUDUBON WOODS DR,RICHWOOD,TX,77531,(979) 730-7200,(979) 266-2478,apope@brazosportisd.net,,MRS TARA FULTON   ,'EE-04,445,Active,1980-07-15,2015-03-14T05:35:01,493,USCGeocoder,1,78,e1460c6e-b5c5-4517-bd2d-86b757c78d39,4.01,,29.064498,-95.412787,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
