CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_etimms_output_14_et,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'174,NACOGDOCHES COUNTY,'07,'174910,ETOILE ISD,INDEPENDENT,P O BOX 98,ETOILE,TX,75944-0098,16039 FM RD 226,ETOILE,TX,75944-0098,(936) 465-9404,(936) 854-2241,rpate@etoile.esc7.net,www.etoile.esc7.net,SARAH L HOTTMAN   ,130,'174910101,ETOILE EL,REGULAR INSTRUCTIONAL,,P O BOX 98,ETOILE,TX,75944-0098,16039 F M 226,ETOILE,TX,75944-0098,(936) 465-9404,(936) 854-2241,webmaster@etoile.esc7.net,www.etoile.esc7.net,SARAH HOTTMAN   ,'EE-08,130,Active,1978-09-01,2015-03-14T05:35:21,135,USCGeocoder,63,1,4.01,,4def2041-1c43-458a-a25d-a8cb2b848a91,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.386466,-94.436162,Exact
'174,NACOGDOCHES COUNTY,'07,'174910,ETOILE ISD,INDEPENDENT,P O BOX 98,ETOILE,TX,75944-0098,16039 FM RD 226,ETOILE,TX,75944-0098,(936) 465-9404,(936) 854-2241,rpate@etoile.esc7.net,www.etoile.esc7.net,SARAH L HOTTMAN   ,130,'174910103,ETOILE DAEP,DAEP INSTRUCTIONAL,,P O BOX 98,ETOILE,TX,75944,1800 DOUGLASS RD,NACOGDOCHES,TX,75961,(936) 465-9404,(936) 854-2241,webmaster@etoile.esc7.net,www.etoile.esc7.net,MARGO RUSSELL   ,'KG-08,0,Active,2003-06-03,2015-03-14T05:35:21,136,USCGeocoder,78,1,4.01,,360ecc0b-545d-4c86-9e75-63c60850d817,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.609255,-94.675456,Exact
'174,NACOGDOCHES COUNTY,'07,'174911,DOUGLASS ISD,INDEPENDENT,P O BOX 38,DOUGLASS,TX,75943-0038,20712 S FM 225,DOUGLASS,TX,75943-0038,(936) 569-9804,(936) 569-9446,wpeddy@douglass.esc7.net,www.douglassisd.com,WALTER JARMON PEDDY   ,451,'174911001,DOUGLASS SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 38,DOUGLASS,TX,75943-0038,20712 S FM 225,DOUGLASS,TX,75943-0038,(936) 569-9804,(936) 569-9446,esamford@douglass.esc7.net,www.douglass.schoolfusion.us,MR JASON PATRICK PURKE   MR JEFFREY DEAN ROQUEMORE   ,'EE-12,451,Active,1978-09-01,2015-03-14T05:35:21,137,USCGeocoder,156,1,4.01,,c06f47cf-d5fb-4ee0-8470-959fba03cb88,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.665472,-94.882458,Exact
'174,NACOGDOCHES COUNTY,'07,'174911,DOUGLASS ISD,INDEPENDENT,P O BOX 38,DOUGLASS,TX,75943-0038,20712 S FM 225,DOUGLASS,TX,75943-0038,(936) 569-9804,(936) 569-9446,wpeddy@douglass.esc7.net,www.douglassisd.com,WALTER JARMON PEDDY   ,451,'174911003,NACOGDOCHES CO ALTER ED COOP,DAEP INSTRUCTIONAL,,P O BOX 38,DOUGLASS,TX,75943-0038,301 HUGHES ST,NACOGDOCHES,TX,75965,(936) 569-5770,(936) 569-9777,mmccarley@nacisd.org,www.nacisd.org,    ,'05-12,0,Active,2003-06-10,2015-03-14T05:35:21,138,USCGeocoder,31,1,4.01,,ef9e67ba-a2cf-40cd-9e6e-311e2948c28a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.607955,-94.651694,Exact
'175,NAVARRO COUNTY,'12,'175902,BLOOMING GROVE ISD,INDEPENDENT,P O BOX 258,BLOOMING GROVE,TX,76626-0258,212 W GRADY ST,BLOOMING GROVE,TX,76626-0258,(903) 695-2541,(903) 695-2594,jmalone@bgrove.org,www.BGISD.org,MR JIMMIE MALONE   ,869,'175902001,BLOOMING GROVE H S,REGULAR INSTRUCTIONAL,,P O BOX 258,BLOOMING GROVE,TX,76626-0258,212 W GRADY ST,BLOOMING GROVE,TX,76626-0258,(903) 695-2541 ext:233 ,(903) 695-2594,tclose@bgrove.org,www.bgisd.org,MRS KAREN SUE LANE   ,'09-12,279,Active, ,2015-03-14T05:35:21,139,USCGeocoder,125,1,4.01,,bbc02c27-9d36-4a15-b764-e3f2366e3277,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.08761,-96.713779,Exact
'175,NAVARRO COUNTY,'12,'175902,BLOOMING GROVE ISD,INDEPENDENT,P O BOX 258,BLOOMING GROVE,TX,76626-0258,212 W GRADY ST,BLOOMING GROVE,TX,76626-0258,(903) 695-2541,(903) 695-2594,jmalone@bgrove.org,www.BGISD.org,MR JIMMIE MALONE   ,869,'175902041,BLOOMING GROVE JH,REGULAR INSTRUCTIONAL,,P O BOX 258,BLOOMING GROVE,TX,76626-0258,604 RAMSEY ST,BLOOMING GROVE,TX,76626-0258,(903) 695-4201 ext:271 ,(903) 695-4601,dbell@bgrove.org,www.bgisd.org,MR DOYLE BELL   ,'06-08,204,Active,1995-07-01,2015-03-14T05:35:21,140,USCGeocoder,47,1,4.01,,ddbaede0-2f66-43f2-80dd-79c09bd3fb93,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.08791,-96.713811,Exact
'175,NAVARRO COUNTY,'12,'175902,BLOOMING GROVE ISD,INDEPENDENT,P O BOX 258,BLOOMING GROVE,TX,76626-0258,212 W GRADY ST,BLOOMING GROVE,TX,76626-0258,(903) 695-2541,(903) 695-2594,jmalone@bgrove.org,www.BGISD.org,MR JIMMIE MALONE   ,869,'175902101,BLOOMING GROVE EL,REGULAR INSTRUCTIONAL,,601 N FM 55,BLOOMING GROVE,TX,76626,601 N FM 55,BLOOMING GROVE,TX,76626,(903) 695-4401 ext:231 ,(903) 695-2009,dbrewer@bgrove.org,www.bgisd.org,MR DAVID BREWER   ,'EE-05,386,Active, ,2015-03-14T05:35:21,141,USCGeocoder,78,1,4.01,,91e4fbb4-0413-4f64-b31a-ac1e46774fb0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.096159,-96.72348,Exact
'175,NAVARRO COUNTY,'12,'175902,BLOOMING GROVE ISD,INDEPENDENT,P O BOX 258,BLOOMING GROVE,TX,76626-0258,212 W GRADY ST,BLOOMING GROVE,TX,76626-0258,(903) 695-2541,(903) 695-2594,jmalone@bgrove.org,www.BGISD.org,MR JIMMIE MALONE   ,869,'175902301,NAVARRO COUNTY DAEP/ABC,DAEP INSTRUCTIONAL,,P O BOX 258,BLOOMING GROVE,TX,76626,705 N BEATON,CORSICANA,TX,75110,(903) 872-6357,(903) 872-4502,,,TOM ROLLINS   ,'KG-12,0,Active,2002-08-26,2015-03-14T05:35:21,142,USCGeocoder,47,1,4.01,,1bfaec57-6d1e-4569-ad3a-e880ee0e13d6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6120.52661903,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.0993448462,-96.4673482922,Relaxed
'175,NAVARRO COUNTY,'12,'175903,CORSICANA ISD,INDEPENDENT,2200 W 4TH AVE,CORSICANA,TX,75110-3298,2200 W 4TH AVE,CORSICANA,TX,75110-3298,(903) 874-7441,(903) 872-2100,mharrison@cisd.org,www.cisd.org,DR DIANE DAVIS FROST   ,5916,'175903001,CORSICANA H IGH SCHOOL,REGULAR INSTRUCTIONAL,,3701 W HWY 22,CORSICANA,TX,75110-2498,3701 W HWY 22,CORSICANA,TX,75110-2498,(903) 874-8211,(903) 874-7403,dfrost@cisd.org,,ELDON FRANCO   ,'09-12,1541,Active, ,2015-03-14T05:35:21,143,USCGeocoder,94,1,4.01,,11648601-2d05-44b3-8a39-38b2db4c91e9,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.084306,-96.516497,Exact
'175,NAVARRO COUNTY,'12,'175903,CORSICANA ISD,INDEPENDENT,2200 W 4TH AVE,CORSICANA,TX,75110-3298,2200 W 4TH AVE,CORSICANA,TX,75110-3298,(903) 874-7441,(903) 872-2100,mharrison@cisd.org,www.cisd.org,DR DIANE DAVIS FROST   ,5916,'175903041,COLLINS MIDDLE,REGULAR INSTRUCTIONAL,,1500 DOBBINS RD,CORSICANA,TX,75110-1518,1500 DOBBINS RD,CORSICANA,TX,75110-1518,(903) 872-3979,(903) 874-1423,dfrost@cisd.org,,MRS DARLA NOLEN   ,'07-08,863,Active, ,2015-03-14T05:35:21,144,USCGeocoder,359,1,4.01,,11b7c02d-3389-4aec-94f9-dd3603f32d42,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2592.7271323,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.1063256716,-96.4909751058,Exact
'175,NAVARRO COUNTY,'12,'175903,CORSICANA ISD,INDEPENDENT,2200 W 4TH AVE,CORSICANA,TX,75110-3298,2200 W 4TH AVE,CORSICANA,TX,75110-3298,(903) 874-7441,(903) 872-2100,mharrison@cisd.org,www.cisd.org,DR DIANE DAVIS FROST   ,5916,'175903042,DRANE INT,REGULAR INSTRUCTIONAL,,100 S 18TH ST,CORSICANA,TX,75110-5116,100 S 18TH ST,CORSICANA,TX,75110-5116,(903) 874-8281,(903) 872-5991,dfrost@cisd.org,,MR ADAN CASAS   ,'06,428,Active, ,2015-03-14T05:35:21,145,USCGeocoder,94,1,4.01,,32bc1592-97a2-4d35-9f17-1c9a924d5159,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1633.73118077,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.0891918783,-96.4712239032,Exact
'175,NAVARRO COUNTY,'12,'175903,CORSICANA ISD,INDEPENDENT,2200 W 4TH AVE,CORSICANA,TX,75110-3298,2200 W 4TH AVE,CORSICANA,TX,75110-3298,(903) 874-7441,(903) 872-2100,mharrison@cisd.org,www.cisd.org,DR DIANE DAVIS FROST   ,5916,'175903101,BOWIE EL,REGULAR INSTRUCTIONAL,,1800 BOWIE DR,CORSICANA,TX,75110-2022,1800 BOWIE DR,CORSICANA,TX,75110-2022,(903) 872-6541,(903) 872-6298,agibbs@cisd.org,,MRS AMY GIBBS   ,'KG-05,652,Active, ,2015-03-14T05:35:21,146,USCGeocoder,16,1,4.01,,d355b3ad-d4e7-44dd-8954-95a9044dc2ea,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6003.96157575,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.1025197305,-96.4870383967,Exact
'175,NAVARRO COUNTY,'12,'175903,CORSICANA ISD,INDEPENDENT,2200 W 4TH AVE,CORSICANA,TX,75110-3298,2200 W 4TH AVE,CORSICANA,TX,75110-3298,(903) 874-7441,(903) 872-2100,mharrison@cisd.org,www.cisd.org,DR DIANE DAVIS FROST   ,5916,'175903102,JOSE ANTONIO NAVARRO EL,REGULAR INSTRUCTIONAL,,601 S 45TH ST,CORSICANA,TX,75110-3298,601 S 45TH ST,CORSICANA,TX,75110-3298,(903) 874-1011,(903) 874-3874,dfrost@cisd.org,,MRS SUE TOLBERT   ,'KG-05,644,Active,2000-01-01,2015-03-14T05:35:21,147,USCGeocoder,109,1,4.01,,b6cbacb0-62cd-4e15-8bf6-ddf75c310dc6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.06862,-96.500324,Exact
'175,NAVARRO COUNTY,'12,'175903,CORSICANA ISD,INDEPENDENT,2200 W 4TH AVE,CORSICANA,TX,75110-3298,2200 W 4TH AVE,CORSICANA,TX,75110-3298,(903) 874-7441,(903) 872-2100,mharrison@cisd.org,www.cisd.org,DR DIANE DAVIS FROST   ,5916,'175903103,FANNIN EL,REGULAR INSTRUCTIONAL,,3201 N BEATON,CORSICANA,TX,75110-1241,3201 N BEATON,CORSICANA,TX,75110-1241,(903) 874-3728,(903) 874-0758,dfrost@cisd.org,,MRS DIANE ACOCK   ,'KG-05,603,Active, ,2015-03-14T05:35:21,148,USCGeocoder,31,1,4.01,,9508a853-599b-40c1-9487-35e698162c64,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2157.9674648,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.119996754,-96.4801999965,Relaxed
'175,NAVARRO COUNTY,'12,'175903,CORSICANA ISD,INDEPENDENT,2200 W 4TH AVE,CORSICANA,TX,75110-3298,2200 W 4TH AVE,CORSICANA,TX,75110-3298,(903) 874-7441,(903) 872-2100,mharrison@cisd.org,www.cisd.org,DR DIANE DAVIS FROST   ,5916,'175903105,SAM HOUSTON EL,REGULAR INSTRUCTIONAL,,1213 W 4TH AVE,CORSICANA,TX,75110-3298,1213 W 4TH AVE,CORSICANA,TX,75110-3298,(903) 874-6971,(903) 641-4144,dfrost@cisd.org,cisd.org,MRS STEPHANIE HOWELL   ,'PK-05,434,Active,2006-06-08,2015-03-14T05:35:21,149,USCGeocoder,31,1,4.01,,48f0c06b-ab18-4f90-8f66-642b57016e22,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2407.91702413,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.0897118402,-96.4761531763,Exact
'175,NAVARRO COUNTY,'12,'175903,CORSICANA ISD,INDEPENDENT,2200 W 4TH AVE,CORSICANA,TX,75110-3298,2200 W 4TH AVE,CORSICANA,TX,75110-3298,(903) 874-7441,(903) 872-2100,mharrison@cisd.org,www.cisd.org,DR DIANE DAVIS FROST   ,5916,'175903107,CARROLL EL,REGULAR INSTRUCTIONAL,,1101 E 13TH AVE,CORSICANA,TX,75110-7523,1101 E 13TH AVE,CORSICANA,TX,75110-7523,(903) 872-3074,(903) 874-5396,dfrost@cisd.org,,MRS CYNTHIA WOODY   ,'EE-05,751,Active, ,2015-03-14T05:35:21,150,USCGeocoder,63,1,4.01,,9594e937-469d-4303-9594-1db58e0ea8de,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2399.60300376,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.0915870864,-96.4503732728,Exact
'175,NAVARRO COUNTY,'12,'175904,DAWSON ISD,INDEPENDENT,199 N SCHOOL AVE,DAWSON,TX,76639,199 N SCHOOL AVE,DAWSON,TX,76639,(254) 578-1031,(254) 578-1721,kelly.miller@dawsonisd.net,www.dawsonisd.net,STACY HENDERSON   ,468,'175904001,DAWSON H S,REGULAR INSTRUCTIONAL,,199 N SCHOOL AVE,DAWSON,TX,76639,199 N SCHOOL AVE,DAWSON,TX,76639,(254) 578-1031,(254) 578-1721,robert.bray@dawsonisd.net,,ROBERT BRAY   ,'07-12,212,Active, ,2015-03-14T05:35:21,151,USCGeocoder,47,1,4.01,,4f857122-8342-47ae-aa01-020240375e83,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.897292,-96.7113,Exact
'175,NAVARRO COUNTY,'12,'175904,DAWSON ISD,INDEPENDENT,199 N SCHOOL AVE,DAWSON,TX,76639,199 N SCHOOL AVE,DAWSON,TX,76639,(254) 578-1031,(254) 578-1721,kelly.miller@dawsonisd.net,www.dawsonisd.net,STACY HENDERSON   ,468,'175904002,DAWSON DAEP,DAEP INSTRUCTIONAL,,199 N SCHOOL AVE,DAWSON,TX,76639,705 N BEATON,CORSICANA,TX,75110, , ,,,ROGER PILLANS   ,'KG-12,0,Active,2003-06-18,2015-03-14T05:35:21,152,USCGeocoder,16,1,4.01,,d8174947-0928-4289-aea6-10eba6d41bf1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6120.52661903,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.0993448462,-96.4673482922,Relaxed
'175,NAVARRO COUNTY,'12,'175904,DAWSON ISD,INDEPENDENT,199 N SCHOOL AVE,DAWSON,TX,76639,199 N SCHOOL AVE,DAWSON,TX,76639,(254) 578-1031,(254) 578-1721,kelly.miller@dawsonisd.net,www.dawsonisd.net,STACY HENDERSON   ,468,'175904101,DAWSON EL,REGULAR INSTRUCTIONAL,,199 N SCHOOL AVE,DAWSON,TX,76639,199 N SCHOOL AVE,DAWSON,TX,76639-0278,(254) 578-1416,(254) 578-1721,vickie.matthews@dawsonisd.net,,VICKIE MATTHEWS   ,'EE-06,256,Active, ,2015-03-14T05:35:21,153,USCGeocoder,31,1,4.01,,dd14f726-7091-4a8a-a57f-11032ee341f3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.897292,-96.7113,Exact
'175,NAVARRO COUNTY,'12,'175905,FROST ISD,INDEPENDENT,P O BOX K,FROST,TX,76641-0910,208 N WYRICK,FROST,TX,76641-0910,(903) 682-2711 ext:230 ,(903) 682-2107,duane.limbaugh@frostisd.org,www.frostisd.org,MR DUANE A LIMBAUGH   ,416,'175905001,FROST H S,REGULAR INSTRUCTIONAL,,P O BOX K,FROST,TX,76641-0910,208 N WYRICK,FROST,TX,76641-0910,(903) 682-2541 ext:227 ,(903) 682-2107,becky.melton@frostisd.org,www.frostisd.org,MR PAUL HARGADINE   ,'06-12,196,Active, ,2015-03-14T05:35:21,154,USCGeocoder,47,1,4.01,,7761fce5-1c93-4554-af5e-5a39448f6af1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.080077,-96.812591,Exact
'175,NAVARRO COUNTY,'12,'175905,FROST ISD,INDEPENDENT,P O BOX K,FROST,TX,76641-0910,208 N WYRICK,FROST,TX,76641-0910,(903) 682-2711 ext:230 ,(903) 682-2107,duane.limbaugh@frostisd.org,www.frostisd.org,MR DUANE A LIMBAUGH   ,416,'175905002,NAVARRO COUNTY AEP/ABC,DAEP INSTRUCTIONAL,,P O BOX K,FROST,TX,76641,705 N BEATON,CORSICANA,TX,75110, , ,,,    ,'PK-12,0,Active,2003-05-05,2015-03-14T05:35:21,155,USCGeocoder,16,1,4.01,,f9262bd0-cc32-41a5-8366-11498ade2311,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6120.52661903,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.0993448462,-96.4673482922,Relaxed
'175,NAVARRO COUNTY,'12,'175905,FROST ISD,INDEPENDENT,P O BOX K,FROST,TX,76641-0910,208 N WYRICK,FROST,TX,76641-0910,(903) 682-2711 ext:230 ,(903) 682-2107,duane.limbaugh@frostisd.org,www.frostisd.org,MR DUANE A LIMBAUGH   ,416,'175905101,FROST EL,REGULAR INSTRUCTIONAL,,P O BOX K,FROST,TX,76641-0910,208 N WYRICK,FROST,TX,76641-0910,(903) 682-2541 ext:227 ,(903) 682-2107,becky.melton@frostisd.org,www.frostisd.org,MR PAUL HARGADINE   MS BECKY MELTON   ,'EE-05,220,Active, ,2015-03-14T05:35:21,156,USCGeocoder,31,1,4.01,,69f55fa1-7d6f-4db1-9cbf-264509b47e90,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.080077,-96.812591,Exact
'175,NAVARRO COUNTY,'12,'175907,KERENS ISD,INDEPENDENT,P O BOX 310,KERENS,TX,75144-0310,200 BOBCAT LN,KERENS,TX,75144-0310,(903) 396-2924,(903) 396-2334,stanfordk@kerensisd.org,www.kerensisd.org,KEVIN C STANFORD   ,629,'175907001,KERENS SCHOOL,REGULAR INSTRUCTIONAL,,200 BOBCAT LN,KERENS,TX,75144-0310,200 BOBCAT LN,KERENS,TX,75144-0310,(903) 396-2931,(903) 396-2334,stanfordk@kerensisd.org,kerens.k12.tx.us,MR BRAD ATKEISSON   MRS GAYLE WHITE   MRS SHANA OWEN   ,'EE-12,629,Active, ,2015-03-14T05:35:21,157,USCGeocoder,31,1,4.01,,23a151ce-e356-4f7a-8ff4-ffada5529213,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.122909,-96.226032,Exact
'175,NAVARRO COUNTY,'12,'175910,MILDRED ISD,INDEPENDENT,5475 S HWY 287,CORSICANA,TX,75109-9328,5475 S HWY 287,CORSICANA,TX,75109-9328,(903) 872-6505 ext:6   ,(903) 872-1341,mildredisd@yahoo.com,www.mildredisd.org,BECKY BURNS   ,686,'175910001,MILDRED H S,REGULAR INSTRUCTIONAL,,5475 S HWY 287,CORSICANA,TX,75109-9328,5475 S HWY 287,CORSICANA,TX,75109-9328,(903) 872-0392,(903) 641-0356,mildredisd@yahoo.com,www.mildredisd.org,MICHELLE COKER   MR AARON TIDWELL   ,'06-12,403,Active,1970-08-31,2015-03-14T05:35:21,158,USCGeocoder,125,1,4.01,,5738ec66-138d-490e-84a9-1fa298fb89dd,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.036047,-96.37743,Exact
'175,NAVARRO COUNTY,'12,'175910,MILDRED ISD,INDEPENDENT,5475 S HWY 287,CORSICANA,TX,75109-9328,5475 S HWY 287,CORSICANA,TX,75109-9328,(903) 872-6505 ext:6   ,(903) 872-1341,mildredisd@yahoo.com,www.mildredisd.org,BECKY BURNS   ,686,'175910101,MILDRED EL,REGULAR INSTRUCTIONAL,,5475 S HWY 287,CORSICANA,TX,75109-9328,5475 S HWY 287,CORSICANA,TX,75109-9328,(903) 872-0381,(903) 872-3584,mildredisd@yahoo.com,www.mildredisd.org,MRS ROBIN BLAKE   ,'KG-05,283,Active,1970-08-31,2015-03-14T05:35:21,159,USCGeocoder,94,1,4.01,,d1521518-9942-4e07-aabc-09dad9bf57cf,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.030872,-96.358577,Exact
'175,NAVARRO COUNTY,'12,'175911,RICE ISD,INDEPENDENT,1302 SW MCKINNEY ST,RICE,TX,75155,1302 SW MCKINNEY ST,RICE,TX,75155,(903) 326-4287,(903) 326-4164,admin@rice-isd.org,www.rice-isd.org,JUDITH PRITCHETT   ,882,'175911001,RICE H S,REGULAR INSTRUCTIONAL,,1400 SW MCKINNEY ST,RICE,TX,75155,1400 SW MCKINNEY ST,RICE,TX,75155,(903) 326-4502,(903) 326-5042,dtaylor@rice-isd.org,,MR DAN TAYLOR   ,'09-12,260,Active,1978-09-01,2015-03-14T05:35:21,160,USCGeocoder,16,1,4.01,,3bcacd0d-dc66-48f7-9c4e-8435d00abcf9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1343.27517756,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.2555875009,-96.5031603662,Relaxed
'175,NAVARRO COUNTY,'12,'175911,RICE ISD,INDEPENDENT,1302 SW MCKINNEY ST,RICE,TX,75155,1302 SW MCKINNEY ST,RICE,TX,75155,(903) 326-4287,(903) 326-4164,admin@rice-isd.org,www.rice-isd.org,JUDITH PRITCHETT   ,882,'175911042,RICE INTERMEDIATE/MIDDLE SCHOOL,REGULAR INSTRUCTIONAL,,1402 SW MCKINNEY ST,RICE,TX,75155,1402 SW MCKINNEY ST,RICE,TX,75155,(903) 326-4190,(903) 326-4608,aharvell@rice-isd.org,www.rice-isd.org,MRS AMY HARVELL   ,'03-08,407,Active,2010-08-03,2015-03-14T05:35:21,161,USCGeocoder,63,1,4.01,,8d32f292-ab42-4aea-9f60-68ca3b7d1de2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1343.27517756,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.2556022418,-96.5031682071,Relaxed
