CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-25_winterbryan_output_16_bw,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'220,TARRANT COUNTY,'11,'220907,KELLER ISD,INDEPENDENT,350 KELLER PKWY,KELLER,TX,76248-3447,350 KELLER PKWY,KELLER,TX,76248-3447,(817) 744-1000,(817) 337-3261,randy.reid@kellerisd.net,www.kellerisd.net,DR RANDY REID   ,33619,'220907123,TRINITY MEADOWS INT,REGULAR INSTRUCTIONAL,,3500 KELLER-HICKS RD,KELLER,TX,76244,3500 KELLER-HICKS RD,KELLER,TX,76244,(817) 744-4300,(817) 741-6923,susan.mackey@kellerisd.net,www.kellerisd.net,SUSAN MACKEY   ,'05-06,988,Active,2006-09-05,2015-03-14T05:35:25,175,USCGeocoder,31,1,4.01,,bdf52404-aec4-4975-90a1-a76193d59da6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.938145,-97.287608,Exact
'220,TARRANT COUNTY,'11,'220907,KELLER ISD,INDEPENDENT,350 KELLER PKWY,KELLER,TX,76248-3447,350 KELLER PKWY,KELLER,TX,76248-3447,(817) 744-1000,(817) 337-3261,randy.reid@kellerisd.net,www.kellerisd.net,DR RANDY REID   ,33619,'220907124,EAGLE RIDGE EL,REGULAR INSTRUCTIONAL,,4600 ALTA VISTA RD,KELLER,TX,76244,4600 ALTA VISTA RD,KELLER,TX,76244,(817) 744-6300,(817) 741-1856,anne.seaberry@kellerisd.net,www.kellerisd.net,ANNE SEABERRY   ,'KG-04,761,Active,2007-10-12,2015-03-14T05:35:25,176,USCGeocoder,63,1,4.01,,b8491750-a16e-47db-92d9-3723c6ebf498,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.917207,-97.286678,Exact
'220,TARRANT COUNTY,'11,'220907,KELLER ISD,INDEPENDENT,350 KELLER PKWY,KELLER,TX,76248-3447,350 KELLER PKWY,KELLER,TX,76248-3447,(817) 744-1000,(817) 337-3261,randy.reid@kellerisd.net,www.kellerisd.net,DR RANDY REID   ,33619,'220907125,CAPROCK EL,REGULAR INSTRUCTIONAL,,12301 GREY TWIG DR,KELLER,TX,76244,12301 GREY TWIG DR,KELLER,TX,76244,(817) 744-6400,(817) 741-5203,angie.nayfa@kellerisd.net,www.kellerisd.net,ANGIE NAYFA   ,'KG-04,743,Active,2008-09-03,2015-03-14T05:35:25,177,USCGeocoder,16,1,4.01,,81183598-5b06-4fa7-a42f-1ad71c8b2d44,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,11043.0899799,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.9513691464,-97.29133844,Relaxed
'220,TARRANT COUNTY,'11,'220907,KELLER ISD,INDEPENDENT,350 KELLER PKWY,KELLER,TX,76248-3447,350 KELLER PKWY,KELLER,TX,76248-3447,(817) 744-1000,(817) 337-3261,randy.reid@kellerisd.net,www.kellerisd.net,DR RANDY REID   ,33619,'220907126,BASSWOOD EL,REGULAR INSTRUCTIONAL,,3100 CLAY MOUNTAIN TRAIL,FORT WORTH,TX,76137,3100 CLAY MOUNTAIN TRAIL,FORT WORTH,TX,76137,(817) 744-6500,(817) 750-5168,tony.johnson@kellerisd.net,www.kellerisd.net,TONY JOHNSON   ,'KG-04,512,Active,2008-09-03,2015-03-14T05:35:25,178,USCGeocoder,109,1,4.01,,31c876dd-e609-4982-87aa-a20062995fa1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7905.71635487,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8718379305,-97.3123273131,Exact
'220,TARRANT COUNTY,'11,'220907,KELLER ISD,INDEPENDENT,350 KELLER PKWY,KELLER,TX,76248-3447,350 KELLER PKWY,KELLER,TX,76248-3447,(817) 744-1000,(817) 337-3261,randy.reid@kellerisd.net,www.kellerisd.net,DR RANDY REID   ,33619,'220907128,KELLER EARLY LEARNING CENTER,REGULAR INSTRUCTIONAL,,10310 OLD DENTON RD,KELLER,TX,76244,10310 OLD DENTON RD,KELLER,TX,76244,(817) 744-6700,(817) 744-6738,dawn.bailey@kellerisd.net,www.kellerisd.net,MS CHRISTY JOHNSON   ,'EE-PK,547,Active,2010-08-03,2015-03-14T05:35:25,179,USCGeocoder,31,1,4.01,,15adafcd-d58f-4246-a094-8e5fd0821f83,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.925859,-97.306476,Exact
'220,TARRANT COUNTY,'11,'220907,KELLER ISD,INDEPENDENT,350 KELLER PKWY,KELLER,TX,76248-3447,350 KELLER PKWY,KELLER,TX,76248-3447,(817) 744-1000,(817) 337-3261,randy.reid@kellerisd.net,www.kellerisd.net,DR RANDY REID   ,33619,'220907129,RIDGEVIEW EL,REGULAR INSTRUCTIONAL,,1601 MARSHALL RIDGE PKWY,KELLER,TX,76248,1601 MARSHALL RIDGE PKWY,KELLER,TX,76248,(817) 744-6600,(817) 744-6438,becky.wilder@kellerisd.net,www.kellerisd.net,BECKY WILDER   ,'KG-04,634,Active,2011-08-02,2015-03-14T05:35:25,180,USCGeocoder,78,1,4.01,,a4f17e28-6152-4c22-926e-fde4f08588d4,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.960921,-97.241076,Exact
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908002,MANSFIELD SUMMIT H S,REGULAR INSTRUCTIONAL,,1071 W TURNER WARNELL,ARLINGTON,TX,76001-8501,1071 W TURNER WARNELL,ARLINGTON,TX,76001-8501,(817) 299-7400,(817) 473-5732,info@misdmail.org,www.mansfieldisd.org,DR CHARLOTTE FORD   ,'09-12,2020,Active, ,2015-03-14T05:35:25,181,USCGeocoder,31,1,4.01,,9e01719b-cc74-4b06-b8d7-5c48f3fb2251,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,244074.610458,ArealInterpolationGeometricCentroid,Parcel,89.349112426,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6154121682,-97.1304137211,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908003,MANSFIELD H S,REGULAR INSTRUCTIONAL,,3001 E BROAD ST,MANSFIELD,TX,76063,3001 E BROAD ST,MANSFIELD,TX,76063,(817) 299-7500,(817) 473-5424,info@misdmail.org,www.mansfieldisd.org,MS JENNIFER YOUNG   ,'09-12,2333,Active, ,2015-03-14T05:35:25,182,USCGeocoder,31,1,4.01,,2bde5706-0713-4e0a-a39d-e8766f5d5963,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,284025.244058,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.5759354526,-97.0916315877,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908004,MANSFIELD TIMBERVIEW H S,REGULAR INSTRUCTIONAL,,7700 S WATSON RD,ARLINGTON,TX,76002,7700 S WATSON RD,ARLINGTON,TX,76002,(817) 299-2600,(817) 472-2980,info@misdmail.org,www.mansfieldisd.org,DERRELL DOUGLAS   ,'09-12,1657,Active,2004-06-11,2015-03-14T05:35:25,183,USCGeocoder,16,1,4.01,,e5e13916-1bce-4e84-8d03-4e3720ecdeb8,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,312078.870316,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6219491298,-97.0781335926,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908005,MANSFIELD LEGACY H S,REGULAR INSTRUCTIONAL,,1263 N MAIN,MANSFIELD,TX,76063,1263 N MAIN,MANSFIELD,TX,76063,(817) 299-1100,(517) 453-7650,info@misdmail.org,www.mansfieldisd.org,DR SHELLY BUTLER   ,'09-12,1945,Active,2007-08-10,2015-03-14T05:35:25,184,USCGeocoder,63,1,4.01,,5d4b5e0b-ff45-4897-b5b5-29718a74d087,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,266347.748809,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.5782371518,-97.1525394516,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908006,ALTER ED CTR,ALTERNATIVE INSTRUCTIONAL,,902 E BROAD,MANSFIELD,TX,76063-1796,902 E BROAD,MANSFIELD,TX,76063-1796,(817) 299-5800,(817) 473-5477,info@misdmail.org,www.mansfieldisd.org,MS REGENIA CRANE   ,'09-12,-1,Active,1993-07-01,2015-03-14T05:35:25,185,USCGeocoder,16,1,4.01,,5ea651b8-0238-4d82-88d9-9e15db926acf,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,43731.0834961,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.5639124157,-97.1305634678,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908007,MANSFIELD LAKE RIDGE H S,REGULAR INSTRUCTIONAL,,101 N DAY MIAR,MANSFIELD,TX,76063,101 N DAY MIAR,MANSFIELD,TX,76063,(817) 299-7920,(817) 548-2110,info@misdmail.org,lakeridge.mansfieldisd.org/,DR VONDA NUNLEY   ,'09-12,2085,Active,2012-08-08,2015-03-14T05:35:25,186,USCGeocoder,63,1,4.01,,403b7b6a-8a6d-4508-8152-b27549b4fc4c,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.570501,-97.055873,Exact
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908008,MANSFIELD FRONTIER H S,REGULAR INSTRUCTIONAL,,1120 W DEBBIE LN,MANSFIELD,TX,76063,1120 W DEBBIE LN,MANSFIELD,TX,76063,(817) 299-1900,(817) 453-6839,info@misdmail.org,www.mansfieldisd.org,MS CATHERINE HUDGINS   ,'11-12,222,Active,2010-07-14,2015-03-14T05:35:25,187,USCGeocoder,47,1,4.01,,f0e4d89c-6935-45de-bc4e-fac800113b35,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,34590.6225481,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5918224367,-97.1563206458,Exact
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908041,ROGENE WORLEY MIDDLE,REGULAR INSTRUCTIONAL,,500 PLEASANT RDG RD,MANSFIELD,TX,76063-1552,500 PLEASANT RDG RD,MANSFIELD,TX,76063-1552,(817) 299-5900,(817) 473-5623,info@misdmail.org,www.mansfieldisd.org,MS JULIA MCMAINS   ,'07-08,929,Active, ,2015-03-14T05:35:25,188,USCGeocoder,47,1,4.01,,51c2e779-16c0-4d3e-aa02-7c89b69b0aae,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,103383.632254,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.5746685882,-97.1385719346,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908042,T A HOWARD MIDDLE,REGULAR INSTRUCTIONAL,,7501 CALENDER RD,ARLINGTON,TX,76001,7501 CALENDER RD,ARLINGTON,TX,76001,(817) 299-3500,(817) 561-3840,info@misdmail.org,www.mansfieldisd.org,DR MARIA GAMELL   ,'07-08,855,Active,1994-01-01,2015-03-14T05:35:25,189,USCGeocoder,0,1,4.01,,20be4519-3e72-4c38-af67-4a4c0f1f579a,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,12918.0164463,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6232826069,-97.1533238006,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908043,BROOKS WESTER MIDDLE,REGULAR INSTRUCTIONAL,,1520 N WALNUT CREEK DR,MANSFIELD,TX,76063-2999,1520 N WALNUT CREEK DR,MANSFIELD,TX,76063-2999,(817) 299-7000,(817) 453-7213,info@misdmail.org,www.mansfieldisd.org,DR ANDREA HENSLEY   ,'07-08,872,Active, ,2015-03-14T05:35:25,190,USCGeocoder,31,1,4.01,,40e9ba9d-d6bc-443f-af55-7281d094cfbf,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,151776.806178,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.5954141994,-97.1281068693,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908044,DANNY JONES MIDDLE,REGULAR INSTRUCTIONAL,,4500 E BROAD ST,MANSFIELD,TX,76063,4500 E BROAD ST,MANSFIELD,TX,76063,(817) 276-6200,(817) 453-7380,info@misdmail.org,www.mansfieldisd.org,TRAVIS MOORE   ,'07-08,843,Active,2004-06-11,2015-03-14T05:35:25,191,USCGeocoder,31,1,4.01,,e056d7bb-f734-478a-91f2-0c76d6c73418,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,149586.478684,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.582388519,-97.0627009035,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908045,JAMES COBLE MIDDLE,REGULAR INSTRUCTIONAL,,1200 BALLWEG RD,ARLINGTON,TX,76002,1200 BALLWEG RD,ARLINGTON,TX,76002,(817) 299-6400,(817) 453-7331,info@misdmail.org,www.mansfieldisd.org,MR WINSTON GIPSON   ,'07-08,884,Active,2006-06-29,2015-03-14T05:35:25,192,USCGeocoder,47,1,4.01,,a65f6308-cf77-441c-bfd4-4b2ace6b2034,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,151425.646708,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6152493489,-97.0900620897,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908046,LINDA JOBE MIDDLE,REGULAR INSTRUCTIONAL,,2491 GERTIE BARRETT RD,MANSFIELD,TX,76063,2491 GERTIE BARRETT RD,MANSFIELD,TX,76063-1794,(817) 299-7040,(817) 561-3899,info@misdmail.org,www.mansfieldisd.org,MS ELIZABETH HOSTIN   ,'07-08,809,Active,2009-08-06,2015-03-14T05:35:25,193,USCGeocoder,63,1,4.01,,54e8a26e-78b4-4fa7-a60a-f61e07746ecb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10668.6203801,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6024986891,-97.176551396,Exact
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908101,ALICE PONDER EL,REGULAR INSTRUCTIONAL,,101 PLEASANT RIDGE DR,MANSFIELD,TX,76063,101 PLEASANT RIDGE DR,MANSFIELD,TX,76063,(817) 299-7700,(817) 473-5658,info@misdmail.org,www.mansfieldisd.org,MR DAVID THAYER   ,'EE-04,494,Active, ,2015-03-14T05:35:25,194,USCGeocoder,47,1,4.01,,cceb9b1c-a238-44fd-b02b-9eb1f5182550,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2057.73453144,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5737330092,-97.1440454215,Exact
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908103,TARVER-RENDON EL,REGULAR INSTRUCTIONAL,,12350 RENDON RD,BURLESON,TX,76028-8795,12350 RENDON RD,BURLESON,TX,76028-8795,(817) 299-7880,(817) 561-3864,info@misdmail.org,www.mansfieldisd.org,MS JAMIE NORWOOD   ,'EE-04,597,Active, ,2015-03-14T05:35:25,195,USCGeocoder,16,1,4.01,,22f2ed55-aa4e-4d8d-b48f-102431eacc85,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,55318.7275777,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.5733521021,-97.2448433148,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908105,J L BOREN EL,REGULAR INSTRUCTIONAL,,1402 COUNTRY CLUB DR,MANSFIELD,TX,76063,1402 COUNTRY CLUB DR,MANSFIELD,TX,76063,(817) 299-7740,(817) 473-5727,info@misdmail.org,www.mansfieldisd.org,MR JOHN WILLIAMS   ,'EE-04,567,Active,1979-07-20,2015-03-14T05:35:25,196,USCGeocoder,47,1,4.01,,9d300322-c466-4499-8d48-5e6bf9753a04,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.592108,-97.11678,Exact
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908106,CHARLOTTE ANDERSON EL,REGULAR INSTRUCTIONAL,,5615 FOX HUNT DR,ARLINGTON,TX,76017-4557,5615 FOX HUNT DR,ARLINGTON,TX,76017-4557,(817) 472-3200,(817) 472-3216,info@misdmail.org,www.mansfieldisd.org,MS SHEIRA PETTY   ,'EE-04,497,Active, ,2015-03-14T05:35:25,197,USCGeocoder,31,1,4.01,,aa19c1b9-b427-4fbf-8250-61cc9d32b7b8,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,41620.3196757,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6538126176,-97.1417139495,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908107,GLENN HARMON EL,REGULAR INSTRUCTIONAL,,403 N HOLLAND RD,MANSFIELD,TX,76063,403 N HOLLAND RD,MANSFIELD,TX,76063,(817) 299-7780,(817) 472-3228,info@misdmail.org,www.mansfieldisd.org,MR VICTORIUS EUGENIO   ,'EE-04,541,Active, ,2015-03-14T05:35:25,198,USCGeocoder,219,1,4.01,,cd2041d7-6cd3-4805-88fe-3f87cc31dcb5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4929.47493899,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5723011627,-97.0680269408,Exact
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908109,D P MORRIS EL,REGULAR INSTRUCTIONAL,,7900 TIN CUP DR,ARLINGTON,TX,76001-9999,7900 TIN CUP DR,ARLINGTON,TX,76001-9999,(817) 299-7860,(817) 473-5362,info@misdmail.org,www.mansfieldisd.org,MS TARA SUBLETTE   ,'EE-04,534,Active,1996-06-13,2015-03-14T05:35:25,199,USCGeocoder,78,1,4.01,,e5b0f7af-eb3a-4586-966e-afcebb06d861,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,39338.2979273,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6187193894,-97.1251497306,Relaxed
'220,TARRANT COUNTY,'11,'220908,MANSFIELD ISD,INDEPENDENT,605 E BROAD ST,MANSFIELD,TX,76063-1794,605 E BROAD ST,MANSFIELD,TX,76063-1794,(817) 299-6300,(817) 548-2190,info@misdmail.org,www.mansfieldisd.org,DR JIM VASZAUSKAS   ,33410,'220908110,WILLIE BROWN EL,REGULAR INSTRUCTIONAL,,1860 CANNON DR,MANSFIELD,TX,76063-1766,1860 CANNON DR,MANSFIELD,TX,76063-1766,(817) 299-5860,(817) 473-5392,info@misdmail.org,www.mansfieldisd.org,MS KYNA EASTLICK   ,'EE-04,602,Active,1996-06-13,2015-03-14T05:35:25,200,USCGeocoder,0,1,4.01,,fc0c6bcf-095c-429f-8cfc-79933c6cb7e5,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,57552.5295442,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.5724648477,-97.1055494026,Relaxed
