CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_wesmartin_output_10_wm,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913114,HIDDEN HOLLOW EL,REGULAR INSTRUCTIONAL,,4104 APPALACHIAN TRL,KINGWOOD,TX,77345-1099,4104 APPALACHIAN TRL,KINGWOOD,TX,77345-1099,(281) 641-2400,(281) 641-2417,janice.wiederhold@humble.k12.tx.us,www.humbleisd.net/hhe,MS JANICE WIEDERHOLD   ,'EE-05,521,Active,1990-08-01,2015-03-14T05:35:00,88,USCGeocoder,109,1,4.01,,0cb7b992-7718-4402-ac21-4b3d3eb13278,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40243.883218,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0737184822,-95.1831125603,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913115,WHISPERING PINES EL,REGULAR INSTRUCTIONAL,,17321 WOODLAND HILLS DR,HUMBLE,TX,77346-3001,17321 WOODLAND HILLS DR,HUMBLE,TX,77346-3001,(281) 641-2500,(281) 641-2517,patricia.gnatzig@humble.k12.tx.us,www.humbleisd.net/wpe,MS PATRICIA GNATZIG   ,'EE KG-05,749,Active,1991-08-04,2015-03-14T05:35:00,89,USCGeocoder,47,1,4.01,,845f01b3-afae-43e8-9e75-b8b3606c8e81,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40487.4515065,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.9738795403,-95.2134445047,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913116,SHADOW FOREST EL,REGULAR INSTRUCTIONAL,,2300 MILLS BRANCH DR,KINGWOOD,TX,77345-2100,2300 MILLS BRANCH DR,KINGWOOD,TX,77345-2100,(281) 641-2600,(281) 641-2617,lisa.lackey@humble.k12.tx.us,www.humbleisd.net/sfe,MS LISA LACKEY   ,'EE KG-05,578,Active,1993-08-01,2015-03-14T05:35:00,90,USCGeocoder,31,1,4.01,,12220e9f-64f8-4e5c-8ae2-d46a90c87b98,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40911.8246847,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0690808172,-95.1646645091,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913117,JACK M FIELDS SR EL,REGULAR INSTRUCTIONAL,,2505 S HOUSTON AVE,HUMBLE,TX,77396-1520,2505 S HOUSTON AVE,HUMBLE,TX,77396-1520,(281) 641-2700,(281) 641-2717,karen.weeks@humble.k12.tx.us,www.humbleisd.net/jfe,MS KAREN WEEKS   ,'EE-05,562,Active,1994-07-01,2015-03-14T05:35:00,91,USCGeocoder,31,1,4.01,,e5f8e467-9302-46f2-87e0-d504e3a411e1,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,33272.5542302,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.9677054746,-95.2601093403,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913118,OAK FOREST EL,REGULAR INSTRUCTIONAL,,6400 KINGWOOD GLEN,HUMBLE,TX,77346-2071,6400 KINGWOOD GLEN,HUMBLE,TX,77346-2071,(281) 641-2800,(281) 641-2817,sherri.wasilewski@humble.k12.tx.us,www.humbleisd.net/ofe,MS SHERRI WASILEWSKI   ,'EE KG-05,706,Active,1994-07-01,2015-03-14T05:35:00,92,USCGeocoder,63,1,4.01,,7db4428e-bc96-41db-9670-b8c3679cc4b4,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,56628.1797912,ArealInterpolationGeometricCentroid,Parcel,93.0769230769,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.9995620072,-95.1767121899,Relaxed;Soundex,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913119,MAPLEBROOK EL,REGULAR INSTRUCTIONAL,,7935 FARMINGHAM RD,HUMBLE,TX,77346,7935 FARMINGHAM RD,HUMBLE,TX,77346,(281) 641-2900,(281) 641-2917,marcia.reineking@humble.k12.tx.us,www.humbleisd.net/mbe,ANNETTE NEVERMANN   ,'EE-05,699,Active,2001-09-27,2015-03-14T05:35:00,93,USCGeocoder,47,1,4.01,,954730cd-53af-4cac-8b95-ea33816af8d0,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,55914.2503691,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.998812199,-95.1555286939,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913120,SUMMERWOOD EL,REGULAR INSTRUCTIONAL,,14000 SUMMERWOOD LAKES DR,HOUSTON,TX,77044,14000 SUMMERWOOD LAKES DR,HOUSTON,TX,77044,(281) 641-3000,(281) 641-3017,terre.mckinney@humble.k12.tx.us,www.humbleisd.net/swe,MS BRIAN PETERS   ,'EE KG-05,702,Active,2004-05-27,2015-03-14T05:35:00,94,USCGeocoder,16,1,4.01,,c1b0c861-4c53-40cf-bc83-95f56a12ddb9,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,87102.9061954,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.92769615,-95.1759973739,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913121,EAGLE SPRINGS EL,REGULAR INSTRUCTIONAL,,12500 WILL CLAYTON PKWY,HUMBLE,TX,77346,12500 WILL CLAYTON PKWY,HUMBLE,TX,77346,(281) 641-3100,(281) 641-3117,april.maldonado@humble.k12.tx.us,www.humbleisd.net/ese,APRIL MALDONADO   ,'EE KG-05,788,Active,2006-06-28,2015-03-14T05:35:00,95,USCGeocoder,31,1,4.01,,92348dd4-b4aa-4fb1-ac37-fb6609297130,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,51419.6924185,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.9778776319,-95.1851163675,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913122,PARK LAKES EL,REGULAR INSTRUCTIONAL,,4400 WILSON RD,HUMBLE,TX,77396,4400 WILSON RD,HUMBLE,TX,77396,(281) 641-3200,(281) 641-3217,sarah.ballard@humble.k12.tx.us,www.humbleisd.net/ple,MS SARAH BALLARD   ,'EE-05,716,Active,2006-06-28,2015-03-14T05:35:00,96,USCGeocoder,16,1,4.01,,6efd5bfd-fade-49da-8ee4-217a24adedf6,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,50600.3108002,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.9449853478,-95.2506530467,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913123,RIVER PINES EL,REGULAR INSTRUCTIONAL,,2400 COLD RIVER DR,HUMBLE,TX,77338,2400 COLD RIVER DR,HUMBLE,TX,77338,(281) 641-3300,(281) 641-3317,betsy.cross@humble.k12.tx.us,www.humbleisd.net/rpe,MS SHARON LEE   ,'EE-05,714,Active,2007-06-29,2015-03-14T05:35:00,97,USCGeocoder,16,1,4.01,,6c5d3069-533a-4d58-be99-3ae793cddcb4,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.970439,-95.242392,Exact,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913124,FALL CREEK EL,REGULAR INSTRUCTIONAL,,14435 MESA RD,HUMBLE,TX,77396,14435 MESA RD,HUMBLE,TX,77396,(281) 641-3400,(281) 641-3417,yvonne.stroud@humble.k12.tx.us,www.humbleisd.net/fce,YVONNE STROUD   ,'EE KG-05,864,Active,2008-07-28,2015-03-14T05:35:00,98,USCGeocoder,47,1,4.01,,e5cb9e0f-c9fd-43bc-8067-610b8eae6774,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.930372,-95.273891,Exact,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913125,LAKESHORE EL,REGULAR INSTRUCTIONAL,,13333 BREAKWATER PATH LN,HOUSTON,TX,77044,13333 BREAKWATER PATH LN,HOUSTON,TX,77044,(281) 641-3500,(281) 641-3517,nancy.morrison@humble.k12.tx.us,www.humbleisd.net/lse,MS JUDITH JONES   ,'EE-05,954,Active,2009-07-21,2015-03-14T05:35:00,99,USCGeocoder,16,1,4.01,,aa6bb83b-7f63-4f70-9cda-74433a4d965a,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,61545.7329399,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.9628650925,-95.170428108,Exact,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913126,ATASCOCITA SPRINGS EL,REGULAR INSTRUCTIONAL,,13515 VALLEY LODGE PKWY,HUMBLE,TX,77346,13515 VALLEY LODGE PKWY,HUMBLE,TX,77346,(281) 641-3600,(281) 641-3617,kathy.shealy@humble.k12.tx.us,www.humbleisd.net/ase,KATHY SHEALY   ,'EE-05,1035,Active,2010-06-23,2015-03-14T05:35:00,100,USCGeocoder,47,1,4.01,,33222326-5d1a-4609-b028-460253a2bdf6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.965215,-95.184272,Exact,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913127,RIDGE CREEK EL,REGULAR INSTRUCTIONAL,,15201 WOODLAND HILLS DR,HUMBLE,TX,77396,15201 WOODLAND HILLS DR,HUMBLE,TX,77396,(281) 641-3700,(281) 641-3717,deborah.romines@humble.k12.tx.us,,DEBORAH ROMINES   ,'EE-05,588,Active,2013-08-05,2015-03-14T05:35:00,101,USCGeocoder,250,1,4.01,,6ee33c2d-e119-418b-a234-662200ad4731,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.941957,-95.213445,Exact,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913128,EL #28,REGULAR INSTRUCTIONAL,,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-8058,(281) 641-1066,guy.sconzo@humble.k12.tx.us,,    ,'EE-05,0,Under Construction,2015-02-25,2015-03-14T05:35:00,102,USCGeocoder,0,1,4.01,,3086f7f7-14ce-4b4e-b23f-a862160d5531,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,13022.3534217,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0079866898,-95.2629665297,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913129,EL #29,REGULAR INSTRUCTIONAL,,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-8058,(281) 641-1066,guy.sconzo@humble.k12.tx.us,,    ,'EE-05,0,Under Construction,2015-02-25,2015-03-14T05:35:00,103,USCGeocoder,16,1,4.01,,17e79d92-4410-453a-b088-b2ff554ea5a2,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,13022.3534217,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0079866898,-95.2629665297,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913130,EL #30,REGULAR INSTRUCTIONAL,,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-8058,(281) 641-1066,guy.sconzo@humble.k12.tx.us,,    ,'EE-05,0,Under Construction,2015-02-25,2015-03-14T05:35:00,104,USCGeocoder,16,1,4.01,,50b655d2-0daf-41a6-9a92-9ea2ee8d5d39,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,13022.3534217,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0079866898,-95.2629665297,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913197,HIGHPOINT EAST,DAEP INSTRUCTIONAL,,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,8003 E SAM HOUSTON PKWY N,HOUSTON,TX,77049, , ,tammy.alexander@humble.k12.tx.us,,    ,'06-12,-1,Active,2014-08-19,2015-03-14T05:35:00,105,USCGeocoder,188,1,4.01,,9ff51d5e-d58d-4364-b0ad-cfbca39642d2,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,15605.8443206,ArealInterpolationGeometricCentroid,Parcel,96.6272189349,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8406221051,-95.1851104486,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913198,JJAEP CAMPUS,JJAEP INSTRUCTIONAL,,P O BOX 2000,HUMBLE,TX,77347,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77347,(281) 641-8058,(281) 641-1066,carolm.miller@humble.k12.tx.us,,    ,'06-12,0,Active,2006-10-18,2015-03-14T05:35:00,106,USCGeocoder,16,1,4.01,,79171779-71b9-42de-a8a0-fb6c7a56fb27,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1412.3462984,LinearInterpolationAddressRange,StreetSegment,92.0118343195,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0051009642,-95.2631999614,Relaxed,
'101,HARRIS COUNTY,'04,'101913,HUMBLE ISD,INDEPENDENT,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,20200 EASTWAY VILLAGE DR,HUMBLE,TX,77338,(281) 641-1000,(281) 641-1058,guy.sconzo@humble.k12.tx.us,www.humble.k12.tx.us/,DR GUY M SCONZO   ,39522,'101913199,EARLY LEARNING WING,ALTERNATIVE INSTRUCTIONAL,,18901 TIMBERFOREST DR,HUMBLE,TX,77346-2531,18901 TIMBERFOREST DR,HUMBLE,TX,77346-2531,(281) 812-3400, ,,,    ,'EE,0,Active,2002-06-17,2015-03-14T05:35:00,107,USCGeocoder,0,1,4.01,,a2d9e805-c4ec-43b9-8645-92808afe47cf,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,37877.6120868,ArealInterpolationGeometricCentroid,Parcel,93.9644970414,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.9957203526,-95.1964858055,Relaxed;Soundex,
'101,HARRIS COUNTY,'04,'101914,KATY ISD,INDEPENDENT,P O BOX 159,KATY,TX,77492-0159,6301 S STADIUM LN,KATY,TX,77494-1057,(281) 396-6000,(281) 644-1800,altonfrailey@katyisd.org,www.katyisd.org/,MR ALTON FRAILEY   ,70330,'101914001,KATY H S,REGULAR INSTRUCTIONAL,,6331 HWY BLVD,KATY,TX,77494-1199,6331 HWY BLVD,KATY,TX,77494-1199,(281) 237-6700,(281) 644-1700,StevenMRobertson@katyisd.org,www.katyisd.org/,RICHARD HULL   ,'09-12,3065,Active, ,2015-03-14T05:35:00,108,USCGeocoder,47,1,4.01,,bf866598-eaf8-422d-9212-5ebcb83e39e6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.784101,-95.831619,Exact,
'101,HARRIS COUNTY,'04,'101914,KATY ISD,INDEPENDENT,P O BOX 159,KATY,TX,77492-0159,6301 S STADIUM LN,KATY,TX,77494-1057,(281) 396-6000,(281) 644-1800,altonfrailey@katyisd.org,www.katyisd.org/,MR ALTON FRAILEY   ,70330,'101914002,TAYLOR H S,REGULAR INSTRUCTIONAL,,20700 KINGSLAND BLVD,KATY,TX,77450-2998,20700 KINGSLAND BLVD,KATY,TX,77450-2998,(281) 237-3100,(281) 644-1760,DavidRKendler@katyisd.org,www.katyisd.org/,MR JEFF STOCKS   ,'09-12,2943,Active,1979-04-23,2015-03-14T05:35:00,109,USCGeocoder,31,1,4.01,,c8219015-efdb-4b1e-a9e4-b4ce84ab6915,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,182266.890538,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.7774959135,-95.7324383563,Relaxed,
'101,HARRIS COUNTY,'04,'101914,KATY ISD,INDEPENDENT,P O BOX 159,KATY,TX,77492-0159,6301 S STADIUM LN,KATY,TX,77494-1057,(281) 396-6000,(281) 644-1800,altonfrailey@katyisd.org,www.katyisd.org/,MR ALTON FRAILEY   ,70330,'101914003,OPPORT AWARENESS CTR,DAEP INSTRUCTIONAL,,1732 KATYLAND DR,KATY,TX,77493-1751,1732 KATYLAND DR,KATY,TX,77493-1751,(281) 237-6350,(281) 644-1780,BeckyBracewell-Tucker@katyisd.org,www.katyisd.org/,BECKY BRACEWELL-TUCKER   ,'06-12,77,Active,1980-10-10,2015-03-14T05:35:00,110,USCGeocoder,63,1,4.01,,4dde1109-b4b2-48e9-ae28-deccc954f5c6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1718.99633185,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.7965536938,-95.8108845053,Exact,
'101,HARRIS COUNTY,'04,'101914,KATY ISD,INDEPENDENT,P O BOX 159,KATY,TX,77492-0159,6301 S STADIUM LN,KATY,TX,77494-1057,(281) 396-6000,(281) 644-1800,altonfrailey@katyisd.org,www.katyisd.org/,MR ALTON FRAILEY   ,70330,'101914004,ARTHUR MILLER CAREER CENTER,ALTERNATIVE INSTRUCTIONAL,,1734 KATYLAND DR,KATY,TX,77493-1751,1734 KATYLAND DR,KATY,TX,77493-1751,(281) 237-6300,(281) 644-1775,annastorey@katyisd.org,www.katyisd.org/,DR ANNA WEBB-STOREY   ,'09-12,0,Active,1982-08-18,2015-03-14T05:35:00,111,USCGeocoder,31,1,4.01,,fb038c1d-e71e-4638-8ca6-1254e0d9628b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1718.99633185,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.7965649128,-95.8108838948,Exact,
'101,HARRIS COUNTY,'04,'101914,KATY ISD,INDEPENDENT,P O BOX 159,KATY,TX,77492-0159,6301 S STADIUM LN,KATY,TX,77494-1057,(281) 396-6000,(281) 644-1800,altonfrailey@katyisd.org,www.katyisd.org/,MR ALTON FRAILEY   ,70330,'101914005,MAYDE CREEK H S,REGULAR INSTRUCTIONAL,,19202 GROSCHKE RD,HOUSTON,TX,77084-5627,19202 GROSCHKE RD,HOUSTON,TX,77084-5627,(281) 237-3000,(281) 644-1718,CazildaCSteele@katyisd.org,www.katyisd.org/,MRS CAZILDA STEELE   ,'09-12,2755,Active, ,2015-03-14T05:35:00,112,USCGeocoder,16,1,4.01,,d973840a-235a-4b7a-827b-ebb71e6fb4bf,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2005.67684178,LinearInterpolationAddressRange,StreetSegment,96.6715976331,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.804484433,-95.6931154604,Relaxed;Soundex,
