CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_DannyG_output_07_dg,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'071,EL PASO COUNTY,'19,'071907,CANUTILLO ISD,INDEPENDENT,P O BOX 100,CANUTILLO,TX,79835-0100,7965 ARTCRAFT,EL PASO,TX,79932.0,(915) 877-7444,(915) 877-7483,greveles@canutillo-isd.org,www.canutillo-isd.org,DR PEDRO GALAVIZ   ,5891,'071907042,JOSE J ALDERETE MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 100,CANUTILLO,TX,79835.0,801 TALBOT ST,CANUTILLO,TX,79835.0,(915) 877-6600,(915) 877-6619,pio@canutillo-isd.org,www.canutillo-isd.org,MS MARINA ROCHA   ,'06-08,614,Active,37314.0,2015-03-14T05:35:09,148,USCGeocoder,47,1,4.01,,af403910-34fa-414e-ac20-37d8038d270c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4398.70671054,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.9083960595,-106.593144096,Relaxed
'071,EL PASO COUNTY,'19,'071907,CANUTILLO ISD,INDEPENDENT,P O BOX 100,CANUTILLO,TX,79835-0100,7965 ARTCRAFT,EL PASO,TX,79932.0,(915) 877-7444,(915) 877-7483,greveles@canutillo-isd.org,www.canutillo-isd.org,DR PEDRO GALAVIZ   ,5891,'071907101,CANUTILLO EL,REGULAR INSTRUCTIONAL,,P O BOX 100,CANUTILLO,TX,79835-0100,651 CANUTILLO AVE,CANUTILLO,TX,79835-0100,(915) 877-7600,(915) 877-7607,pio@canutillo-isd.org,www.canutillo-isd.org,MRS JULIETA MELENDEZ   ,'PK-05,663,Active,30582.0,2015-03-14T05:35:09,149,USCGeocoder,47,1,4.01,,58df6b3c-c611-4e50-afb4-a7283d64a893,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.912764,-106.593906,Exact
'071,EL PASO COUNTY,'19,'071907,CANUTILLO ISD,INDEPENDENT,P O BOX 100,CANUTILLO,TX,79835-0100,7965 ARTCRAFT,EL PASO,TX,79932.0,(915) 877-7444,(915) 877-7483,greveles@canutillo-isd.org,www.canutillo-isd.org,DR PEDRO GALAVIZ   ,5891,'071907102,DEANNA DAVENPORT EL,REGULAR INSTRUCTIONAL,,P O BOX 100,CANUTILLO,TX,79835-0100,8401 REMINGTON,CANUTILLO,TX,79835-0100,(915) 886-6400,(915) 886-6407,pio@canutillo-isd.org,www.canutillo-isd.org,MRS MARTA STROBACH   ,'EE-05,415,Active,31556.0,2015-03-14T05:35:09,150,USCGeocoder,125,1,4.01,,29fbf1d3-0d7f-4e57-a3d4-63aa66eb0c33,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.959982,-106.570217,Exact
'071,EL PASO COUNTY,'19,'071907,CANUTILLO ISD,INDEPENDENT,P O BOX 100,CANUTILLO,TX,79835-0100,7965 ARTCRAFT,EL PASO,TX,79932.0,(915) 877-7444,(915) 877-7483,greveles@canutillo-isd.org,www.canutillo-isd.org,DR PEDRO GALAVIZ   ,5891,'071907103,JOSE H DAMIAN EL,REGULAR INSTRUCTIONAL,,P O BOX 100,CANUTILLO,TX,79835-0100,6300 STRAHAN,CANUTILLO,TX,79835-0100,(915) 877-6800,(915) 877-6819,pio@canutillo-isd.org,www.canutillo-isd.org,MS SANDRA VALDEZ   ,'PK-05,671,Active,32164.0,2015-03-14T05:35:09,151,USCGeocoder,31,1,4.01,,c2f09b97-3692-4853-8b2a-12a4d62a7acd,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.884527,-106.60441,Exact
'071,EL PASO COUNTY,'19,'071907,CANUTILLO ISD,INDEPENDENT,P O BOX 100,CANUTILLO,TX,79835-0100,7965 ARTCRAFT,EL PASO,TX,79932.0,(915) 877-7444,(915) 877-7483,greveles@canutillo-isd.org,www.canutillo-isd.org,DR PEDRO GALAVIZ   ,5891,'071907104,BILL CHILDRESS EL,REGULAR INSTRUCTIONAL,,P O BOX 100,CANUTILLO,TX,79835-0100,7700 CAP CARTER RD,VINTON,TX,79821.0,(915) 877-7700,(915) 877-7707,pio@canutillo-isd.org,www.canutillo-isd.org,MS YENI ONTIVEROS   ,'PK-05,426,Active,33419.0,2015-03-14T05:35:09,152,USCGeocoder,78,1,4.01,,b394bfee-20a6-4265-ad33-2d917fe08fab,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.944861,-106.597007,Exact
'071,EL PASO COUNTY,'19,'071907,CANUTILLO ISD,INDEPENDENT,P O BOX 100,CANUTILLO,TX,79835-0100,7965 ARTCRAFT,EL PASO,TX,79932.0,(915) 877-7444,(915) 877-7483,greveles@canutillo-isd.org,www.canutillo-isd.org,DR PEDRO GALAVIZ   ,5891,'071907105,GONZALO AND SOFIA GARCIA EL,REGULAR INSTRUCTIONAL,,P O BOX 100,CANUTILLO,TX,79835.0,6550 WESTSIDE DR,EL PASO,TX,79932.0,(915) 877-1200,(915) 877-1219,pio@canutillo-isd.org,www.canutillo-isd.org,MS TANGELA LASHEA CARTER   ,'PK-05,580,Active,37839.0,2015-03-14T05:35:09,153,USCGeocoder,31,1,4.01,,022f0e93-7bdb-4054-b00c-4c8d571aef46,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,13987.8854651,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8939076356,-106.62536215,Relaxed
'071,EL PASO COUNTY,'19,'071907,CANUTILLO ISD,INDEPENDENT,P O BOX 100,CANUTILLO,TX,79835-0100,7965 ARTCRAFT,EL PASO,TX,79932.0,(915) 877-7444,(915) 877-7483,greveles@canutillo-isd.org,www.canutillo-isd.org,DR PEDRO GALAVIZ   ,5891,'071907106,CONGRESSMAN SILVESTRE & CAROLINA SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 100,CANUTILLO,TX,79835.0,7965 ARTCRAFT,EL PASO,TX,79932.0,(915) 877-7401,(915) 877-7483,greveles@canutillo-isd.org,www.canutillo-isd.org,    ,'EE-05,0,Under Construction,37314.0,2015-03-14T05:35:09,154,USCGeocoder,16,1,4.01,,78e62f03-ebaf-4cb5-875b-f302c5fbc43e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9572.48651896,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8797339857,-106.592761854,Relaxed
'071,EL PASO COUNTY,'19,'071908,TORNILLO ISD,INDEPENDENT,P O BOX 170,TORNILLO,TX,79853-0170,19200 COBB AVE,TORNILLO,TX,79853-0170,(915) 765-3000,(915) 765-3099,Technology@tisd.us,www.tisd.us,DR JEANNIE MEZA-CHAVEZ   ,1273,'071908001,TORNILLO H S,REGULAR INSTRUCTIONAL,,P O BOX 170,TORNILLO,TX,79853-0170,430 D OIL MILL,TORNILLO,TX,79853-0170,(915) 765-3550,(915) 765-3599,RuybeM@tisd.us,www.tisd.us,MR MAURO GUERRERO   ,'09-12,369,Active, ,2015-03-14T05:35:09,155,USCGeocoder,109,1,4.01,,470de2f1-029c-4d22-849c-eb0861c75fb1,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.460947,-106.090391,Exact
'071,EL PASO COUNTY,'19,'071908,TORNILLO ISD,INDEPENDENT,P O BOX 170,TORNILLO,TX,79853-0170,19200 COBB AVE,TORNILLO,TX,79853-0170,(915) 765-3000,(915) 765-3099,Technology@tisd.us,www.tisd.us,DR JEANNIE MEZA-CHAVEZ   ,1273,'071908041,TORNILLO JH,REGULAR INSTRUCTIONAL,,P O BOX 170,TORNILLO,TX,79853-0170,420 OIL MILL RD,TORNILLO,TX,79853-0170,(915) 765-3450 ext:3455,(915) 765-3499,estradal@tisd.us,www.tisd.us,MR MAURO TRISTAN   ,'07-08,223,Active,33719.0,2015-03-14T05:35:09,156,USCGeocoder,313,1,4.01,,93cddb41-7b73-4a3b-a2dc-7b7a6ddde773,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.460297,-106.088632,Exact
'071,EL PASO COUNTY,'19,'071908,TORNILLO ISD,INDEPENDENT,P O BOX 170,TORNILLO,TX,79853-0170,19200 COBB AVE,TORNILLO,TX,79853-0170,(915) 765-3000,(915) 765-3099,Technology@tisd.us,www.tisd.us,DR JEANNIE MEZA-CHAVEZ   ,1273,'071908042,TORNILLO DAEP,JJAEP INSTRUCTIONAL,,P O BOX 170,TORNILLO,TX,79853-0170,19250 COBB AVE,TORNILLO,TX,79853-0170,(915) 765-3090,(915) 765-3099,GARCIAN@TISD.US,www.tisd.us,MAURO GUERRERO   ,'06-12,0,Active,35917.0,2015-03-14T05:35:09,157,USCGeocoder,31,1,4.01,,836e0ab0-6ee5-48e6-8dad-9a94468d662c,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.444555,-106.089404,Exact
'071,EL PASO COUNTY,'19,'071908,TORNILLO ISD,INDEPENDENT,P O BOX 170,TORNILLO,TX,79853-0170,19200 COBB AVE,TORNILLO,TX,79853-0170,(915) 765-3000,(915) 765-3099,Technology@tisd.us,www.tisd.us,DR JEANNIE MEZA-CHAVEZ   ,1273,'071908044,TORNILLO INT,REGULAR INSTRUCTIONAL,,P O BOX 170,TORNILLO,TX,79853-0170,300 OIL MILL,TORNILLO,TX,79853-0170,(915) 765-3350 ext:3355,(915) 765-3399,gomezl@tisd.us,www.tisd.us,ROBERT GUERRERO   ,'04-06,289,Active,36321.0,2015-03-14T05:35:09,158,USCGeocoder,31,1,4.01,,16e31739-859a-4349-aef1-b67abcb67052,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.460022,-106.088151,Exact
'071,EL PASO COUNTY,'19,'071908,TORNILLO ISD,INDEPENDENT,P O BOX 170,TORNILLO,TX,79853-0170,19200 COBB AVE,TORNILLO,TX,79853-0170,(915) 765-3000,(915) 765-3099,Technology@tisd.us,www.tisd.us,DR JEANNIE MEZA-CHAVEZ   ,1273,'071908101,TORNILLO EL,REGULAR INSTRUCTIONAL,,P O BOX 170,TORNILLO,TX,79853-0170,19200 GABY RD,TORNILLO,TX,79853-0170,(915) 765-3100 ext:3150,(915) 765-3199,alcosets@tisd.us,www.tisd.us,SEVERO ALCOSET   ,'EE-03,392,Active,32336.0,2015-03-14T05:35:09,159,USCGeocoder,78,1,4.01,,62d42b76-1228-42d3-9768-64e851f40abd,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3933.63163333,LinearInterpolationAddressRange,StreetSegment,93.3431952663,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.4422316497,-106.089223484,Relaxed;Soundex
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909001,SOCORRO H S,REGULAR INSTRUCTIONAL,,10150 ALAMEDA AVE,EL PASO,TX,79927-1600,10150 ALAMEDA AVE,EL PASO,TX,79927-1600,(915) 937-2000,(915) 859-0206,mserra@sisd.net,www.sisd.net,JESUS TERAN   ,'09-12,2523,Active, ,2015-03-14T05:35:09,160,USCGeocoder,31,1,4.01,,87f4b169-0347-4491-bcae-92f835f37a36,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,15887.0992232,LinearInterpolationAddressRange,StreetSegment,99.3293885602,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.6579481285,-106.29364006,Relaxed
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909002,MONTWOOD H S,REGULAR INSTRUCTIONAL,,12000 MONTWOOD,EL PASO,TX,79936-4400,12000 MONTWOOD,EL PASO,TX,79936-4400,(915) 937-2400,(915) 937-2438,rmench@sisd.net,www.sisd.net,ROSA MIRELES-MENCHACA   ,'09-12,2584,Active,31224.0,2015-03-14T05:35:09,161,USCGeocoder,16,1,4.01,,69204f41-8b4e-4eb4-a4f5-7785c0d3f21d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3286.77644526,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.7643442502,-106.277244383,Relaxed
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909003,KEYS ACAD,DAEP INSTRUCTIONAL,,12380 PINE SPRINGS,EL PASO,TX,79928.0,12380 PINE SPRINGS,EL PASO,TX,79928.0,(915) 937-4000,(915) 937-4006,bbrewe@sisd.net,www.sisd.net,ELLEN BREWER   ,'06-12,83,Active,32897.0,2015-03-14T05:35:09,162,USCGeocoder,47,1,4.01,,2707f99b-afbb-4dd4-9776-5b2c412ca62c,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.705579,-106.273286,Exact
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909004,AMERICAS H S,REGULAR INSTRUCTIONAL,,12101 PELLICANO,EL PASO,TX,79936-4400,12101 PELLICANO,EL PASO,TX,79936-4400,(915) 937-2800,(915) 855-6898,pcueva@sisd.net,www.sisd.net,PATRICIA CUEVAS   ,'09-12,2332,Active,33785.0,2015-03-14T05:35:09,163,USCGeocoder,16,1,4.01,,9b9ccbca-5b6b-43f1-be85-3cf90f3a23cc,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8394.59959375,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.7279324189,-106.275525437,Relaxed
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909005,EL DORADO H S,REGULAR INSTRUCTIONAL,,12401 EDGEMERE BLVD,EL PASO,TX,79928.0,12401 EDGEMERE,EL PASO,TX,79938.0,(915) 937-3200,(915) 851-7820,npaugh@sisd.net,,NORA PAUGH   ,'09-12,2932,Active,35628.0,2015-03-14T05:35:09,164,USCGeocoder,31,1,4.01,,8e247cc8-fdad-46b7-ac32-1791e8fa9ebf,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.793355,-106.258233,Exact
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909006,JJAEP,JJAEP INSTRUCTIONAL,,P O BOX 292800,EL PASO,TX,79929-2800,7814 ALAMEDA AVE,EL PASO,TX,79915.0,(915) 937-0000,(915) 860-7137,poneill@sisd.net,www.sisd.net,    ,'07-12,-1,Active,35942.0,2015-03-14T05:35:09,165,USCGeocoder,16,1,4.01,,f8cad5a0-5a25-4cbd-b52c-e51f051d6018,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6639.06084103,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.7308579811,-106.36407167,Exact
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909007,MISSION EARLY COLLEGE H S,REGULAR INSTRUCTIONAL,,P O BOX 20500,EL PASO,TX,79998.0,10700 GATEWAY E,EL PASO,TX,79927.0,(915) 937-1200,(915) 860-2935,jlong02@sisd.net,www.sisd.net,JASON LONG   ,'09-12,476,Active,37513.0,2015-03-14T05:35:09,166,USCGeocoder,31,1,4.01,,ecaf58dc-2727-4ade-852e-dc9573c0b550,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.679014,-106.26526,Exact
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909008,EASTLAKE H S,REGULAR INSTRUCTIONAL,,13000 EMERALD PASS,EL PASO,TX,79928-5400,13000 EMERALD PASS,EL PASO,TX,79928-5400,(915) 937-3600,(915) 851-7121,gmarti22@sisd.net,www.sisd.net,GILBERT MARTINEZ   ,'09-12,1851,Active,38938.0,2015-03-14T05:35:09,167,USCGeocoder,94,1,4.01,,c7c08adb-25a0-4a98-94e2-5d29a5c92a3f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.696022,-106.238964,Exact
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909009,OPTIONS H S,ALTERNATIVE INSTRUCTIONAL,,12380 PINE SPRINGS,EL PASO,TX,79928.0,12380 PINE SPRINGS,EL PASO,TX,79928.0,(915) 937-1300,(915) 859-2603,raguil20@sisd.net,www.sisd.net,BARBARA E BREWER   ,'09-12,143,Active,37785.0,2015-03-14T05:35:09,168,USCGeocoder,47,1,4.01,,deceaad6-6167-4b36-9737-ca1da3d7ccd1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.706382,-106.273393,Exact
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909010,EL DORADO 9TH GRADE ACADEMY,REGULAR INSTRUCTIONAL,,14400 PEBBLE HILLS,EL PASO,TX,79938.0,14400 PEBBLE HILLS,EL PASO,TX,79938.0,(915) 937-3200,(915) 851-7820,tbyrne@sisd.net,www.sisd.net,    ,'09,1047,Active,38932.0,2015-03-14T05:35:09,169,USCGeocoder,94,1,4.01,,9e2b7fb6-c7a2-44aa-94de-c9083c263b6e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.78045,-106.218429,Exact
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909011,PEBBLE HILLS H S,REGULAR INSTRUCTIONAL,,14400 PEBBLE HILLS BLVD,EL PASO,TX,79938.0,14400 PEBBLE HILLS BLVD,EL PASO,TX,79938.0, , ,teyein@sisd.net,,    ,'09-12,0,Under Construction,40569.0,2015-03-14T05:35:09,170,USCGeocoder,63,1,4.01,,a487c88a-d92e-49d0-ba53-55b22936998d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.780259,-106.218805,Exact
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909041,SOCORRO MIDDLE,REGULAR INSTRUCTIONAL,,321 BOVEE RD,EL PASO,TX,79927-1220,321 BOVEE RD,EL PASO,TX,79927-1220,(915) 937-5000,(915) 859-6955,ldiaz01@sisd.net,www.sisd.net,JONATHAN VALDEZ   ,'06-08,581,Active,31224.0,2015-03-14T05:35:09,171,USCGeocoder,31,1,4.01,,eb1f12a2-1192-4ea2-b591-1406531b46ed,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,13501.1894131,LinearInterpolationAddressRange,StreetSegment,99.3293885602,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.6393848685,-106.292763878,Relaxed
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909042,SALVADOR SANCHEZ MIDDLE,REGULAR INSTRUCTIONAL,,321 N RIO VISTA RD,EL PASO,TX,79927-3828,321 N RIO VISTA RD,EL PASO,TX,79927-3828,(915) 937-5200,(915) 859-6636,cjones@sisd.net,www.sisd.net,CLARICE JONES   ,'06-08,746,Active,31224.0,2015-03-14T05:35:09,172,USCGeocoder,78,1,4.01,,a09fe9b5-cbd3-430d-9811-f773169150d4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7073.18961632,LinearInterpolationAddressRange,StreetSegment,99.3293885602,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.6573962854,-106.281906303,Relaxed
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909043,WILLIAM D SLIDER MIDDLE,REGULAR INSTRUCTIONAL,,11700 SCHOOL LN,EL PASO,TX,79936-4420,11700 SCHOOL LN,EL PASO,TX,79936-4420,(915) 937-5400,(915) 857-5804,stroxe@sisd.net,www.sisd.net,STEVE TROXEL   ,'06-08,778,Active,31593.0,2015-03-14T05:35:09,173,USCGeocoder,47,1,4.01,,a38f4d05-f777-4e76-9124-fb7316b90102,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1112.64085738,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.7626746182,-106.284870199,Exact
'071,EL PASO COUNTY,'19,'071909,SOCORRO ISD,INDEPENDENT,12440 ROJAS DR,EL PASO,TX,79928-5400,12440 ROJAS DR,EL PASO,TX,79928-5400,(915) 937-0000,(915) 851-7572,info@sisd.net,www.sisd.net,DR JOSE ESPINOZA   ,44561,'071909044,CAPT WALTER E CLARKE MIDDLE,REGULAR INSTRUCTIONAL,,1515 BOB HOPE,EL PASO,TX,79936-0204,1515 BOB HOPE,EL PASO,TX,79936-0204,(915) 937-5600,(915) 857-3765,cmario@sisd.net,www.sisd.net,THOMAS REDLINGER   ,'06-08,939,Active,32873.0,2015-03-14T05:35:09,174,USCGeocoder,16,1,4.01,,05b08097-c8c0-4f49-adbd-b4d16706198e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,25868.4782601,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.7394300827,-106.270880951,Relaxed
