CountyNumber,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_tfry01_output_06_tf,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
058,DAWSON COUNTY,17,058902,DAWSON ISD,INDEPENDENT,P O BOX 180,WELCH,TX,79377-0180,600 BROWNFIELD HWY 137,WELCH,TX,79377-0180,(806) 489-7568,(806) 489-7463,jtubb@esc17.net,www.dawsonisd.us/,MR JOHNNY H TUBB,173,058902001,DAWSON SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 180,WELCH,TX,79377-0180,600 BROWNFIELD HWY 137,WELCH,TX,79377-0180,(806) 489-7461,(806) 489-7463,jtubb@esc17.net,www.dawson.esc17.net,MS MICHELLE SOUTHARD,EE-12,173,Active,,2015-03-14T05:35:00,67,USCGeocoder,125,1,4.01,,38e854b9-e8a3-4e19-9285-da11b611c42c,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.184848,-102.291579,Exact
058,DAWSON COUNTY,17,058906,LAMESA ISD,INDEPENDENT,P O BOX 261,LAMESA,TX,79331-0261,212 N HOUSTON,LAMESA,TX,79331-5442,(806) 872-5461,(806) 872-6220,jramos@lamesaisd.net,www.lamesa.esc17.net,JOHN RAMOS,2040,058906004,LAMESA SUCCESS ACADEMY,ALTERNATIVE INSTRUCTIONAL,,P O BOX 261,LAMESA,TX,79331,102 BRYAN AVE,LAMESA,TX,79331-5442,(806) 872-5410,(806) 872-6220,rmayberry@lamesa.esc17.net,www.lamesa.esc17.net,MR BRAD FROMAN,06-12,26,Active,2008-01-07,2015-03-14T05:35:00,70,USCGeocoder,31,1,4.01,,6aba6797-158e-4df4-bcd4-8a00f64769d3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,32.730496,-101.960476,Exact
058,DAWSON COUNTY,17,058906,LAMESA ISD,INDEPENDENT,P O BOX 261,LAMESA,TX,79331-0261,212 N HOUSTON,LAMESA,TX,79331-5442,(806) 872-5461,(806) 872-6220,jramos@lamesaisd.net,www.lamesa.esc17.net,JOHN RAMOS,2040,058906041,LAMESA MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 261,LAMESA,TX,79331-0261,S 1ST & BRYAN,LAMESA,TX,79331-5321,(806) 872-8301,(806) 872-2949,drodriguez@lamesa.esc17.net,www.lamesa.esc17.net,MR JOE WILLIAMS,06-08,437,Active,,2015-03-14T05:35:00,71,USCGeocoder,31,1,4.01,,97f01c25-b939-4088-b969-f0fb2506d0ee,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,32.730505,-101.960583,Exact
058,DAWSON COUNTY,17,058906,LAMESA ISD,INDEPENDENT,P O BOX 261,LAMESA,TX,79331-0261,212 N HOUSTON,LAMESA,TX,79331-5442,(806) 872-5461,(806) 872-6220,jramos@lamesaisd.net,www.lamesa.esc17.net,JOHN RAMOS,2040,058906105,SOUTH EL,REGULAR INSTRUCTIONAL,,P O BOX 261,LAMESA,TX,79331-0261,2000 S 8TH,LAMESA,TX,79331-6610,(806) 872-5401,(806) 872-9161,smann@lamesaisd.net,www.lamesa.esc17.net,MRS SHELLEY MANN,EE-02,642,Active,,2015-03-14T05:35:00,73,USCGeocoder,94,1,4.01,,22c0e93d-6daa-4eb7-b86e-520fdba366d0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,32.721218,-101.968426,Exact
058,DAWSON COUNTY,17,058909,SANDS CISD,INDEPENDENT,P O BOX 218,ACKERLY,TX,79713-0218,101 FIRST ST,ACKERLY,TX,79713-0218,(432) 353-4888,(432) 353-4650,whenderson@esc17.net,sands.esc17.net/,MR WAYNE HENDERSON,238,058909001,SANDS CISD,REGULAR INSTRUCTIONAL,,P O BOX 218,ACKERLY,TX,79713-0218,101 FIRST ST,ACKERLY,TX,79713-0218,(432) 353-4888,(432) 353-4650,sragle@esc17.net,sands.esc17.net,MR LENNY MORROW,EE-12,238,Active,1992-07-20,2015-03-14T05:35:00,74,USCGeocoder,94,1,4.01,,4df99fda-aa13-408e-80d3-929859af266a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,32.732996,-101.948996,Exact
059,DEAF SMITH COUNTY,16,059901,HEREFORD ISD,INDEPENDENT,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,(806) 364-0606,(806) 363-7699,kellimoulton@herefordisd.net,www.herefordisd.net,DR KELLI MOULTON,4219,059901040,SPECIAL PROGRAMS CTR,REGULAR INSTRUCTIONAL,,711 PARK AVE,HEREFORD,TX,79045-4107,711 PARK AVE,HEREFORD,TX,79045-4107,(806) 363-7610,(806) 363-7715,melissashaver@herefordisd.net,www.herefordisd.net,MRS MELISSA SHAVER,EE-PK,294,Active,,2015-03-14T05:35:00,77,USCGeocoder,47,1,4.01,,bfdcfd22-d9e2-4853-9f0c-853a67040b3b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,34.822787,-102.413674,Exact
061,DENTON COUNTY,11,061501,UNIVERSITY OF NORTH TEXAS,INDEPENDENT,1155 UNION CIR # 305309,DENTON,TX,76203,1155 UNION CIR # 305309,DENTON,TX,76203,(940) 565-3971,(940) 369-8796,Glenisson.deoliveira@unt.edu,,DR GLENISSON DE OLIVEIRA,0,061501001,TEXAS ACADEMY OF MATHEMATICS & SCIENCE,REGULAR INSTRUCTIONAL,,1167 UNION CIR #305309,DENTON,TX,76203-5017,1167 UNION CIR SAGE HALL 202,DENTON,TX,76203-5017,(940) 565-3971,(940) 369-8796,Donna.fleming@unt.edu,,DR DONNA FLEMING,11-12,0,Active,1990-07-01,2015-03-14T05:35:00,91,USCGeocoder,78,1,4.01,,89546a63-f62d-4888-9cbe-5980e314bce7,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.212454,-97.146608,Exact
061,DENTON COUNTY,11,061802,TEXAS EDUCATION CENTERS,CHARTER,4601 N 1-35,DENTON,TX,76207,4601 N 1-35,DENTON,TX,76207,(940) 383-6655,(940) 383-6677,lisa.stanely@txec.org,www.texaseducationcenters.com,DR LISA C STANLEY,480,061802004,THE EDUCATION CENTER AT DENTON,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,4601 N 1-35,DENTON,TX,76207,4601 IH 35 N,DENTON,TX,76207,(940) 383-1972,(972) 292-2373,stacy.tucker@txec.org,www.texaseducationcenters.org,MS STACY TUCKER,KG-12,104,Active,2007-06-29,2015-03-14T05:35:00,94,USCGeocoder,484,1,4.01,,cb7155a7-f0aa-4a42-b769-162b29a6a287,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.182531,-97.100678,Exact
061,DENTON COUNTY,11,061802,TEXAS EDUCATION CENTERS,CHARTER,4601 N 1-35,DENTON,TX,76207,4601 N 1-35,DENTON,TX,76207,(940) 383-6655,(940) 383-6677,lisa.stanely@txec.org,www.texaseducationcenters.com,DR LISA C STANLEY,480,061802005,THE EDUCATION CENTER AT AUBREY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,11010 S HWY 377,PILOT POINT,TX,76258,1851 OAK GROVE PKWY,LITTLE ELM,TX,75068,(940) 440-9580,(940) 440-9581,donica.hill@txec.org,www.texaseducationcenters.com,MS DONICA HILL,KG-12,113,Active,2008-06-18,2015-03-14T05:35:00,95,USCGeocoder,94,1,4.01,,06a01a3c-b759-4116-af88-15de6325e302,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.167049,-96.974056,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901041,CROWNOVER MIDDLE,REGULAR INSTRUCTIONAL,,1901 CREEKSIDE,CORINTH,TX,76210,1901 CREEKSIDE,CORINTH,TX,76210,(940) 369-4700,(940) 321-0502,gperkins@dentonisd.org,,MR JASON RAINEY,06-08,938,Active,2000-07-26,2015-03-14T05:35:00,104,USCGeocoder,47,1,4.01,,db8c66ed-e5ea-40d0-815d-162ce8881fe6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.148798,-97.078791,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901048,HARPOOL MIDDLE,REGULAR INSTRUCTIONAL,,9601 STACEE LN,ARGYLE,TX,76266,9601 STACEE LN,ARGYLE,TX,76266,(940) 369-1700,(940) 241-1342,mvance@dentonisd.org,,MR JEFF SMITH,06-08,914,Active,2008-07-09,2015-03-14T05:35:00,109,USCGeocoder,78,1,4.01,,52159079-eff9-4942-81b4-8366be273a77,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.116868,-97.123681,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901049,BETTYE MYERS MIDDLE,REGULAR INSTRUCTIONAL,,131 GARZA RD,SHADY SHORES,TX,76208,131 GARZA RD,SHADY SHORES,TX,76208,(940) 369-1500,(940) 369-4982,aricks@dentonisd.org,,ANGELA RICKS,06-08,828,Active,2013-07-24,2015-03-14T05:35:00,110,USCGeocoder,78,1,4.01,,67ce7404-676f-497b-b222-10d662222803,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.162227,-97.041594,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901102,HOUSTON EL,REGULAR INSTRUCTIONAL,,3100 TEASLEY,DENTON,TX,76205-8093,3100 TEASLEY,DENTON,TX,76205-8093,(940) 369-2900,(940) 369-4915,tandress@dentonisd.org,,MRS TERESA ANDRESS,EE-05,583,Active,1976-07-23,2015-03-14T05:35:00,111,USCGeocoder,63,1,4.01,,18374e2c-573b-4250-bd67-007c2a043391,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.163241,-97.104755,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901115,EP RAYZOR EL,REGULAR INSTRUCTIONAL,,377 RAYZOR RD,ARGYLE,TX,76226-6658,377 RAYZOR RD,ARGYLE,TX,76226-6658,(940) 369-4100,(940) 455-2658,mdunlevy@dentonisd.org,,MARY DUNLEVY,EE-05,466,Active,2001-09-20,2015-03-14T05:35:00,123,USCGeocoder,94,1,4.01,,b0040592-202d-4e9b-860f-a0f948c8eab5,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.086274,-97.126921,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901116,PECAN CREEK EL,REGULAR INSTRUCTIONAL,,4400 LAKEVIEW BLVD,DENTON,TX,76208,4400 LAKEVIEW BLVD,DENTON,TX,76208,(940) 369-4400,(940) 369-4904,emclarty@dentonisd.org,,MRS LACEY RAINEY,EE-05,693,Active,2001-09-20,2015-03-14T05:35:00,124,USCGeocoder,47,1,4.01,,81fcd36e-fb1f-4799-a0ee-174f45d9ee8c,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.167669,-97.070165,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901117,PROVIDENCE EL,REGULAR INSTRUCTIONAL,,1000 FM 2931,AUBREY,TX,76227,1000 FM 2931,AUBREY,TX,76227,(940) 369-1900,(940) 365-2985,sbolte@dentonisd.org,,MRS SUSAN BOLTE,EE-05,657,Active,2004-06-09,2015-03-14T05:35:00,125,USCGeocoder,109,1,4.01,,e4bbe2cf-185a-477c-9d1d-1b8b253b6fec,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.234667,-96.966416,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901118,HAWK EL,REGULAR INSTRUCTIONAL,,2300 OAKMONT,CORINTH,TX,76210,2300 OAKMONT,CORINTH,TX,76210,(940) 369-1800,(940) 369-4911,sobara@dentonisd.org,,SUSANNAH O'BARA,EE-05,726,Active,2005-10-10,2015-03-14T05:35:00,126,USCGeocoder,47,1,4.01,,26e810ba-e8ea-4013-ac7a-71ed6084ad35,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.145623,-97.090468,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901119,SAVANNAH EL,REGULAR INSTRUCTIONAL,,1101 COTTON EXCHANGE DR,AUBREY,TX,76227,1101 COTTON EXCHANGE DR,AUBREY,TX,76227,(972) 347-7400,(972) 346-3352,mmcwilliams@dentonisd.org,,MR MICHAEL MCWILLIAMS,EE-05,640,Active,2006-07-12,2015-03-14T05:35:00,127,USCGeocoder,47,1,4.01,,f9e4f72e-ce4f-4c8e-af37-34f575e8e96a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.224768,-96.912237,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901122,BLANTON EL,REGULAR INSTRUCTIONAL,,9501 STACEE LN,ARGYLE,TX,76266,9501 STACEE LN,ARGYLE,TX,76266,(940) 369-0700,(940) 241-1423,ksatterwhite@dentonisd.org,,MRS KAREN SATTERWHITE,EE-05,575,Active,2008-07-09,2015-03-14T05:35:00,130,USCGeocoder,47,1,4.01,,d5098c0e-adc4-4d5f-9d1c-17b9b994482e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.114657,-97.12397,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901123,STEPHENS EL,REGULAR INSTRUCTIONAL,,133 GARZA RD,SHADY SHORES,TX,76208,133 GARZA RD,SHADY SHORES,TX,76208,(940) 369-0800,(940) 369-4927,crangel@dentonisd.org,,MS CHRIS RANGEL,EE-05,536,Active,2008-07-09,2015-03-14T05:35:00,131,USCGeocoder,31,1,4.01,,5a26bcec-0f7c-4546-91e1-44aef78dff2b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.164373,-97.041669,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901125,CROSS OAKS EL,REGULAR INSTRUCTIONAL,,600 LIBERTY BLVD,CROSS ROADS,TX,76227,600 LIBERTY BLVD,CROSS ROADS,TX,76227,(972) 347-7100,(940) 440-9770,pjensen@dentonisd.org,,MATT PRESTON,EE-05,596,Active,2010-08-04,2015-03-14T05:35:00,133,USCGeocoder,31,1,4.01,,9957c1b4-aaac-46f3-9f66-be0f79b09bf1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,"33.208486,",-96.983358,Exact
061,DENTON COUNTY,11,061901,DENTON ISD,INDEPENDENT,1307 N LOCUST ST,DENTON,TX,76201,1307 N LOCUST ST,DENTON,TX,76201,(940) 369-0000,(940) 369-4982,jwilson@dentonisd.org,www.dentonisd.org,DR JAMIE WILSON,27020,061901126,DOROTHY P ADKINS EL,REGULAR INSTRUCTIONAL,,1701 MONAHAN DR,LANTANA,TX,76226,1701 MONAHAN DR,LANTANA,TX,76226,(940) 369-1300,(940) 369-4982,jwilson@dentonisd.org,,EMILY MCLARTY,EE KG-05,311,Active,2014-08-25,2015-03-14T05:35:00,134,USCGeocoder,31,1,4.01,,be7dc8ba-ac72-48f1-85a3-ab681a557d56,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.158248,-97.116823,Exact
061,DENTON COUNTY,11,061902,LEWISVILLE ISD,INDEPENDENT,P O BOX 217,LEWISVILLE,TX,75067-0217,1800 TIMBER CREEK RD,FLOWER MOUND,TX,75028-1198,(469) 713-5200,(972) 350-9500,info@lisd.net,www.lisd.net/,DR KEVIN ROGERS,53356,061902008,HEBRON H S,REGULAR INSTRUCTIONAL,,4207 PLANO PKWY,CARROLLTON,TX,75010,4207 PLANO PKWY,CARROLLTON,TX,75010,(469) 713-5183,(972) 350-9261,info@lisd.net,,MR SCOT FINCH,09-12,2458,Active,,2015-03-14T05:35:00,143,USCGeocoder,63,1,4.01,,a69979d0-1eef-49b0-9635-a6edee63a44c,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.039176,-96.858242,Exact
061,DENTON COUNTY,11,061902,LEWISVILLE ISD,INDEPENDENT,P O BOX 217,LEWISVILLE,TX,75067-0217,1800 TIMBER CREEK RD,FLOWER MOUND,TX,75028-1198,(469) 713-5200,(972) 350-9500,info@lisd.net,www.lisd.net/,DR KEVIN ROGERS,53356,061902009,LEWISVILLE H S C DOUGLAS KILLOUGH CAMPUS,REGULAR INSTRUCTIONAL,,1301 SUMMIT,LEWISVILLE,TX,75077,1301 SUMMIT,LEWISVILLE,TX,75077,(469) 713-5987,(972) 350-9304,info@lisd.net,,MS PAM FLORES,09-10,965,Active,1996-07-01,2015-03-14T05:35:00,144,USCGeocoder,31,1,4.01,,3f8e9092-c0f6-4a5b-b1a4-894bed1d3afa,9,AddressZIPCentroid,Success,LOCATION_TYPE_USPS_ZIP_CODE,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.061748,-97.019087,Exact
061,DENTON COUNTY,11,061902,LEWISVILLE ISD,INDEPENDENT,P O BOX 217,LEWISVILLE,TX,75067-0217,1800 TIMBER CREEK RD,FLOWER MOUND,TX,75028-1198,(469) 713-5200,(972) 350-9500,info@lisd.net,www.lisd.net/,DR KEVIN ROGERS,53356,061902011,CAREER CENTER EAST,REGULAR INSTRUCTIONAL,,2553 FM 544,LEWISVILLE,TX,75056,2553 FM 544,LEWISVILLE,TX,75056,(469) 713-5211,(214) 626-1640,info@lisd.net,,MR JEFF WAGLEY,10-12,0,Active,2010-08-09,2015-03-14T05:35:00,146,USCGeocoder,63,1,4.01,,db87c7d4-ca01-48ca-810d-baa7504732f2,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.050364,-96.909116,Exact
061,DENTON COUNTY,11,061902,LEWISVILLE ISD,INDEPENDENT,P O BOX 217,LEWISVILLE,TX,75067-0217,1800 TIMBER CREEK RD,FLOWER MOUND,TX,75028-1198,(469) 713-5200,(972) 350-9500,info@lisd.net,www.lisd.net/,DR KEVIN ROGERS,53356,061902012,HEBRON 9TH GRADE CENTER,REGULAR INSTRUCTIONAL,,4211 PLANO PKWY,CARROLLTON,TX,75010,4211 PLANO PKWY,CARROLLTON,TX,75010,(469) 713-5996,(214) 626-1630,info@lisd.net,www.lisd.net,MR MARK DALTON,09,897,Active,2010-08-09,2015-03-14T05:35:00,147,USCGeocoder,78,1,4.01,,d124baf2-6441-44e8-8497-1af6cd1e4ce1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.036946,-96.860686,Exact
061,DENTON COUNTY,11,061902,LEWISVILLE ISD,INDEPENDENT,P O BOX 217,LEWISVILLE,TX,75067-0217,1800 TIMBER CREEK RD,FLOWER MOUND,TX,75028-1198,(469) 713-5200,(972) 350-9500,info@lisd.net,www.lisd.net/,DR KEVIN ROGERS,53356,061902014,LEWISVILLE H S BEN HARMON CAMPUS,REGULAR INSTRUCTIONAL,,1250 W ROUND GROVE RD,LEWISVILLE,TX,75056,1250 W ROUND GROVE RD,LEWISVILLE,TX,75056,(469) 713-5201,(972) 350-9500,info@lisd.net,www.lisd.net,MR ANDY PLUNKETT,09-10,1205,Active,2011-08-15,2015-03-14T05:35:00,149,USCGeocoder,78,1,4.01,,3fac075c-cf34-43be-b80d-5fcf5d9ff3e0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.007746,-97.025846,Exact
061,DENTON COUNTY,11,061902,LEWISVILLE ISD,INDEPENDENT,P O BOX 217,LEWISVILLE,TX,75067-0217,1800 TIMBER CREEK RD,FLOWER MOUND,TX,75028-1198,(469) 713-5200,(972) 350-9500,info@lisd.net,www.lisd.net/,DR KEVIN ROGERS,53356,061902056,MARSHALL DURHAM MIDDLE SCHOOL,REGULAR INSTRUCTIONAL,,2075 EDMONDS LN,LEWISVILLE,TX,75067,2075 EDMONDS LN,LEWISVILLE,TX,75067,(469) 713-5963,(972) 350-9182,info@lisd.net,,BRIAN MCCOO,06-08,763,Active,2000-11-01,2015-03-14T05:35:00,163,USCGeocoder,47,1,4.01,,6118a314-a720-4325-b995-0f66e6b1c822,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,,ReturnAll,manual,,,0,33.012352,-97.004045,Exact
