CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_te3556_output_04_te,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'043,COLLIN COUNTY,'10,'043912,PROSPER ISD,INDEPENDENT,605 E 7TH ST,PROSPER,TX,75078-0100,605 E 7TH ST,PROSPER,TX,75078-0100,(469) 219-2000,(972) 346-9247,pwebb@prosper-isd.net,www.prosper-isd.net,DR JASON DREW WATKINS   ,7076,'043912101,R STEVE FOLSOM EL,REGULAR INSTRUCTIONAL,,800 SOMERVILLE DR,PROSPER,TX,75078.0,800 SOMERVILLE DR,PROSPER,TX,75078.0,(469) 219-2110,(972) 346-9245,lljones@prosper-isd.net,www.prosper-isd.net,MS LAINE JONES   ,'EE-04,719,Active, ,2015-03-14T05:35:03,161,USCGeocoder,47,1,4.01,,e5592e42-6b9c-4076-83e7-7d5ab8395b5b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3458.19902676,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.2244069318,-96.7759137504,Exact
'043,COLLIN COUNTY,'10,'043912,PROSPER ISD,INDEPENDENT,605 E 7TH ST,PROSPER,TX,75078-0100,605 E 7TH ST,PROSPER,TX,75078-0100,(469) 219-2000,(972) 346-9247,pwebb@prosper-isd.net,www.prosper-isd.net,DR JASON DREW WATKINS   ,7076,'043912102,JUDY RUCKER EL,REGULAR INSTRUCTIONAL,,402 S CRAIG RD,PROSPER,TX,75078-0338,402 S CRAIG RD,PROSPER,TX,75078-0338,(469) 219-2100,(972) 346-9249,mascogin@prosper-isd.net,www.prosper-isd.net,MACHELLE SCOGIN   ,'EE-04,781,Active,38481.0,2015-03-14T05:35:03,162,USCGeocoder,16,1,4.01,,9f8f5cd9-b672-4bc4-825d-fca6e92e70b0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8109.37672682,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.2320875575,-96.7936011617,Exact
'043,COLLIN COUNTY,'10,'043912,PROSPER ISD,INDEPENDENT,605 E 7TH ST,PROSPER,TX,75078-0100,605 E 7TH ST,PROSPER,TX,75078-0100,(469) 219-2000,(972) 346-9247,pwebb@prosper-isd.net,www.prosper-isd.net,DR JASON DREW WATKINS   ,7076,'043912103,JOHN A BAKER,REGULAR INSTRUCTIONAL,,3125 BLUE WOOD DR,MCKINNEY,TX,75071.0,3125 BLUE WOOD DR,MCKINNEY,TX,75071.0,(469) 219-2120,(972) 529-1142,gngorman@prosper-isd.net,www.prosper-isd.net,MR GARRY GORMAN   ,'EE-04,698,Active,39304.0,2015-03-14T05:35:03,163,USCGeocoder,47,1,4.01,,7cbba081-702f-4f1f-bd9a-2957f124a3ec,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.24129,-96.687222,Exact
'043,COLLIN COUNTY,'10,'043912,PROSPER ISD,INDEPENDENT,605 E 7TH ST,PROSPER,TX,75078-0100,605 E 7TH ST,PROSPER,TX,75078-0100,(469) 219-2000,(972) 346-9247,pwebb@prosper-isd.net,www.prosper-isd.net,DR JASON DREW WATKINS   ,7076,'043912104,CYNTHIA A COCKRELL EL,REGULAR INSTRUCTIONAL,,1075 ESCALANTE TRAIL,PROSPER,TX,75078.0,1075 ESCALANTE TRAIL,PROSPER,TX,75078.0,(469) 219-2130,(972) 346-2456,jlthomson@prosper-isd.net,www.prosper-isd.net,MRS JANA THOMSON   ,'EE-04,778,Active,41148.0,2015-03-14T05:35:03,164,USCGeocoder,47,1,4.01,,d1ddae58-b2ef-47cf-af21-c06d7338b30f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.246763,",-96.736618",Exact
'043,COLLIN COUNTY,'10,'043912,PROSPER ISD,INDEPENDENT,605 E 7TH ST,PROSPER,TX,75078-0100,605 E 7TH ST,PROSPER,TX,75078-0100,(469) 219-2000,(972) 346-9247,pwebb@prosper-isd.net,www.prosper-isd.net,DR JASON DREW WATKINS   ,7076,'043912105,LIGHT FARMS EL,REGULAR INSTRUCTIONAL,,605 E 7TH ST,PROSPER,TX,75078-0100,1100 CYPRESS CREEK WAY,CELINA,TX,75009.0, , ,pwebb@prosper-isd.net,,    ,'KG-04,0,Under Construction,41957.0,2015-03-14T05:35:03,165,USCGeocoder,31,1,4.01,,bb1ef105-3b4b-448c-b7a2-d6396afb8108,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.274933,-96.800111,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914001,WYLIE H S,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,2550 W FM 544,WYLIE,TX,75098-0490,(972) 429-3100,(972) 442-1879,gary.brown@wylieisd.net,www.wylieisd.net,MR VIRDIE MONTGOMERY   ,'09-12,2061,Active, ,2015-03-14T05:35:03,166,USCGeocoder,31,1,4.01,,d1bf18af-4c7e-4675-913f-71b1fb434b02,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7457.70247317,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0100455747,-96.567530081,Relaxed
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914002,COLLIN CO J J A E P,JJAEP INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175, , ,,,    ,'06-12,-1,Active,35977.0,2015-03-14T05:35:03,167,USCGeocoder,78,1,4.01,,8f0d80ac-2d5a-4b5d-9e3e-888621b9137e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6263.89168097,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0047512213,-96.5400124406,Relaxed
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914003,WYLIE EAST H S,REGULAR INSTRUCTIONAL,,3000 WYLIE E DR,WYLIE,TX,75098.0,3000 WYLIE E DR,WYLIE,TX,75098.0,(972) 429-3150,(972) 429-4150,mike.williams@wylieisd.net,,MIKE WILLIAMS   ,'09-12,1718,Active,39304.0,2015-03-14T05:35:03,168,USCGeocoder,47,1,4.01,,97f0442e-3dc5-4f74-8239-685a0d9d6c25,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.017534,-96.494533,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914004,ACHIEVE ACADEMY,ALTERNATIVE INSTRUCTIONAL,,300 PIRATE DR,WYLIE,TX,75098.0,300 PIRATE DR,WYLIE,TX,75098.0,(972) 429-2395,(972) 442-5368,lynne.tinsley@wylieisd.net,,LYNNE TINSLEY   ,'KG-12,-1,Active,38873.0,2015-03-14T05:35:03,169,USCGeocoder,78,1,4.01,,f189cf29-8fab-4f1c-8236-aed7aced5692,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.004057,-96.532899,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914005,3RD H S,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175, , ,john.fuller@wylieisd.net,,    ,'09-12,0,Under Construction,39981.0,2015-03-14T05:35:03,170,USCGeocoder,16,1,4.01,,68edd1e8-dfdf-450d-a6eb-61df852b86cb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6263.89168097,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0047512213,-96.5400124406,Relaxed
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914041,GRADY BURNETT J H,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,516 HILLTOP,WYLIE,TX,75098-0490,(972) 429-3200,(972) 442-1447,Justin.Terry@wylieisd.net,www.wylieisd.net,MR MIKE EVANS   ,'07-08,725,Active, ,2015-03-14T05:35:03,171,USCGeocoder,47,1,4.01,,4aa5f84a-a7e7-4f4e-ba7a-e34b1dd688ca,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,770.721747478,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0046244461,-96.5345948604,Relaxed
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914042,AB HARRISON INT,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,1001 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3300,(972) 442-3971,kimberly.gilmore@wylieisd.net,www.wylieisd.net,DR KIMBERLY GILMORE-MADKINS   ,'05-06,658,Active,35089.0,2015-03-14T05:35:03,172,USCGeocoder,16,1,4.01,,d6370493-7b49-4238-9725-dff642d37e43,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6263.89168097,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0042669613,-96.5405682699,Relaxed
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914043,FRANK MCMILLAN J H,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,1050 PARK BLVD,WYLIE,TX,75098.0,(972) 429-3225,(972) 941-6372,mike.evans@wylieisd.net,,MR JON PETERS   ,'07-08,656,Active,37427.0,2015-03-14T05:35:03,173,USCGeocoder,63,1,4.01,,09a0eeca-5c9b-4a17-80df-024be39b4752,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.03056,-96.556974,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914044,DAVIS INTERMEDIATE SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,950 PARK BLVD,WYLIE,TX,75098.0,(972) 429-3325,(972) 429-9792,michael.williams@wylieisd.net,www.wylieisd.net,MS BARBARA RUDOLPH   ,'05-06,692,Active,38266.0,2015-03-14T05:35:03,174,USCGeocoder,31,1,4.01,,344380b7-62b2-4b13-b951-bdcec1887e70,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.030524,-96.554914,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914045,RAYMOND B COOPER J H,REGULAR INSTRUCTIONAL,,P O 490,WYLIE,TX,75098.0,101 HENSLEY LN,WYLIE,TX,75098.0,(972) 429-3250,(972) 941-9175,,,TAMI NAUYOKAS   ,'07-08,748,Active,38958.0,2015-03-14T05:35:03,175,USCGeocoder,16,1,4.01,,3d6e63f4-8983-4572-9d77-0955732fcf44,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,14874.4102985,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0001137878,-96.5616947252,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914046,DR AL DRAPER INTERMED,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098.0,103 HENSLEY,WYLIE,TX,75098.0,(972) 429-3350,(972) 429-4350,,,BETH CRAIGHEAD   ,'05-06,837,Active,39304.0,2015-03-14T05:35:03,176,USCGeocoder,31,1,4.01,,704464e6-2255-4e2b-8a09-bceba3d22982,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,14874.4102985,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0001211185,-96.5617344035,Relaxed
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914101,R F HARTMAN EL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,510 S BIRMINGHAM ST,WYLIE,TX,75098-0490,(972) 429-3480,(972) 442-7072,shawna.ballast@wylieisd.net,www.wylieisd.net,MS SHAWNA BALLAST   ,'EE-04,495,Active, ,2015-03-14T05:35:03,177,USCGeocoder,63,1,4.01,,bd1fbdb4-a5ab-469d-8999-5d99424b5996,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2166.82033416,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0089191491,-96.5414838053,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914102,T F BIRMINGHAM EL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,700 W BROWN ST,WYLIE,TX,75098-0490,(972) 429-3420,(972) 442-1215,sherry.betts@wylieisd.net,www.wylieisd.net,MS TIFFANY DOOLAN   ,'KG-04,547,Active, ,2015-03-14T05:35:03,178,USCGeocoder,16,1,4.01,,3756c36b-48e6-4798-88f5-0c4e47160d3f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5974.30968965,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0182456793,-96.54707337,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914103,P M AKIN EL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,1100 SPRINGWOOD,WYLIE,TX,75098-0490,(972) 429-3400,(972) 442-5744,valerie.plumlee@wylieisd.net,www.wylieisd.net,MS TAMI NAUYOKAS   ,'PK-04,517,Active,32297.0,2015-03-14T05:35:03,179,USCGeocoder,16,1,4.01,,b9563733-2894-4131-928f-fb3c1f94b17d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5545.26194092,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0087877723,-96.521882786,Relaxed
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914104,DODD EL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,1500 PARK BLVD,WYLIE,TX,75098.0,(972) 429-3440,(972) 442-9856,nicole.duval@wylieisd.net,www.wylieisd.net,NICOLE DUVALL   ,'KG-04,570,Active,35977.0,2015-03-14T05:35:03,180,USCGeocoder,31,1,4.01,,51cd35c5-c768-4bab-89ff-0bd28fdf3a4f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.032556,-96.565772,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914105,R V GROVES EL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098.0,1100 MCCREARY RD,WYLIE,TX,75098.0,(972) 429-3460,(972) 429-7906,jon.slaten@wylieisd.net,www.wylieisd.net,JILL VASQUEZ   ,'KG-04,632,Active,36937.0,2015-03-14T05:35:03,181,USCGeocoder,141,1,4.01,,0d5b3070-60af-404c-939f-dda07aa7015d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.025954,-96.59386,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914106,CHERI COX EL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098.0,7009 WOODBRIDGE PKWY,SACHSE,TX,75048.0,(972) 429-2500,(972) 429-4435,renee.truncale@wylieisd.net,www.wylieisd.net,DR RENEE TRUNCALE   ,'KG-04,626,Active,38266.0,2015-03-14T05:35:03,182,USCGeocoder,16,1,4.01,,aba21b48-0d69-43ed-80b3-934b873bae60,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1639.22425532,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.9868158258,-96.5677325968,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914107,TIBBALS EL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098.0,621 WATERS EDGE WAY,WYLIE,TX,75098.0,(972) 429-2520,(972) 429-2760,sherry.corning@wylieisd.net,,MS MELINDA SARLES   ,'KG-04,613,Active,38475.0,2015-03-14T05:35:03,183,USCGeocoder,63,1,4.01,,202646ee-2793-44da-989c-91090150a8cd,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.025396,-96.599525,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914108,RITA SMITH EL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098.0,2221 FM 1378,WYLIE,TX,75098.0,(972) 429-2540,(972) 429-3540,sherry.corning@wylieisd.net,,KELLYE MORTON   ,'KG-04,624,Active,39304.0,2015-03-14T05:35:03,184,USCGeocoder,125,1,4.01,,9cc122b7-b143-4a51-ae19-085dc8f5cd2f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4107.68682221,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0485043551,-96.5684888186,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914109,DON WHITT EL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,7520 WOODCREEK WAY,SACHSE,TX,75048.0,(972) 429-2560,(972) 941-8178,joei.shermer@wylieisd.net,,MRS JOEI SHERMER   ,'KG-04,568,Active,39685.0,2015-03-14T05:35:03,185,USCGeocoder,31,1,4.01,,fb42714d-1472-421a-82fa-a6108f92d9f9,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.991027,-96.587165,Exact
'043,COLLIN COUNTY,'10,'043914,WYLIE ISD,INDEPENDENT,P O BOX 490,WYLIE,TX,75098-0490,951 S BALLARD,WYLIE,TX,75098-4175,(972) 429-3000,(972) 442-5368,David.vinson@wylieisd.net,www.wylieisd.net,DR DAVID VINSON   ,14039,'043914110,WALLY WATKINS EL,REGULAR INSTRUCTIONAL,,P O BOX 490,WYLIE,TX,75098-0490,1301 ELM RD,WYLIE,TX,75098.0,(972) 429-2580,(972) 429-6005,susand@wylieisd.net,,MS JENNIFER SPEICHER   ,'KG-04,609,Active,40371.0,2015-03-14T05:35:03,186,USCGeocoder,16,1,4.01,,e26edba8-949f-4c74-a1c5-370f9e9de1e4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,18158.5478962,LinearInterpolationAddressRange,StreetSegment,93.0769230769,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.9901357431,-96.5259201662,Relaxed
'043,COLLIN COUNTY,'10,'043917,BLUE RIDGE ISD,INDEPENDENT,318 W SCHOOL ST,BLUE RIDGE,TX,75424.0,318 W SCHOOL ST,BLUE RIDGE,TX,75424.0,(972) 752-5554,(972) 752-9084,webmaster@brisd.net,www.brisd.net,MR TODD LINTZEN   ,719,'043917001,BLUE RIDGE H S,REGULAR INSTRUCTIONAL,,11020 CR 504,BLUE RIDGE,TX,75424-9730,11020 CR 504,BLUE RIDGE,TX,75424-9730,(972) 752-5554,(972) 752-5361,webmaster@brisd.net,www.brisd.net,MR JUSTIN MINZENMAYER   ,'09-12,187,Active,28734.0,2015-03-14T05:35:03,187,USCGeocoder,16,1,4.01,,adeb0e0d-0516-4e94-9401-2dfe50398f47,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,150536.984993,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.3090499017,-96.4046917966,Exact
