"CountyNumber","CountyName","RegionNumber","DistrictNumber","DistrictName","DistrictType","DistrictStreetAddress","DistrictCity","DistrictState","DistrictZip","DistrictSiteStreetAddress","DistrictSiteCity","DistrictSiteState","DistrictSiteZip","DistrictPhone","DistrictFax","DistrictEmailAddress","DistrictWebPageAddress","DistrictSuperintendent","DistrictEnrollmentasofOct2014","SchoolNumber","SchoolName","InstructionType","CharterType","SchoolStreetAddress","SchoolCity","SchoolState","SchoolZip","SchoolSiteStreetAddress","SchoolSiteCity","SchoolSiteState","SchoolSiteZip","SchoolPhone","SchoolFax","SchoolEmailAddress","SchoolWebPageAddress","SchoolPrincipal","GradeRange","SchoolEnrollmentasofOct2014","SchoolStatus","SchoolStatusDate","UpdateDate","AUTO_UNIQUE_ID_2015-03-23_cmcdonald_output_18_cm","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909048","NEW MIDDLE AT MCNEIL","REGULAR INSTRUCTIONAL","","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941"," "," ","superintendent_rrisd@roundrockisd.org","","    ","'06-08","0","Under Construction","07/01/1995","3/14/2015 5:35:29 AM",313,"USCGeocoder",16,1,"4.01","","76a51b8a-fec7-48e5-b8c9-2544b06a01d5","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","8572.88244585103","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.5116458320355,-97.6954711999838,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909050","NEW MIDDLE #9 AT GULF WAY","REGULAR INSTRUCTIONAL","","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941"," "," ","superintendent_rrisd@roundrockisd.org","","    ","'06-08","0","Under Construction","04/05/2000","3/14/2015 5:35:29 AM",314,"USCGeocoder",31,1,"4.01","","46aa7595-9cd8-4aeb-aa6b-07ae394738de","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","8572.88244585103","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.5116458320355,-97.6954711999838,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909051","RIDGEVIEW MIDDLE","REGULAR INSTRUCTIONAL","","2000 VIA SONOMA TRL","ROUND ROCK","TX","78664","2000 VIA SONOMA TRL","ROUND ROCK","TX","78664","(512) 424-8400","(512) 424-8540","travis_mutscher@roundrockisd.org","schools.roundrockisd.org/ridgeview/","TRAVIS JAMES MUTSCHER   ","'06-08","1374","Active","01/30/2001","3/14/2015 5:35:29 AM",315,"USCGeocoder",63,1,"4.01","","835f1d11-af66-4619-b391-44877a537316","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5921.974274362","LinearInterpolationAddressRange","StreetSegment","93.0473372781065","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.5029857215566,-97.6257394563293,"Relaxed;Soundex"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909052","JAMES GARLAND WALSH MIDDLE","REGULAR INSTRUCTIONAL","","3850 WALSH RANCH BLVD","ROUND ROCK","TX","78681-4941","3850 WALSH RANCH BLVD","ROUND ROCK","TX","78681","(512) 704-0800","(512) 704-0940","toni_hicks@roundrockisd.org","schools.roundrockisd.org/walsh/","TONI HICKS   ","'06-08","1460","Active","07/17/2008","3/14/2015 5:35:29 AM",316,"USCGeocoder",94,1,"4.01","","ac411f7c-a818-41c1-be6a-74d6894f7e81","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",30.513382,-97.712018,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909053","PFC ROBERT P HERNANDEZ MIDDLE","REGULAR INSTRUCTIONAL","","1901 SUNRISE RD","ROUND ROCK","TX","78664","1901 SUNRISE RD","ROUND ROCK","TX","78664","(512) 424-8800","(512) 424-8940","patricia_ephlin@roundrockisd.org","schools.roundrockisd.org/hernandez","MARIO I ACOSTA   ","'06-08","831","Active","06/22/2010","3/14/2015 5:35:29 AM",317,"USCGeocoder",31,1,"4.01","","53a13a54-8a9c-4506-871c-6ef129bbd7b7","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","127572.269756287","ArealInterpolationGeometricCentroid","Parcel","98.4023668639053","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.5298447659134,-97.6656844927245,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909054","NEW PARMER AREA MIDDLE","REGULAR INSTRUCTIONAL","","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4999","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4999"," "," ","superintendent_rrisd@roundrockisd.org","","    ","'06-08","0","Under Construction","01/14/2009","3/14/2015 5:35:29 AM",318,"USCGeocoder",16,1,"4.01","","66cde57d-4bdd-42b4-8585-0f89573ff6ea","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","8572.88244585103","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.5116458320355,-97.6954711999838,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909101","CLAUDE BERKMAN EL","REGULAR INSTRUCTIONAL","","400 W ANDERSON AVE","ROUND ROCK","TX","78664-4308","400 W ANDERSON AVE","ROUND ROCK","TX","78664-4308","(512) 464-8250","(512) 464-8315","lisa_roberts@roundrockisd.org","schools.roundrockisd.org/berkman/","LISA ROBERTS   ","'EE-05","499","Active"," ","3/14/2015 5:35:29 AM",319,"USCGeocoder",16,1,"4.01","","bf68a19f-0c14-4ccf-80dc-8aa4937d26fb","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","6324.72342271032","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.5102602137463,-97.6839625858143,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909102","EL DAEP","DAEP INSTRUCTIONAL","","13414 BROADMEADE","AUSTIN","TX","78729","13414 BROADMEADE","AUSTIN","TX","78729","(512) 464-5920","(512) 464-6794","barry_ryan@roundrockisd.org","","BARRY DAVID RYAN   ","'KG-05","-1","Active","10/23/2001","3/14/2015 5:35:29 AM",320,"USCGeocoder",16,1,"4.01","","7b554e7a-4556-43ef-8e3b-f4dad91df59e","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","48434.8758602142","ArealInterpolationGeometricCentroid","Parcel","93.491124260355","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4708257044184,-97.7818052922175,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909105","SPICEWOOD EL","REGULAR INSTRUCTIONAL","","11601 OLSON DR","AUSTIN","TX","78750-2607","11601 OLSON DR","AUSTIN","TX","78750-2607","(512) 428-3600","(512) 428-3690","jiae_kim@roundrockisd.org","schools.roundrockisd.org/spicewood/","JIAE KIM   ","'KG-05","795","Active"," ","3/14/2015 5:35:29 AM",321,"USCGeocoder",16,1,"4.01","","59643cee-2466-40d9-9343-73e79039a8b1","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","59350.5987401912","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4454755474345,-97.8037082949438,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909106","XENIA VOIGT EL","REGULAR INSTRUCTIONAL","","1201 CUSHING DR","ROUND ROCK","TX","78664-6708","1201 CUSHING DR","ROUND ROCK","TX","78664-6708","(512) 428-7500","(512) 428-7590","cheryl_hester@roundrockisd.org","schools.roundrockisd.org/xeniavoigt/","CHERYL-ANN HESTER   ","'EE-05","578","Active"," ","3/14/2015 5:35:29 AM",322,"USCGeocoder",16,1,"4.01","","83b55821-4992-4c62-880e-ce2dd6ef1dd1","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","36977.1848188266","ArealInterpolationGeometricCentroid","Parcel","98.4023668639053","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4993040921094,-97.6739352993925,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909107","DEEP WOOD EL","REGULAR INSTRUCTIONAL","","705 ST WILLIAMS DR","ROUND ROCK","TX","78681-5746","705 ST WILLIAMS DR","ROUND ROCK","TX","78681-5746","(512) 464-4400","(512) 464-4494","martha_wener@roundrockisd.org","schools.roundrockisd.org/deepwood/","MARTHA WENER   ","'EE KG-05","406","Active"," ","3/14/2015 5:35:29 AM",323,"USCGeocoder",31,1,"4.01","","3a24f93a-2f1a-4e58-8ecd-303b133f36f1","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","64740.3486032486","ArealInterpolationGeometricCentroid","Parcel","92.4852071005917","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.5001078411493,-97.6968354435888,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909108","FOREST NORTH EL","REGULAR INSTRUCTIONAL","","13414 BROADMEADE AVE","AUSTIN","TX","78729-1945","13414 BROADMEADE AVE","AUSTIN","TX","78729-1945","(512) 464-6750","(512) 464-6794","amy_jacobs@roundrockisd.org","schools.roundrockisd.org/forestnorth/","AMY JACOBS   ","'EE-05","411","Active"," ","3/14/2015 5:35:29 AM",324,"USCGeocoder",0,1,"4.01","","b2ba965c-dfe0-4e18-8d74-ba41617b5f30","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","48434.8758602142","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4708257044184,-97.7818052922175,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909109","ANDERSON MILL EL","REGULAR INSTRUCTIONAL","","10610 SALT MILL HOLLOW","AUSTIN","TX","78750-1699","10610 SALT MILL HOLLOW","AUSTIN","TX","78750-1699","(512) 428-3700","(512) 428-3790","trana_allen@roundrockisd.org","schools.roundrockisd.org/andersonmill/","TRANA ALLEN   ","'EE-05","474","Active"," ","3/14/2015 5:35:29 AM",325,"USCGeocoder",16,1,"4.01","","203f35f6-db7c-4f44-980d-45e9ab775118","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","45422.9846268445","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4530143287046,-97.8069033088314,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909110","KATHY CARAWAY EL","REGULAR INSTRUCTIONAL","","11104 OAK VIEW DR","AUSTIN","TX","78759-4699","11104 OAK VIEW DR","AUSTIN","TX","78759-4699","(512) 464-5500","(512) 464-5590","katrina_bailey@roundrockisd.org","schools.roundrockisd.org/caraway/","KATRINA ANN BAILEY   ","'EE KG-05","714","Active"," ","3/14/2015 5:35:29 AM",326,"USCGeocoder",63,1,"4.01","","3b806288-1cc7-4815-8191-7d0658ff501a","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2313.96638791746","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.4195138212663,-97.7679049384295,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909111","VIC ROBERTSON EL","REGULAR INSTRUCTIONAL","","1415 BAYLAND ST","ROUND ROCK","TX","78664-3713","1415 BAYLAND ST","ROUND ROCK","TX","78664-3713","(512) 428-3300","(512) 428-3370","mireya_garza@roundrockisd.org","schools.roundrockisd.org/robertsn/","PATRICIA EPHLIN   ","'PK-05","507","Active"," ","3/14/2015 5:35:29 AM",327,"USCGeocoder",31,1,"4.01","","3b2abc0c-90b5-4309-b48d-f611d7a6237e","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","33229.9741436243","ArealInterpolationGeometricCentroid","Parcel","98.4023668639053","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.5240000162681,-97.6634784325619,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909113","PURPLE SAGE EL","REGULAR INSTRUCTIONAL","","11801 TANGLEBRIAR TRL","AUSTIN","TX","78750-1599","11801 TANGLEBRIAR TRL","AUSTIN","TX","78750-1599","(512) 428-3500","(512) 428-3590","sara_nelson@roundrockisd.org","schools.roundrockisd.org/purplesage/","SARA NELSON   ","'PK-05","320","Active"," ","3/14/2015 5:35:29 AM",328,"USCGeocoder",31,1,"4.01","","5fbc34b6-550b-4d7e-a4e0-6413a2173c35","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","35148.1397787333","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4574172729503,-97.819958327743,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909114","BRUSHY CREEK EL","REGULAR INSTRUCTIONAL","","3800 STONEBRIDGE","ROUND ROCK","TX","78681-3638","3800 STONEBRIDGE","ROUND ROCK","TX","78681-3638","(512) 428-3000","(512) 428-3080","valerie_tidwell@roundrockisd.org","schools.roundrockisd.org/brushycreek/","VALERIE TIDWELL   ","'EE-05","790","Active"," ","3/14/2015 5:35:29 AM",329,"USCGeocoder",31,1,"4.01","","be9c1b83-d27a-4977-b800-08cc93b051da","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",30.513382,-97.712018,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909115","WELLS BRANCH EL","REGULAR INSTRUCTIONAL","","14650 MERRILTOWN DR","AUSTIN","TX","78728-6729","14650 MERRILTOWN DR","AUSTIN","TX","78728-6729","(512) 428-3400","(512) 428-3490","belinda_cini@roundrockisd.org","schools.roundrockisd.org/wellsbranch/","BELINDA CINI   ","'EE-05","938","Active"," ","3/14/2015 5:35:29 AM",330,"USCGeocoder",47,1,"4.01","","12ccdfbd-6426-491f-9fb7-4e4e9637f3c4","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","53246.4411814697","ArealInterpolationGeometricCentroid","Parcel","96.3313609467456","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4448698271841,-97.6871580283214,"Relaxed;Soundex"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909116","LAUREL MOUNTAIN EL","REGULAR INSTRUCTIONAL","","10111 DK RANCH RD","AUSTIN","TX","78759-9999","10111 DK RANCH RD","AUSTIN","TX","78759-9999","(512) 464-4300","(512) 464-4390","jan_richards@roundrockisd.org","schools.roundrockisd.org/laurelmountain/","JAN RICHARDS   ","'EE KG-05","778","Active"," ","3/14/2015 5:35:29 AM",331,"USCGeocoder",78,1,"4.01","","a938efb4-384e-4c25-b7b9-047f375c951b","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","75613.7674689657","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",30.4048317529477,-97.7833215374748,"Exact"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909117","POND SPRINGS EL","REGULAR INSTRUCTIONAL","","7825 ELK HORN MTN TRL","AUSTIN","TX","78729-6404","7825 ELK HORN MTN TRL","AUSTIN","TX","78729-6404","(512) 464-4200","(512) 464-4290","edie_binns@roundrockisd.org","schools.roundrockisd.org/pondsprings/","EDIE BINNS   ","'EE-05","656","Active","08/27/1986","3/14/2015 5:35:29 AM",332,"USCGeocoder",78,1,"4.01","","22d4417f-5bab-4e1e-8dba-9769b37c8df1","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","5757.35675814748","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.445833000342,-97.7641830162672,"Relaxed;Soundex"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909118","BLUEBONNET EL","REGULAR INSTRUCTIONAL","","1010 CHISHOLM VLY DR","ROUND ROCK","TX","78681-7352","1010 CHISHOLM VLY DR","ROUND ROCK","TX","78681-7352","(512) 428-7700","(512) 428-7790","gabi_nino@roundrockisd.org","schools.roundrockisd.org/bluebonnet/","GABI NINO   ","'EE-05","579","Active"," ","3/14/2015 5:35:29 AM",333,"USCGeocoder",16,1,"4.01","","2ecd6b13-6800-4ae8-9ec0-01138f5ac18d","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","29979.6780643463","ArealInterpolationGeometricCentroid","Parcel","98.4023668639053","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",30.4904224756865,-97.6913636046443,"Relaxed"
"'246","WILLIAMSON COUNTY","'13","'246909","ROUND ROCK ISD","INDEPENDENT","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","1311 ROUND ROCK AVE","ROUND ROCK","TX","78681-4941","(512) 464-5000","(512) 464-5055","superintendent_rrisd@roundrockisd.org","www.roundrockisd.org","DR STEVE FLORES   ","47251","'246909119","DOUBLE FILE TRAIL EL","REGULAR INSTRUCTIONAL","","2400 CHANDLER CREEK BLVD","ROUND ROCK","TX","78664-9423","2400 CHANDLER CREEK BLVD","ROUND ROCK","TX","78664-9423","(512) 428-7400","(512) 428-7490","abby_duffy@roundrockisd.org","schools.roundrockisd.org/doublefiletrail/","ABBY DUFFY   ","'EE-05","664","Active","08/27/1986","3/14/2015 5:35:29 AM",334,"USCGeocoder",47,1,"4.01","","635dc366-b320-4a3a-9e90-c05a31d6f93b","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",30.512352,-97.670283,"Exact"
