CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_SebasAHerrera_output_08_sh,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'091,GRAYSON COUNTY,'10,'091913,POTTSBORO ISD,INDEPENDENT,P O BOX 555,POTTSBORO,TX,75076-0555,105 CARDINAL LN,POTTSBORO,TX,75076-0555,(903) 771-0083,(903) 786-9085,Kevin.Matthews@pottsboroisd.org,www.pottsboroisd.org/,DR KEVIN MATTHEWS   ,1387,'091913001,POTTSBORO H S,REGULAR INSTRUCTIONAL,,P O BOX 555,POTTSBORO,TX,75076-0555,901 HWY 120,POTTSBORO,TX,75076-0555,(903) 771-0085,(903) 786-6349,Mark.Youree@pottsboroisd.org,www.pottsboroisd.org,    ,'09-12,430,Active,1978-09-01,2015-03-14T05:35:11,178,USCGeocoder,109,1,4.01,,80a93fbd-6852-4e48-acc6-292e6f6d2180,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.764277,-96.651965,Exact
'091,GRAYSON COUNTY,'10,'091913,POTTSBORO ISD,INDEPENDENT,P O BOX 555,POTTSBORO,TX,75076-0555,105 CARDINAL LN,POTTSBORO,TX,75076-0555,(903) 771-0083,(903) 786-9085,Kevin.Matthews@pottsboroisd.org,www.pottsboroisd.org/,DR KEVIN MATTHEWS   ,1387,'091913041,POTTSBORO MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 555,POTTSBORO,TX,75076-0555,105 CARDINAL LN,POTTSBORO,TX,75076-0555,(903) 771-2982,(903) 786-4902,John.reves@pottsboroisd.org,www.pottsboroisd.org,    ,'06-08,314,Active,1988-07-15,2015-03-14T05:35:11,179,USCGeocoder,31,1,4.01,,d671300c-dea9-447a-8155-44654ef992f8,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual ,,,0,33.761318,-96.662327,Exact
'091,GRAYSON COUNTY,'10,'091913,POTTSBORO ISD,INDEPENDENT,P O BOX 555,POTTSBORO,TX,75076-0555,105 CARDINAL LN,POTTSBORO,TX,75076-0555,(903) 771-0083,(903) 786-9085,Kevin.Matthews@pottsboroisd.org,www.pottsboroisd.org/,DR KEVIN MATTHEWS   ,1387,'091913101,POTTSBORO EL,REGULAR INSTRUCTIONAL,,P O BOX 555,POTTSBORO,TX,75076-0555,105 CARDINAL LN,POTTSBORO,TX,75076-0555,(903) 771-2981,(903) 786-4903,Gary.Canada@pottsboroisd.org,www.pottsboroisd.org,MR GARY CANADA   ,'EE-03,439,Active,1978-09-01,2015-03-14T05:35:11,180,USCGeocoder,31,1,4.01,,a63794d5-d7eb-4637-9dd5-e6cf9fbecc82,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.761263,-96.662079,Exact
'091,GRAYSON COUNTY,'10,'091913,POTTSBORO ISD,INDEPENDENT,P O BOX 555,POTTSBORO,TX,75076-0555,105 CARDINAL LN,POTTSBORO,TX,75076-0555,(903) 771-0083,(903) 786-9085,Kevin.Matthews@pottsboroisd.org,www.pottsboroisd.org/,DR KEVIN MATTHEWS   ,1387,'091913105,POTTSBORO INT,REGULAR INSTRUCTIONAL,,P O BOX 555,POTTSBORO,TX,75076-0555,105 CARDINAL LN,POTTSBORO,TX,75076,(903) 771-9770,(903) 786-9790,mike.hanning@pottsboroisd.org,www.pottsboroisd.org,MR MIKE HANNING   ,'04-05,204,Active,2003-06-18,2015-03-14T05:35:11,181,USCGeocoder,47,1,4.01,,1e9be83a-ff01-4a01-8dd9-194c2a055c3a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.761309,-96.662348,Exact
'091,GRAYSON COUNTY,'10,'091914,S AND S CISD,INDEPENDENT,P O BOX 837,SADLER,TX,76264-0837,#1 RAM DR,SADLER,TX,76264-0937,(903) 564-6051 ext:10  ,(903) 564-3492,glenda.fairbrother@sscisd.net,www.sscisd.net/,MR TOMMY HUNTER   ,841,'091914001,S AND S CONS H S,REGULAR INSTRUCTIONAL,,P O BOX 837,SADLER,TX,76264-0837,404 S MAIN,SADLER,TX,76264-0837,(903) 564-3768,(903) 564-7308,thelma.johnson@sscisd.net,www.sscisd.net,MR ROGER REED   ,'09-12,268,Active,1978-09-01,2015-03-14T05:35:11,182,USCGeocoder,78,1,4.01,,99956e34-4fc5-46c5-9627-a6528abfba68,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual ,,,0,33.678453,-96.850146,Exact
'091,GRAYSON COUNTY,'10,'091914,S AND S CISD,INDEPENDENT,P O BOX 837,SADLER,TX,76264-0837,#1 RAM DR,SADLER,TX,76264-0937,(903) 564-6051 ext:10  ,(903) 564-3492,glenda.fairbrother@sscisd.net,www.sscisd.net/,MR TOMMY HUNTER   ,841,'091914041,S AND S CONS MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 837,SADLER,TX,76264-0837,200 RAM DR,SADLER,TX,76264-0837,(903) 564-7626,(903) 564-7857,KERRY.DOLEZALEK@sscisd.net,www.sscisd.net,MR SID BRANNAN   ,'06-08,190,Active,1978-09-01,2015-03-14T05:35:11,183,USCGeocoder,31,1,4.01,,5dcf319e-be27-47d8-b15a-02ce81a970b9,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.680539,-96.848344,Exact
'091,GRAYSON COUNTY,'10,'091914,S AND S CISD,INDEPENDENT,P O BOX 837,SADLER,TX,76264-0837,#1 RAM DR,SADLER,TX,76264-0937,(903) 564-6051 ext:10  ,(903) 564-3492,glenda.fairbrother@sscisd.net,www.sscisd.net/,MR TOMMY HUNTER   ,841,'091914101,S AND S CONS EL,REGULAR INSTRUCTIONAL,,P O BOX 837,SADLER,TX,76264-0837,4217 ELEMENTARY DR,SOUTHMAYD,TX,76268-0189,(903) 893-0767,(903) 891-9338,JENNIFER.MORRIS@sscisd.net,www.sscisd.net,MRS KIMBERLY PATTERSON   ,'EE-05,383,Active,1978-09-01,2015-03-14T05:35:11,184,USCGeocoder,31,1,4.01,,a2e22bc6-764a-457c-8791-5ed2e61a036c,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.62891,-96.767465,Exact
'091,GRAYSON COUNTY,'10,'091917,GUNTER ISD,INDEPENDENT,P O BOX 109,GUNTER,TX,75058-0109,213 N 8TH ST,GUNTER,TX,75058-0109,(903) 433-4750,(903) 433-1053,jsiler@gunterisd.org,www.gunterisd.org,DR JILL M SILER   ,797,'091917001,GUNTER H S,REGULAR INSTRUCTIONAL,,P O BOX 109,GUNTER,TX,75058-0109,1102 N 8TH ST,GUNTER,TX,75058-0109,(903) 433-1542,(903) 433-1492,kteems@gunterisd.org,www.gunterisd.org,MR KELLY D TEEMS   ,'09-12,256,Active,1978-09-01,2015-03-14T05:35:11,185,USCGeocoder,31,1,4.01,,467e7f51-77e2-406c-aa24-cd4d0f5dcbc7,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.457004,-96.738838,Exact
'091,GRAYSON COUNTY,'10,'091917,GUNTER ISD,INDEPENDENT,P O BOX 109,GUNTER,TX,75058-0109,213 N 8TH ST,GUNTER,TX,75058-0109,(903) 433-4750,(903) 433-1053,jsiler@gunterisd.org,www.gunterisd.org,DR JILL M SILER   ,797,'091917041,GUNTER MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 109,GUNTER,TX,75058-0109,410 TIGER LN,GUNTER,TX,75058-0109,(903) 433-1545,(903) 433-9306,smccarty@gunterisd.org,www.gunterisd.org,MRS SARA MCCARTY   ,'05-08,230,Active,1978-09-01,2015-03-14T05:35:11,186,USCGeocoder,47,1,4.01,,92aad2ee-eb01-49f7-874b-b9efcedf405e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.456965,-96.736185,Exact
'091,GRAYSON COUNTY,'10,'091917,GUNTER ISD,INDEPENDENT,P O BOX 109,GUNTER,TX,75058-0109,213 N 8TH ST,GUNTER,TX,75058-0109,(903) 433-4750,(903) 433-1053,jsiler@gunterisd.org,www.gunterisd.org,DR JILL M SILER   ,797,'091917101,GUNTER EL,REGULAR INSTRUCTIONAL,,P O BOX 109,GUNTER,TX,75058-0109,200 W ELM,GUNTER,TX,75058-0109,(903) 433-5315,(903) 433-1184,darrington@gunterisd.org,www.gunterisd.org,MRS DARA ARRINGTON   ,'EE-04,311,Active,1978-09-01,2015-03-14T05:35:11,187,USCGeocoder,16,1,4.01,,2b24e50e-9a53-4604-9a27-61482e169e91,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,18117.1722459,ArealInterpolationGeometricCentroid,Parcel,94.0828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,33.4455127854,-96.7443571979,Relaxed
'091,GRAYSON COUNTY,'10,'091917,GUNTER ISD,INDEPENDENT,P O BOX 109,GUNTER,TX,75058-0109,213 N 8TH ST,GUNTER,TX,75058-0109,(903) 433-4750,(903) 433-1053,jsiler@gunterisd.org,www.gunterisd.org,DR JILL M SILER   ,797,'091917199,GRAYSON COUNTY SPECIAL EDUCATION SSA,ALTERNATIVE INSTRUCTIONAL,,P O BOX 559,GUNTER,TX,75058-0109,100 W PECAN,GUNTER,TX,75058-0109,(903) 696-0015,(903) 696-0019,cnolen@texoma.net,,MRS CHRISTY NOLEN   ,'EE-12,0,Active,1994-07-01,2015-03-14T05:35:11,188,USCGeocoder,31,1,4.01,,87051880-8ea2-4106-85ff-602baebb2c59,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1997.1253897,ArealInterpolationGeometricCentroid,Parcel,89.349112426,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,33.4478304247,-96.7420371031,Relaxed
'091,GRAYSON COUNTY,'10,'091918,TOM BEAN ISD,INDEPENDENT,P O BOX 128,TOM BEAN,TX,75489-0128,100 E GARNER,TOM BEAN,TX,75489,(903) 546-6076,(903) 546-6104,troy.roberts@tombean-isd.org,www.tombean-isd.org,MR TROY ROBERTS   ,686,'091918001,TOM BEAN H S,REGULAR INSTRUCTIONAL,,P O BOX 128,TOM BEAN,TX,75489-0128,7719 STATE HWY 11,TOM BEAN,TX,75489-0128,(903) 546-6319,(903) 546-6319,roger.ellis@tombean-isd.org,,MR ROGER ELLIS   ,'09-12,222,Active,1976-09-01,2015-03-14T05:35:11,189,USCGeocoder,94,1,4.01,,aeddd2db-f880-4e82-987b-11d15ad245f1,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.528767,-96.498355,Exact
'091,GRAYSON COUNTY,'10,'091918,TOM BEAN ISD,INDEPENDENT,P O BOX 128,TOM BEAN,TX,75489-0128,100 E GARNER,TOM BEAN,TX,75489,(903) 546-6076,(903) 546-6104,troy.roberts@tombean-isd.org,www.tombean-isd.org,MR TROY ROBERTS   ,686,'091918041,TOM BEAN MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 128,TOM BEAN,TX,75489-0128,289 FRANKLIN RD,TOM BEAN,TX,75489-0128,(903) 546-6161,(903) 546-6798,dewitt.smith@tombean-isd.org,,DR TIM ALLEN   ,'06-08,155,Active,1976-09-01,2015-03-14T05:35:11,190,USCGeocoder,31,1,4.01,,3fccb4c5-339f-4387-a7ac-de62a5953486,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.528507,-96.496316,Exact
'091,GRAYSON COUNTY,'10,'091918,TOM BEAN ISD,INDEPENDENT,P O BOX 128,TOM BEAN,TX,75489-0128,100 E GARNER,TOM BEAN,TX,75489,(903) 546-6076,(903) 546-6104,troy.roberts@tombean-isd.org,www.tombean-isd.org,MR TROY ROBERTS   ,686,'091918101,TOM BEAN EL,REGULAR INSTRUCTIONAL,,P O BOX 128,TOM BEAN,TX,75489-0128,105 EUBANKS,TOM BEAN,TX,75489-0128,(903) 546-6333,(903) 546-6572,patrice.counts@tombean-isd.org,,MRS PATRICE COUNTS   ,'PK-05,309,Active,1976-09-01,2015-03-14T05:35:11,191,USCGeocoder,31,1,4.01,,45c73088-f02e-47e8-8de5-0848c96a118b,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.519536,-96.479466,Exact
'092,GREGG COUNTY,'07,'092801,EAST TEXAS CHARTER SCHOOLS,CHARTER,2402 ALPINE RD,LONGVIEW,TX,75601,2402 ALPINE RD,LONGVIEW,TX,75601,(903) 753-9400,(903) 753-0285,tlapic@etchs.net,www.etchs.net,TERRY LAPIC   ,174,'092801001,DAN CHADWICK CAMPUS,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,2402 ALPINE RD,LONGVIEW,TX,75601,2402 ALPINE RD,LONGVIEW,TX,75601,(903) 753-9400,(903) 753-0285,tlapic@etchs.net,www.etchs.net,TERRY LAPIC   ,'09-12,174,Active,1999-07-01,2015-03-14T05:35:11,192,USCGeocoder,16,1,4.01,,d48b68f2-6b15-4b3c-b225-29a639e0086e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,13704.4338206,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5204047139,-94.7051564313,Exact
'092,GREGG COUNTY,'07,'092801,EAST TEXAS CHARTER SCHOOLS,CHARTER,2402 ALPINE RD,LONGVIEW,TX,75601,2402 ALPINE RD,LONGVIEW,TX,75601,(903) 753-9400,(903) 753-0285,tlapic@etchs.net,www.etchs.net,TERRY LAPIC   ,174,'092801002,BILLIE NELMS CAMPUS,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,2402 ALPINE RD,LONGVIEW,TX,75601,2402 ALPINE RD,LONGVIEW,TX,75601,(903) 753-9400,(903) 753-0285,tlapic@etchs.net,www.etchs.net,TERRY LAPIC   ,'07-12,0,Active,2002-09-17,2015-03-14T05:35:11,193,USCGeocoder,16,1,4.01,,c0bec353-5214-4b09-a18b-6e146795101e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,13704.4338206,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5204047139,-94.7051564313,Exact
'092,GREGG COUNTY,'07,'092901,GLADEWATER ISD,INDEPENDENT,500 W QUITMAN,GLADEWATER,TX,75647-2011,500 W QUITMAN,GLADEWATER,TX,75647-2011,(903) 845-6991,(903) 845-6994,richardsonj@gladewaterisd.com,www.gladewaterisd.com,DR JERRY PATRICK RICHARDSON   ,1852,'092901001,GLADEWATER H S,REGULAR INSTRUCTIONAL,,2201 W GAY AVE,GLADEWATER,TX,75647-4352,2201 W GAY AVE,GLADEWATER,TX,75647-4352,(903) 845-5591,(903) 845-3694,,gladewaterisd.com,MRS CATHY BEDAIR   ,'09-12,541,Active, ,2015-03-14T05:35:11,194,USCGeocoder,16,1,4.01,,d91f2402-1129-42de-8ec6-a0ad256d0d34,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6190.43454794,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5481400888,-94.9636132909,Exact
'092,GREGG COUNTY,'07,'092901,GLADEWATER ISD,INDEPENDENT,500 W QUITMAN,GLADEWATER,TX,75647-2011,500 W QUITMAN,GLADEWATER,TX,75647-2011,(903) 845-6991,(903) 845-6994,richardsonj@gladewaterisd.com,www.gladewaterisd.com,DR JERRY PATRICK RICHARDSON   ,1852,'092901042,GLADEWATER MIDDLE,REGULAR INSTRUCTIONAL,,700 W MELBA AVE STE B,GLADEWATER,TX,75647-2011,700 W MELBA AVE STE B,GLADEWATER,TX,75647-2011,(903) 845-2243,(903) 844-1738,,gladewaterisd.com,MR CHRIS LANGFORD   ,'06-08,393,Active, ,2015-03-14T05:35:11,195,USCGeocoder,16,1,4.01,,f608b672-f921-45b6-9954-36c88ce3b6b3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2385.67074944,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5408408897,-94.9492284299,Exact
'092,GREGG COUNTY,'07,'092901,GLADEWATER ISD,INDEPENDENT,500 W QUITMAN,GLADEWATER,TX,75647-2011,500 W QUITMAN,GLADEWATER,TX,75647-2011,(903) 845-6991,(903) 845-6994,richardsonj@gladewaterisd.com,www.gladewaterisd.com,DR JERRY PATRICK RICHARDSON   ,1852,'092901102,GAY AVENUE PRI,REGULAR INSTRUCTIONAL,,100 GAY AVE,GLADEWATER,TX,75647-4912,100 GAY AVE,GLADEWATER,TX,75647-4912,(903) 845-2254,(903) 845-2555,,gladewaterisd.com,MRS AMANDA LANGFORD   ,'EE-01,377,Active, ,2015-03-14T05:35:11,196,USCGeocoder,31,1,4.01,,ddbc780b-bf77-42bf-82d7-3d3292f1a286,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.545073,-94.939799,Exact
'092,GREGG COUNTY,'07,'092901,GLADEWATER ISD,INDEPENDENT,500 W QUITMAN,GLADEWATER,TX,75647-2011,500 W QUITMAN,GLADEWATER,TX,75647-2011,(903) 845-6991,(903) 845-6994,richardsonj@gladewaterisd.com,www.gladewaterisd.com,DR JERRY PATRICK RICHARDSON   ,1852,'092901104,BROADWAY EL,REGULAR INSTRUCTIONAL,,200 E BROADWAY,GLADEWATER,TX,75647-2320,200 E BROADWAY,GLADEWATER,TX,75647-2320,(903) 845-6971,(903) 845-2229,,,MRS RENEE BYERS   ,'02-03,267,Active, ,2015-03-14T05:35:11,197,USCGeocoder,31,1,4.01,,2a66e6ae-4005-47f0-809b-85892b17be8d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2603.71203892,LinearInterpolationAddressRange,StreetSegment,94.9704142012,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.534343868,-94.9415942854,Relaxed
'092,GREGG COUNTY,'07,'092901,GLADEWATER ISD,INDEPENDENT,500 W QUITMAN,GLADEWATER,TX,75647-2011,500 W QUITMAN,GLADEWATER,TX,75647-2011,(903) 845-6991,(903) 845-6994,richardsonj@gladewaterisd.com,www.gladewaterisd.com,DR JERRY PATRICK RICHARDSON   ,1852,'092901105,WELDON INT,REGULAR INSTRUCTIONAL,,314 E SAUNDERS,GLADEWATER,TX,75647-3137,314 E SAUNDERS,GLADEWATER,TX,75647-3137,(903) 845-6921,(903) 845-6923,,,MRS SHIRLEY ROWE   ,'04-05,274,Active, ,2015-03-14T05:35:11,198,USCGeocoder,16,1,4.01,,a1e77a6e-a486-44e8-babe-48c3c0eff530,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5088.02489136,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5264583378,-94.9464430592,Relaxed
'092,GREGG COUNTY,'07,'092901,GLADEWATER ISD,INDEPENDENT,500 W QUITMAN,GLADEWATER,TX,75647-2011,500 W QUITMAN,GLADEWATER,TX,75647-2011,(903) 845-6991,(903) 845-6994,richardsonj@gladewaterisd.com,www.gladewaterisd.com,DR JERRY PATRICK RICHARDSON   ,1852,'092901199,TRUMAN CHILDREN'S CTR,REGULAR INSTRUCTIONAL,,220 W HWY 80,GLADEWATER,TX,75647-2011,220 W HWY 80,GLADEWATER,TX,75647-2011,(903) 845-4342,(903) 845-6994,richardsonj@gladewaterisd.com,,    ,'EE-12,0,Active,1990-08-22,2015-03-14T05:35:11,199,USCGeocoder,63,1,4.01,,65b9fdaa-87ce-4a57-924c-e3cc893637cd,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.544169,-94.963257,Exact
'092,GREGG COUNTY,'07,'092902,KILGORE ISD,INDEPENDENT,301 N KILGORE ST,KILGORE,TX,75662-5499,301 N KILGORE ST,KILGORE,TX,75662-5499,(903) 988-3900,(903) 983-3212,info@kisd.org,www.kisd.org,MRS CARA COOKE   ,4054,'092902002,KILGORE H S,REGULAR INSTRUCTIONAL,,301 N KILGORE ST,KILGORE,TX,75662-5499,711 N LONGVIEW ST,KILGORE,TX,75662-5499,(903) 988-3901,(903) 984-0571,info@kisd.org,www.kisd.org,MR GREG BROWN   ,'09-12,1063,Active, ,2015-03-14T05:35:11,200,USCGeocoder,109,1,4.01,,816f9eae-9dc0-4491-8a66-95f60607ccd6,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,674.806580111,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.3924181309,-94.8728629694,Relaxed
'092,GREGG COUNTY,'07,'092902,KILGORE ISD,INDEPENDENT,301 N KILGORE ST,KILGORE,TX,75662-5499,301 N KILGORE ST,KILGORE,TX,75662-5499,(903) 988-3900,(903) 983-3212,info@kisd.org,www.kisd.org,MRS CARA COOKE   ,4054,'092902004,ELDER COOP ALTER SCHOOL,DAEP INSTRUCTIONAL,,301 N KILGORE ST,KILGORE,TX,75662-5499,711 N LONGVIEW ST,KILGORE,TX,75662-6228,(903) 988-3901,(903) 984-2339,info@kisd.org,www.kisd.org,    ,'02-12,0,Active,1995-07-01,2015-03-14T05:35:11,201,USCGeocoder,16,1,4.01,,71a0c41e-8ae0-4548-bd47-42c2b409173f,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,674.806580111,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.3924181309,-94.8728629694,Relaxed
'092,GREGG COUNTY,'07,'092902,KILGORE ISD,INDEPENDENT,301 N KILGORE ST,KILGORE,TX,75662-5499,301 N KILGORE ST,KILGORE,TX,75662-5499,(903) 988-3900,(903) 983-3212,info@kisd.org,www.kisd.org,MRS CARA COOKE   ,4054,'092902042,KILGORE MIDDLE,REGULAR INSTRUCTIONAL,,301 N KILGORE ST,KILGORE,TX,75662-5499,455 BAUGHMAN RD,KILGORE,TX,75662-5499,(903) 988-3902,(903) 984-6225,INFO@KISD.ORG,,MRS APRIL COX   ,'06-08,900,Active, ,2015-03-14T05:35:11,202,USCGeocoder,16,1,4.01,,901af886-a4cf-4a23-87a8-709f141d8af3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.388164,-94.874098,Exact
'092,GREGG COUNTY,'07,'092902,KILGORE ISD,INDEPENDENT,301 N KILGORE ST,KILGORE,TX,75662-5499,301 N KILGORE ST,KILGORE,TX,75662-5499,(903) 988-3900,(903) 983-3212,info@kisd.org,www.kisd.org,MRS CARA COOKE   ,4054,'092902101,CHANDLER EL,REGULAR INSTRUCTIONAL,,301 N KILGORE ST,KILGORE,TX,75662-5499,2500 CHANDLER ST,KILGORE,TX,75662-4108,(903) 988-3904,(903) 986-8026,INFO@KISD.ORG,www.kisd.org,MRS TAMARA DEAN   ,'02-03,661,Active, ,2015-03-14T05:35:11,203,USCGeocoder,31,1,4.01,,6f0136f6-fdd0-4fd7-8c90-efd376b59116,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3733.63859709,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.3647262463,-94.8623278349,Exact
'092,GREGG COUNTY,'07,'092902,KILGORE ISD,INDEPENDENT,301 N KILGORE ST,KILGORE,TX,75662-5499,301 N KILGORE ST,KILGORE,TX,75662-5499,(903) 988-3900,(903) 983-3212,info@kisd.org,www.kisd.org,MRS CARA COOKE   ,4054,'092902106,KILGORE PRI,REGULAR INSTRUCTIONAL,,301 N KILGORE ST,KILGORE,TX,75662-5499,255 BAUGHMAN RD,KILGORE,TX,75662-3251,(903) 988-3905,(903) 984-2176,info@kisd.org,www.kisd.org,MRS DEANNA GRIFFITH   ,'EE-01,832,Active, ,2015-03-14T05:35:11,204,USCGeocoder,31,1,4.01,,9b8af0e6-88d1-4f88-884a-10f322dd05eb,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.380424,-94.87323,Exact
