CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_laurenflorence_output_05_lf,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905192,JOHN F PEELER EL,REGULAR INSTRUCTIONAL,,810 S LLEWELLYN AVE,DALLAS,TX,75208-6312,810 S LLEWELLYN AVE,DALLAS,TX,75208-6312,(972) 502-8300,(972) 502-8301,sovillarreal@dallasisd.org,www.dallasisd.org/peeler,SOFIA VILLARREAL   ,'EE-05,405,Active, ,2015-03-14T05:35:05,162,USCGeocoder,16,1,4.01,,08e7a3ba-5669-4405-80d7-d1241aac643d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1118.9478278,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7385004562,-96.8320657658,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905193,JOHN J PERSHING EL,REGULAR INSTRUCTIONAL,,5715 MEADERS LN,DALLAS,TX,75229-6657,5715 MEADERS LN,DALLAS,TX,75230-6657,(972) 794-8600,(972) 794-8601,marhernandez@dallasisd.org,www.dallasisd.org/pershing,MARGARITA HERNANDEZ   ,'EE-05,554,Active, ,2015-03-14T05:35:05,163,USCGeocoder,31,1,4.01,,ef5d394a-f2d6-4c73-9c9c-a571988565d3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2789.27181562,LinearInterpolationAddressRange,StreetSegment,92.0118343195,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8866934997,-96.8094730012,Relaxed
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905194,K B POLK CENTER FOR ACADEMICALLY TALENTED & GIFTED,REGULAR INSTRUCTIONAL,,6911 VICTORIA AVE,DALLAS,TX,75209-3640,6911 VICTORIA AVE,DALLAS,TX,75209-3640,(972) 794-8900,(972) 794-8901,MROTHERMUND@dallasisd.org,www.dallasisd.org/polk,MISTY MICHELLE ROTHERMUND   ,'EE-05,545,Active, ,2015-03-14T05:35:05,164,USCGeocoder,63,1,4.01,,16e9b58b-4136-4e9d-bf3d-34dc59b9409f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5812.25436394,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8422531393,-96.8312540668,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905195,PRESTON HOLLOW EL,REGULAR INSTRUCTIONAL,,6423 WALNUT HILL LN,DALLAS,TX,75230-5118,6423 WALNUT HILL LN,DALLAS,TX,75230-5118,(972) 794-8500,(972) 794-8501,TBRANDT@dallasisd.org,,TOM BRANDT   ,'PK-05,463,Active, ,2015-03-14T05:35:05,165,USCGeocoder,0,1,4.01,,81d8f247-c0fd-48ab-890d-2957391dd21b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8453.56620131,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8800535001,-96.7957271912,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905196,J W RAY LEARNING CENTER,REGULAR INSTRUCTIONAL,,2211 CADDO ST,DALLAS,TX,75204-3711,2211 CADDO ST,DALLAS,TX,75204-3711,(972) 794-7700,(972) 794-7701,obrown@dallasisd.org,www.dallasisd.org/jwray,ONJALEKE M BROWN   ,'PK-05,350,Active, ,2015-03-14T05:35:05,166,USCGeocoder,16,1,4.01,,607f38a8-7095-415c-84b4-ccbd864e7cb3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2606.7242211,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8015701951,-96.7887408831,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905197,JOHN H REAGAN EL,REGULAR INSTRUCTIONAL,,201 N ADAMS AVE,DALLAS,TX,75208-4624,201 N ADAMS AVE,DALLAS,TX,75208-4624,(972) 502-8200,(972) 502-8201,sbozas@dallasisd.org,www.dallasisd.org/reagan,SEBASTIAN G BOZAS   ,'EE-05,558,Active, ,2015-03-14T05:35:05,167,USCGeocoder,31,1,4.01,,638fb5ab-1e4b-4517-90d1-4ef66a05d1df,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2154.73435897,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7463845401,-96.8302991993,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905198,MARTHA TURNER REILLY EL,REGULAR INSTRUCTIONAL,,11230 LIPPITT AVE,DALLAS,TX,75218-1952,11230 LIPPITT AVE,DALLAS,TX,75218-1952,(972) 749-7800,(972) 749-7801,marijackson@dallasisd.org,www.dallasisd.org/reilly,MARION L JACKSON   ,'PK-05,565,Active, ,2015-03-14T05:35:05,168,USCGeocoder,16,1,4.01,,355ffe95-c393-47c8-b5b3-e8f587e363a8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7169.73090234,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8556473424,-96.6889972484,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905199,REINHARDT EL,REGULAR INSTRUCTIONAL,,10122 LOSA DR,DALLAS,TX,75218-3123,10122 LOSA DR,DALLAS,TX,75218-3123,(972) 749-7900,(972) 749-7901,pmontgom@dallasisd.org,www.dallasisd.org/reinhardt,PHOEBE L MONTGOMERY   ,'PK-05,671,Active, ,2015-03-14T05:35:05,169,USCGeocoder,16,1,4.01,,b781a2fd-0ddb-4467-ad04-540658f9e262,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2700.45926473,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8372448477,-96.6926303391,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905200,JOSEPH J RHOADS LEARNING CENTER,REGULAR INSTRUCTIONAL,,4401 N 2ND AVE,DALLAS,TX,75210-2712,4401 N 2ND AVE,DALLAS,TX,75210-2712,(972) 749-1000,(972) 749-1001,cnevels@dallasisd.org,www.dallasisd.org/rhoads,CHERYL C NEVELS   ,'EE-05,788,Active, ,2015-03-14T05:35:05,170,USCGeocoder,63,1,4.01,,d0e59583-5409-48c4-a3fa-1c63a1a8dcd3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2159.81789876,LinearInterpolationAddressRange,StreetSegment,95.8579881657,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7642532737,-96.748480899,Relaxed
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905201,CHARLES RICE LEARNING CENTER,REGULAR INSTRUCTIONAL,,2425 PINE ST,DALLAS,TX,75215-4046,2425 PINE ST,DALLAS,TX,75215-4046,(972) 749-1100,(972) 749-1101,agarrett@dallasisd.org,www.dallasisd.org/rice,ALPHER GARRETT-JONES   ,'PK-05,585,Active, ,2015-03-14T05:35:05,171,USCGeocoder,31,1,4.01,,525014cc-1537-4516-a0f8-874eaff4c199,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1934.32068275,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7556863356,-96.7616947455,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905202,ORAN M ROBERTS EL,REGULAR INSTRUCTIONAL,,4919 GRAND AVE,DALLAS,TX,75223.0,4919 GRAND AVE,DALLAS,TX,75223.0,(972) 749-8700,(972) 749-8701,epadrocolon@dallasisd.org,www.dallasisd.org/oranroberts,ENEIDA A PADRO COLON   ,'PK-05,695,Active, ,2015-03-14T05:35:05,172,USCGeocoder,31,1,4.01,,66d15160-8c0c-429a-ac06-7523efdb0626,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2351.85953778,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7875756121,-96.7542852016,Relaxed
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905203,DAN D ROGERS EL,REGULAR INSTRUCTIONAL,,5314 ABRAMS RD,DALLAS,TX,75214-2001,5314 ABRAMS RD,DALLAS,TX,75214-2001,(972) 794-8800,(972) 794-8801,llovato@dallasisd.org,www.dallasisd.org/rogers,LISA M LOVATO   ,'EE-05,505,Active, ,2015-03-14T05:35:05,173,USCGeocoder,31,1,4.01,,9d14db19-bbb4-45ae-84f4-6d644f986fd7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,495.880342425,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8509055491,-96.7527843123,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905204,ROSEMONT EL,REGULAR INSTRUCTIONAL,,719 N MONTCLAIR AVE,DALLAS,TX,75208-3539,719 N MONTCLAIR AVE,DALLAS,TX,75208-3539,(972) 749-5000,(972) 749-5001,abrining@dallasisd.org,www.dallasisd.org/domain/1962,ANNA BRINING   ,'03-07,475,Active, ,2015-03-14T05:35:05,174,USCGeocoder,16,1,4.01,,970333c1-9d61-438a-a1b9-a8d0af4c82c3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3718.89078356,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7511840997,-96.8465580416,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905205,CLINTON P RUSSELL EL,REGULAR INSTRUCTIONAL,,3031 S BECKLEY AVE,DALLAS,TX,75224-3501,3031 S BECKLEY AVE,DALLAS,TX,75224-3501,(972) 925-8300,(972) 925-8301,JOSEFIMARTINEZ@dallasisd.org,www.dallasisd.org/russell,JOSEFINA E MARTINEZ   ,'PK-05,787,Active, ,2015-03-14T05:35:05,175,USCGeocoder,31,1,4.01,,5dc18368-05f4-4176-8d23-18300a998fc8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4957.49670401,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7089431622,-96.8230522698,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905206,ALEX SANGER EL,REGULAR INSTRUCTIONAL,,8410 SAN LEANDRO DR,DALLAS,TX,75218-4319,8410 SAN LEANDRO DR,DALLAS,TX,75218-4319,(972) 749-7600,(972) 749-7601,hmartinez@dallasisd.org,www.dallasisd.org/sanger,HECTOR MARTINEZ   ,'PK-05,535,Active, ,2015-03-14T05:35:05,176,USCGeocoder,94,1,4.01,,35f19e30-d84c-4fdc-abe8-1a4439c5a771,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4809.62841878,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8135457734,-96.710569754,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905207,SAN JACINTO EL,REGULAR INSTRUCTIONAL,,7900 HUME DR,DALLAS,TX,75227-6850,7900 HUME DR,DALLAS,TX,75227-6850,(972) 749-4200,(972) 749-4201,havila@dallasisd.org,www.dallasisd.org/sanjacinto,HUGO L AVILA   ,'EE-05,540,Active, ,2015-03-14T05:35:05,177,USCGeocoder,16,1,4.01,,50c1b32d-c5ad-4259-9f68-039383907900,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3506.34089658,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7579194159,-96.6850972886,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905208,SEAGOVILLE EL,REGULAR INSTRUCTIONAL,,304 N KAUFMAN ST,SEAGOVILLE,TX,75159-3742,304 N KAUFMAN ST,SEAGOVILLE,TX,75159-3742,(972) 892-7900,(972) 892-7901,MICHAELJONES@dallasisd.org,www.dallasisd.org/seagovillees,MICHAEL DON JONES   ,'EE-05,653,Active, ,2015-03-14T05:35:05,178,USCGeocoder,281,1,4.01,,ff7cc9b6-0d2f-4d39-ac6c-2f58225412f6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2114.96033694,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6417692232,-96.5416394423,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905209,ASCHER SILBERSTEIN EL,REGULAR INSTRUCTIONAL,,5940 HOLLIS AVE,DALLAS,TX,75227-6311,5940 HOLLIS AVE,DALLAS,TX,75227-6311,(972) 794-1900,(972) 794-1901,lagarza@dallasisd.org,www.dallasisd.org/silberstein,LAURA GARZA   ,'PK-05,797,Active, ,2015-03-14T05:35:05,179,USCGeocoder,47,1,4.01,,3030d523-c491-4939-a7a0-c7da2b97f069,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.767168,-96.719642,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905210,LESLIE A STEMMONS EL,REGULAR INSTRUCTIONAL,,2727 KNOXVILLE ST,DALLAS,TX,75211-7652,2727 KNOXVILLE ST,DALLAS,TX,75211-7652,(972) 794-4900,(972) 794-4901,arzuniga@dallasisd.org,www.dallasisd.org/stemmons,ARNOLDO ZUNIGA   ,'EE-06,809,Active, ,2015-03-14T05:35:05,180,USCGeocoder,78,1,4.01,,75271086-4cd4-4cc3-a42f-57a0aa6e4cd6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.716059,-96.900901,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905211,STEVENS PARK EL,REGULAR INSTRUCTIONAL,,2615 W COLORADO BLVD,DALLAS,TX,75211-1707,2615 W COLORADO BLVD,DALLAS,TX,75211-1707,(972) 794-4200,(972) 794-4201,swalker@dallasisd.org,www.dallasisd.org/stevenspark,SUSAN Y WALKER   ,'PK-06,707,Active, ,2015-03-14T05:35:05,181,USCGeocoder,141,1,4.01,,9fd8b0e7-7efb-45ef-9629-3cbdd79367e7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2670.21500811,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.760010913,-96.8637464784,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905212,HARRY STONE MONTESSORI ACADEMY (ES),REGULAR INSTRUCTIONAL,,4747 VETERANS DR,DALLAS,TX,75216-7103,4747 VETERANS DR,DALLAS,TX,75216-7103,(972) 794-3400,(972) 794-3401,licurry@dallasisd.org,www.dallasisd.org/Page/2464,LISA PATRICK CURRY   ,'PK-08,337,Active,33288.0,2015-03-14T05:35:05,182,USCGeocoder,16,1,4.01,,272563ea-dcc9-46bc-92ba-facad40a03e8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,34575.5671669,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6939525596,-96.7827214804,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905213,T G TERRY EL,REGULAR INSTRUCTIONAL,,6661 GREENSPAN DR,DALLAS,TX,75232-3605,6661 GREENSPAN DR,DALLAS,TX,75232-3605,(972) 749-3200,(972) 749-3201,dtraylor@dallasisd.org,www.dallasisd.org/terry,DEBORAH TRAYLOR   ,'PK-05,393,Active, ,2015-03-14T05:35:05,183,USCGeocoder,94,1,4.01,,fae4f861-45e7-45a9-8d0b-7d66c92d5be1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2188.09167505,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6656006195,-96.8292970873,Relaxed
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905215,R L THORNTON EL,REGULAR INSTRUCTIONAL,,6011 OLD OX RD,DALLAS,TX,75241-2729,6011 OLD OX RD,DALLAS,TX,75241-2729,(972) 794-8000,(972) 794-8001,cldaniels@dallasisd.org,www.dallasisd.org/rlthornton,CLARA J DANIELS   ,'EE-05,476,Active, ,2015-03-14T05:35:05,184,USCGeocoder,47,1,4.01,,9d900ee9-8283-4582-b468-857fce6bf030,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,549.025576152,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6752453597,-96.7973596427,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905216,EDWARD TITCHE EL,REGULAR INSTRUCTIONAL,,9560 HIGHFIELD DR,DALLAS,TX,75227-8149,9560 HIGHFIELD DR,DALLAS,TX,75227-8149,(972) 794-2100,(972) 794-2101,RPICKENS@dallasisd.org,www.dallasisd.org/titche,RHONDA PICKENS   ,'PK-05,965,Active, ,2015-03-14T05:35:05,185,USCGeocoder,47,1,4.01,,cae3a7fe-f02d-416d-b65c-5924a215399d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6736.46071399,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.75534283,-96.6581453883,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905217,WILLIAM B TRAVIS ACDMY/VNGRD FOR ACADEMICALLY TAG,REGULAR INSTRUCTIONAL,,3001 MCKINNEY AVE,DALLAS,TX,75204-2414,3001 MCKINNEY AVE,DALLAS,TX,75204-2414,(972) 794-7500,(972) 794-7501,maribsmith@dallasisd.org,www.dallasisd.org/Page/2480,MARI B SMITH   ,'04-08,132,Active, ,2015-03-14T05:35:05,186,USCGeocoder,16,1,4.01,,b5ad7332-aa92-4265-b2e0-00b29cc9f4cc,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2714.34101608,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8008614928,-96.8009291513,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905218,GEORGE W TRUETT EL,REGULAR INSTRUCTIONAL,,1811 GROSS RD,DALLAS,TX,75228-4765,1811 GROSS RD,DALLAS,TX,75228-4765,(972) 749-8000,(972) 749-8001,TEEVANS@dallasisd.org,www.dallasisd.org/truett,TERRE LINN EVANS   ,'PK-05,1076,Active, ,2015-03-14T05:35:05,187,USCGeocoder,31,1,4.01,,32054a5d-0e93-4523-96df-2229fcf4271a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7600.93118528,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.815093549,-96.6842111596,Exact
