CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_cmcdonald_output_18_cm,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903122,COL SANTOS BENAVIDES EL,REGULAR INSTRUCTIONAL,,10702 KIRBY DR,LAREDO,TX,78045,10702 KIRBY DR,LAREDO,TX,78045,(956) 473-4900,(956) 473-4999,mvillarreal7@unitedisd.org,www.uisd.net,DR MYRTHA VILLARREAL   ,'EE-05,948,Active,1995-07-01,2015-03-14T05:35:29,130,USCGeocoder,16,1,4.01,,9c5a1efb-c707-43f1-82e9-77f83d9ea792,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,34379.8092649,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,27.5932738832,-99.4473073436,Relaxed
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903123,FRANKLIN D ROOSEVELT EL,REGULAR INSTRUCTIONAL,,3301 SIERRA VISTA DR,LAREDO,TX,78046,3301 SIERRA VISTA DR,LAREDO,TX,78046,(956) 473-3400,(956) 473-3499,sruiz@unitedisd.org,www.uisd.net,MRS SYLVIA RUIZ   ,'EE-05,733,Active,1996-04-01,2015-03-14T05:35:29,131,USCGeocoder,78,1,4.01,,ec0c3c85-2105-41d4-b388-16bc3bb8b369,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.444754,-99.460754,Exact
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903124,JUDITH ZAFFIRINI EL,REGULAR INSTRUCTIONAL,,5210 SANTA CLAUDIA LN,LAREDO,TX,78046,5210 SANTA CLAUDIA LN,LAREDO,TX,78046,(956) 473-2900,(956) 473-2999,cybenavides@unitedisd.org,www.uisd.net,MS CLAUDIA Y BENAVIDES   ,'EE-05,1136,Active,1999-01-01,2015-03-14T05:35:29,132,USCGeocoder,31,1,4.01,,b955ddf0-fdd3-440a-beac-5eeb91305d81,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.496604,-99.43479,Exact
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903125,HENRY CUELLAR EL,REGULAR INSTRUCTIONAL,,6431 CASA DEL SOL BLVD,LAREDO,TX,78043,6431 CASA DEL SOL BLVD,LAREDO,TX,78041,(956) 473-2700,(956) 473-2799,mshinn@unitedisd.org,www.uisd.net,MRS MELISSA SHINN   ,'EE-05,663,Active,1999-01-01,2015-03-14T05:35:29,133,USCGeocoder,94,1,4.01,,5a268e24-b093-4d2b-98ef-7d0d4cc40270,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.527758,-99.426529,Exact
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903126,JULIA BIRD JONES MULLER EL,REGULAR INSTRUCTIONAL,,4430 MULLER MEMORIAL BLVD,LAREDO,TX,78045,4430 MULLER MEMORIAL BLVD,LAREDO,TX,78045,(956) 473-3900,(956) 473-3999,msolorio@unitedisd.org,www.uisd.net,MRS MAYRA RAMIREZ   ,'EE-05,874,Active,1999-01-01,2015-03-14T05:35:29,134,USCGeocoder,63,1,4.01,,e553ea51-3bd7-47ff-ad1f-e7d4b751a3c3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.62456,-99.531017,Exact
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903127,JOHN W ARNDT EL,REGULAR INSTRUCTIONAL,,610 SANTA MARTA BLVD,LAREDO,TX,78046,610 SANTA MARTA BLVD,LAREDO,TX,78046,(956) 473-2800,(956) 473-2899,jzepeda@unitedisd.org,www.uisd.net,MS JUANITA ZEPEDA   ,'EE-05,883,Active,1999-01-01,2015-03-14T05:35:29,135,USCGeocoder,78,1,4.01,,42048090-2c0f-4bb9-a194-cc179b6a0cab,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6139.25779646,LinearInterpolationAddressRange,StreetSegment,97.3372781065,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,27.449243619,-99.4830282179,Relaxed;Soundex
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903128,BONNIE L GARCIA EL,REGULAR INSTRUCTIONAL,,1453 CONCORD HILLS BLVD,LAREDO,TX,78046,1453 CONCORD HILLS BLVD,LAREDO,TX,78046,(956) 764-8900,(956) 764-8999,cnava@unitedisd.org,www.uisd.net,DR CORDELIA NAVA   ,'EE-05,916,Active,2004-09-01,2015-03-14T05:35:29,136,USCGeocoder,31,1,4.01,,0a7cec92-3c2c-4546-8ca1-bae3ee42c733,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9359.5192333,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,27.4827765946,-99.4375938025,Exact
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903129,RODOLFO C CENTENO EL,REGULAR INSTRUCTIONAL,,2710 LA PITA MANGANA RD,LAREDO,TX,78046,2710 LA PITA MANGANA RD,LAREDO,TX,78046,(956) 473-8800,(956) 473-8899,ldelossantos@unitedisd.org,www.uisd.net,MRS LAURA P DE LOS SANTOS   ,'EE-05,931,Active,2004-09-01,2015-03-14T05:35:29,137,USCGeocoder,63,1,4.01,,ca3301dd-792e-4e8f-a412-30aa803694a5,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.452789,-99.466472,Exact
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903130,DR MALAKOFF EL,REGULAR INSTRUCTIONAL,,2810 HAVANA DR,LAREDO,TX,78045,2810 HAVANA DR,LAREDO,TX,78045,(956) 473-4800,(956) 473-4899,armartinez@unitedisd.org,www.uisd.net,MS ANNA R MARTINEZ   ,'EE-05,831,Active,2005-10-19,2015-03-14T05:35:29,138,USCGeocoder,16,1,4.01,,37d6d0fa-fd94-4875-8a35-435e38e13083,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40531.0087905,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,27.604127076,-99.4646244711,Relaxed
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903131,BARBARA FASKEN EL,REGULAR INSTRUCTIONAL,,11111 ATLANTA DR,LAREDO,TX,78045,11111 ATLANTA DR,LAREDO,TX,78045,(956) 473-4700,(956) 473-4799,mgutierrez5@unitedisd.org,www.uisd.net,MS MELBA GUTIERREZ   ,'EE-05,949,Active,2005-10-19,2015-03-14T05:35:29,139,USCGeocoder,31,1,4.01,,6a0dd9ee-1882-4526-9ec0-ade02d1cb7c0,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,45026.1464157,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,27.5958001798,-99.5199634128,Relaxed
'240,WEBB COUNTY,'01,'240903,UNITED ISD,INDEPENDENT,201 LINDENWOOD DR,LAREDO,TX,78045-2499,201 LINDENWOOD DR,LAREDO,TX,78045-2499,(956) 473-6201,(956) 728-8691,rsantos@uisd.net,www.uisd.net,MR ROBERTO J SANTOS   ,43421,'240903132,RADCLIFFE & SUE KILLAM EL,REGULAR INSTRUCTIONAL,,5511 FAIRFIELD,LAREDO,TX,78045,5511 FAIRFIELD,LAREDO,TX,78045,(956) 473-2600,(956) 473-2699,apalizo@unitedisd.org,www.uisd.net,MR AGAPITO PALIZO   ,'EE-05,797,Active,2008-06-11,2015-03-14T05:35:29,140,USCGeocoder,78,1,4.01,,c96e75b7-78aa-4744-be51-5f1adff11c76,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.521165,-99.440315,Exact
'240,WEBB COUNTY,'01,'240904,WEBB CISD,INDEPENDENT,P O BOX 206,BRUNI,TX,78344-0206,619 AVE F,BRUNI,TX,78344-0206,(361) 747-5415 ext:1001,(361) 747-5202,severita.sanchez@webbcisd.com,www.webbcisd.org,DR MARIA SEVERITA SANCHEZ   ,323,'240904001,BRUNI H S,REGULAR INSTRUCTIONAL,,P O BOX 206,BRUNI,TX,78344-0206,619 AVE F,BRUNI,TX,78344-0206,(361) 747-5415 ext:1014,(361) 747-5301,jay.maldonado@webbcisd.com,www.webbcisd.org,MR JUAN MALDONADO   ,'09-12,94,Active,1978-09-01,2015-03-14T05:35:29,141,USCGeocoder,63,1,4.01,,a6388f28-1c89-4e32-b4c9-51dc5676cecc,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.429785,-98.83479,Exact
'240,WEBB COUNTY,'01,'240904,WEBB CISD,INDEPENDENT,P O BOX 206,BRUNI,TX,78344-0206,619 AVE F,BRUNI,TX,78344-0206,(361) 747-5415 ext:1001,(361) 747-5202,severita.sanchez@webbcisd.com,www.webbcisd.org,DR MARIA SEVERITA SANCHEZ   ,323,'240904002,WEBB D A E P,DAEP INSTRUCTIONAL,,P O BOX 206,BRUNI,TX,78344-0206,619 AVE F,BRUNI,TX,78344-0206,(361) 747-5415 ext:1014,(361) 747-5202,severita.sanchez@webbcisd.com,www.webbcisd.org,    ,'06-12,-1,Active,1996-08-01,2015-03-14T05:35:29,142,USCGeocoder,47,1,4.01,,2da53501-0feb-41b6-b0e5-10a370aed0a0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.429785,-98.83479,Exact
'240,WEBB COUNTY,'01,'240904,WEBB CISD,INDEPENDENT,P O BOX 206,BRUNI,TX,78344-0206,619 AVE F,BRUNI,TX,78344-0206,(361) 747-5415 ext:1001,(361) 747-5202,severita.sanchez@webbcisd.com,www.webbcisd.org,DR MARIA SEVERITA SANCHEZ   ,323,'240904003,JJAEP,JJAEP INSTRUCTIONAL,,P O BOX 206,BRUNI,TX,78344-0206,619 AVE F,BRUNI,TX,78344-0206, , ,severita.sanchez@webbcisd.com,,    ,'06-12,0,Active,2013-09-01,2015-03-14T05:35:29,143,USCGeocoder,47,1,4.01,,d3546b42-5639-4a33-8298-35c330578654,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.429785,-98.83479,Exact
'240,WEBB COUNTY,'01,'240904,WEBB CISD,INDEPENDENT,P O BOX 206,BRUNI,TX,78344-0206,619 AVE F,BRUNI,TX,78344-0206,(361) 747-5415 ext:1001,(361) 747-5202,severita.sanchez@webbcisd.com,www.webbcisd.org,DR MARIA SEVERITA SANCHEZ   ,323,'240904041,BRUNI MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 206,BRUNI,TX,78344-0206,619 AVE F,BRUNI,TX,78344-0206,(361) 747-5415 ext:1007,(361) 747-5298,josie.castillo@webbcisd.com,www.webbcisd.org,SANDRA CASTILLO   ,'06-08,-1,Active,1980-07-15,2015-03-14T05:35:29,144,USCGeocoder,47,1,4.01,,16ae8690-4805-4e52-9fb6-638322d4f60b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.429785,-98.83479,Exact
'240,WEBB COUNTY,'01,'240904,WEBB CISD,INDEPENDENT,P O BOX 206,BRUNI,TX,78344-0206,619 AVE F,BRUNI,TX,78344-0206,(361) 747-5415 ext:1001,(361) 747-5202,severita.sanchez@webbcisd.com,www.webbcisd.org,DR MARIA SEVERITA SANCHEZ   ,323,'240904102,OILTON EL,REGULAR INSTRUCTIONAL,,P O BOX 206,BRUNI,TX,78344-0206,301 DESPAIN ST,OILTON,TX,78371-9999,(361) 747-5415 ext:2000,(361) 747-4939,jennifer.pratt@webbcisd.com,www.webbcisd.org,JENNIFER PRATT   ,'EE-05,165,Active,1978-09-01,2015-03-14T05:35:29,145,USCGeocoder,125,1,4.01,,2e57e4fa-dc1c-4c96-b1b1-46e22d6fb0ba,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,27.468355,-98.978185,Exact
'241,WHARTON COUNTY,'03,'241901,BOLING ISD,INDEPENDENT,P O BOX 160,BOLING,TX,77420-0160,301 TEXAS AVE,BOLING,TX,77420-0160,(979) 657-2770,(979) 657-3265,wstidevent@bolingisd.net,www.bolingisd.net/,MR WADE STIDEVENT   ,1117,'241901001,BOLING H S,REGULAR INSTRUCTIONAL,,DRAWER BOX 119,BOLING,TX,77420-0119,407 ATLANTIC ST,BOLING,TX,77420-0119,(979) 657-2816,(979) 657-2026,,,MR KEITH JEDLICKA   ,'09-12,328,Active, ,2015-03-14T05:35:29,146,USCGeocoder,47,1,4.01,,dffcf2c5-e2de-4553-ae84-e4bed0b10307,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2428.60492951,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.2638399669,-95.939737795,Relaxed
'241,WHARTON COUNTY,'03,'241901,BOLING ISD,INDEPENDENT,P O BOX 160,BOLING,TX,77420-0160,301 TEXAS AVE,BOLING,TX,77420-0160,(979) 657-2770,(979) 657-3265,wstidevent@bolingisd.net,www.bolingisd.net/,MR WADE STIDEVENT   ,1117,'241901041,IAGO J H,REGULAR INSTRUCTIONAL,,DRAWER BOX 89,BOLING,TX,77420-0089,200 GIFT ST,BOLING,TX,77420-0089,(979) 657-2826,(979) 657-2828,,,MR BRETT POHLER   ,'06-08,273,Active, ,2015-03-14T05:35:29,147,USCGeocoder,63,1,4.01,,1fd90f56-4f44-4011-850f-3182c9af9d81,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.279788,-95.961833,Exact
'241,WHARTON COUNTY,'03,'241901,BOLING ISD,INDEPENDENT,P O BOX 160,BOLING,TX,77420-0160,301 TEXAS AVE,BOLING,TX,77420-0160,(979) 657-2770,(979) 657-3265,wstidevent@bolingisd.net,www.bolingisd.net/,MR WADE STIDEVENT   ,1117,'241901101,NEWGULF EL,REGULAR INSTRUCTIONAL,,DRAWER BOX 9,BOLING,TX,77420-0009,1867 BURNING STONE,BOLING,TX,77420-0009,(979) 657-2837,(979) 657-3604,,,MR GERALD FLOYD   ,'EE-05,516,Active, ,2015-03-14T05:35:29,148,USCGeocoder,31,1,4.01,,b334f958-62d7-4e4c-8db9-0232648e5800,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.264301,-95.939742,Exact
'241,WHARTON COUNTY,'03,'241902,EAST BERNARD ISD,INDEPENDENT,723 COLLEGE ST,EAST BERNARD,TX,77435,723 COLLEGE ST,EAST BERNARD,TX,77435,(979) 335-7519 ext:117 ,(979) 335-6561,ross.aschenbeck@ebisd.org,www.ebisd.org,MR ROSS ASCHENBECK   ,981,'241902001,EAST BERNARD H S,REGULAR INSTRUCTIONAL,,723 COLLEGE ST,EAST BERNARD,TX,77435,723 COLLEGE ST,EAST BERNARD,TX,77435,(979) 335-7519 ext:110 ,(979) 335-6085,buck.wenglar@ebisd.org,www.ebisd.org,BUCK WENGLAR   ,'09-12,306,Active, ,2015-03-14T05:35:29,149,USCGeocoder,16,1,4.01,,218ea261-814f-4dfe-a1e5-4a41f98dbe3a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3376.0986263,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5257581959,-96.0642873855,Exact
'241,WHARTON COUNTY,'03,'241902,EAST BERNARD ISD,INDEPENDENT,723 COLLEGE ST,EAST BERNARD,TX,77435,723 COLLEGE ST,EAST BERNARD,TX,77435,(979) 335-7519 ext:117 ,(979) 335-6561,ross.aschenbeck@ebisd.org,www.ebisd.org,MR ROSS ASCHENBECK   ,981,'241902041,EAST BERNARD J H,REGULAR INSTRUCTIONAL,,723 COLLEGE ST,EAST BERNARD,TX,77435,723 COLLEGE ST,EAST BERNARD,TX,77435,(979) 335-7519 ext:126 ,(979) 335-6415,emmett.tugwell@ebisd.org,www.ebisd.org,EMMETT TUGWELL   ,'05-08,327,Active,1979-07-24,2015-03-14T05:35:29,150,USCGeocoder,16,1,4.01,,2c9a3e29-986c-4792-9420-b2bd6d1bd425,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3376.0986263,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5257581959,-96.0642873855,Exact
'241,WHARTON COUNTY,'03,'241902,EAST BERNARD ISD,INDEPENDENT,723 COLLEGE ST,EAST BERNARD,TX,77435,723 COLLEGE ST,EAST BERNARD,TX,77435,(979) 335-7519 ext:117 ,(979) 335-6561,ross.aschenbeck@ebisd.org,www.ebisd.org,MR ROSS ASCHENBECK   ,981,'241902101,EAST BERNARD EL,REGULAR INSTRUCTIONAL,,723 COLLEGE ST,EAST BERNARD,TX,77435,723 COLLEGE ST,EAST BERNARD,TX,77435,(979) 335-7519 ext:119 ,(979) 335-6341,philip.gaudette@ebisd.org,www.ebisd.org,PHILIP GAUDETTE   ,'EE-04,348,Active, ,2015-03-14T05:35:29,151,USCGeocoder,31,1,4.01,,343b301f-99fa-44ab-8074-2d21875e6ffe,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3376.0986263,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5257581959,-96.0642873855,Exact
'241,WHARTON COUNTY,'03,'241903,EL CAMPO ISD,INDEPENDENT,700 W NORRIS ST,EL CAMPO,TX,77437-2499,700 W NORRIS ST,EL CAMPO,TX,77437-2499,(979) 543-6771,(979) 543-1670,mpool@ecisd.org,www.ecisd.org,ROBERT MARK POOL   ,3624,'241903001,EL CAMPO H S,REGULAR INSTRUCTIONAL,,600 W NORRIS ST,EL CAMPO,TX,77437-2499,600 W NORRIS ST,EL CAMPO,TX,77437-2499,(979) 543-6341,(979) 543-2528,rdubroc@ecisd.org,www.ecisd.org,RICH DUBROC   ,'09-12,991,Active, ,2015-03-14T05:35:29,152,USCGeocoder,63,1,4.01,,690a18de-a13a-431a-943b-fd6a3d16210c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3422.4309675,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.2014144052,-96.2842390785,Exact
'241,WHARTON COUNTY,'03,'241903,EL CAMPO ISD,INDEPENDENT,700 W NORRIS ST,EL CAMPO,TX,77437-2499,700 W NORRIS ST,EL CAMPO,TX,77437-2499,(979) 543-6771,(979) 543-1670,mpool@ecisd.org,www.ecisd.org,ROBERT MARK POOL   ,3624,'241903041,EL CAMPO MIDDLE,REGULAR INSTRUCTIONAL,,4010 FM 2765,EL CAMPO,TX,77437-5399,4010 FM 2765,EL CAMPO,TX,77437-5399,(979) 543-6362,(979) 541-5210,mfreeman@ecisd.org,www.ecisd.org,MARK FREEMAN   ,'06-08,848,Active, ,2015-03-14T05:35:29,153,USCGeocoder,141,1,4.01,,edd16acd-e9d7-42a1-befe-1f134b83528e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.220398,-96.282325,Exact
'241,WHARTON COUNTY,'03,'241903,EL CAMPO ISD,INDEPENDENT,700 W NORRIS ST,EL CAMPO,TX,77437-2499,700 W NORRIS ST,EL CAMPO,TX,77437-2499,(979) 543-6771,(979) 543-1670,mpool@ecisd.org,www.ecisd.org,ROBERT MARK POOL   ,3624,'241903102,HUTCHINS EL,REGULAR INSTRUCTIONAL,,1006 ROBERTS,EL CAMPO,TX,77437-3299,1006 ROBERTS,EL CAMPO,TX,77437-3299,(979) 543-5481,(979) 543-2418,mcouey@ecisd.org,www.ecisd.org,MS MAURIE COUEY   ,'02-03,563,Active, ,2015-03-14T05:35:29,154,USCGeocoder,219,1,4.01,,845d1815-7e78-4604-8dc3-c26b72386fdf,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4682.63315916,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.1970429497,-96.2855193787,Relaxed
'241,WHARTON COUNTY,'03,'241903,EL CAMPO ISD,INDEPENDENT,700 W NORRIS ST,EL CAMPO,TX,77437-2499,700 W NORRIS ST,EL CAMPO,TX,77437-2499,(979) 543-6771,(979) 543-1670,mpool@ecisd.org,www.ecisd.org,ROBERT MARK POOL   ,3624,'241903103,NORTHSIDE EL,REGULAR INSTRUCTIONAL,,2610 MEADOW LN,EL CAMPO,TX,77437-2153,2610 MEADOW LN,EL CAMPO,TX,77437-2153,(979) 543-5812,(979) 578-0682,mpool@ecisd.org,www.ecisd.org,MS REBECCA CROWELL   ,'04-05,569,Active, ,2015-03-14T05:35:29,155,USCGeocoder,78,1,4.01,,69e86846-59cc-4a1e-9d7c-5bab01a907b4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1220.95941309,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.210049774,-96.2877109359,Exact
