CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_adschrubbe_output_13_as,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901105,CROCKETT EL,REGULAR INSTRUCTIONAL,,401 E PARKER AVE,MIDLAND,TX,79701-2669,401 E PARKER AVE,MIDLAND,TX,79701-2669,(432) 240-6500,(432) 689-1429,lisa.leclear@midlandisd.net,www.midlandisd.net,MS LISA LECLEAR   ,'EE-06,394,Active, ,2015-03-14T05:35:00,405,USCGeocoder,63,1,4.01,,0255b644-afec-4ec1-8206-7de68fa97e7a,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,25633.85892,ArealInterpolationGeometricCentroid,Parcel,99.15680473,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.01404649,-102.0719672,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901106,DE ZAVALA EL,REGULAR INSTRUCTIONAL,,705 N LEE ST,MIDLAND,TX,79701-3636,705 N LEE ST,MIDLAND,TX,79701-3636,(432) 240-6600,(432) 689-5048,ray.portillo@midlandisd.net,www.midlandisd.net,MR RAY PORTILLO   ,'EE-06,518,Active, ,2015-03-14T05:35:00,406,USCGeocoder,16,1,4.01,,50046f7f-fc85-422d-a6d7-e70033f81cf2,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,25388.86345,ArealInterpolationGeometricCentroid,Parcel,99.15680473,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.00522508,-102.0662253,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901107,FANNIN EL,REGULAR INSTRUCTIONAL,,2400 FANNIN AVE,MIDLAND,TX,79705-7308,2400 FANNIN AVE,MIDLAND,TX,79705-7308,(432) 240-6800,(432) 689-1346,tracie.burrow@midlandisd.net,www.midlandisd.net,MS TRACIE BURROW   ,'EE KG-06,666,Active, ,2015-03-14T05:35:00,407,USCGeocoder,31,1,4.01,,b2887160-ce08-4d25-813e-497062dbd010,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,34539.70448,ArealInterpolationGeometricCentroid,Parcel,98.87573964,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.0186807,-102.1101283,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901108,HENDERSON EL,REGULAR INSTRUCTIONAL,,4800 GRACELAND DR,MIDLAND,TX,79703-6899,4800 GRACELAND DR,MIDLAND,TX,79703-6899,(432) 240-7000,(432) 689-1807,tanya.bell@midlandisd.net,www.midlandisd.net,MS TANYA BELL   ,'EE-06,497,Active, ,2015-03-14T05:35:00,408,USCGeocoder,16,1,4.01,,d7b24d91-4e1c-4ab2-bbed-8e6f67739ac2,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,31119.47637,ArealInterpolationGeometricCentroid,Parcel,98.87573964,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,31.97564164,-102.1388017,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901109,HOUSTON EL,REGULAR INSTRUCTIONAL,,2000 W LOUISIANA AVE,MIDLAND,TX,79701-5918,2000 W LOUISIANA AVE,MIDLAND,TX,79701-5918,(432) 240-7100,(432) 689-5026,dolores.cano@midlandisd.net,www.midlandisd.net,MS DOLORES CANO   ,'EE-06,569,Active, ,2015-03-14T05:35:00,409,USCGeocoder,47,1,4.01,,2409e539-ba09-4ff4-84c0-35def3f2fcd2,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,95379.75238,ArealInterpolationGeometricCentroid,Parcel,99.15680473,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.00147237,-102.0980361,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901110,JONES EL,REGULAR INSTRUCTIONAL,,4919 SHADYLANE DR,MIDLAND,TX,79703-6097,4919 SHADYLANE DR,MIDLAND,TX,79703-6097,(432) 240-7200,(432) 689-1816,sharla.butler@midlandisd.net,www.midlandisd.net,MS SHARLA BUTLER   ,'EE-06,496,Active, ,2015-03-14T05:35:00,410,USCGeocoder,47,1,4.01,,77a51796-d0bc-4e39-9216-5a937e7e8c81,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,43970.19037,ArealInterpolationGeometricCentroid,Parcel,98.87573964,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,31.98289777,-102.142848,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901111,LAMAR EL,REGULAR INSTRUCTIONAL,,3200 KESSLER AVE,MIDLAND,TX,79701-6241,3200 KESSLER AVE,MIDLAND,TX,79701-6241,(432) 240-7300,(432) 689-1893,crysten.hopkins@midlandisd.net,www.midlandisd.net,MS DIANE LOPEZ   ,'EE-06,617,Active, ,2015-03-14T05:35:00,411,USCGeocoder,16,1,4.01,,6fac9a0f-9164-4730-afc8-e937825e630c,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,24219.94864,ArealInterpolationGeometricCentroid,Parcel,99.15680473,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,31.99093168,-102.1136064,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901112,LONG EL,REGULAR INSTRUCTIONAL,,4200 CEDAR SPRING DR,MIDLAND,TX,79703-6422,4200 CEDAR SPRING DR,MIDLAND,TX,79703-6422,(432) 240-7400,(432) 689-1836,terri.rimer@midlandisd.net,www.midlandisd.net,MRS TERRI RIMER   ,'EE-06,637,Active, ,2015-03-14T05:35:00,412,USCGeocoder,16,1,4.01,,039ab0a3-dcf8-4907-8043-7ed442977504,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,33015.87659,ArealInterpolationGeometricCentroid,Parcel,98.87573964,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,31.9836523,-102.1268177,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901113,MILAM EL,REGULAR INSTRUCTIONAL,,301 E DORMARD AVE,MIDLAND,TX,79705-5616,301 E DORMARD AVE,MIDLAND,TX,79705-5616,(432) 240-7500,(432) 689-1473,iliana.bermea@midlandisd.net,www.midlandisd.net,MRS ILIANA BERMEA   ,'EE-06,513,Active, ,2015-03-14T05:35:00,413,USCGeocoder,31,1,4.01,,2c491de5-5198-4fab-aed7-5b83d3074e96,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,30977.73506,ArealInterpolationGeometricCentroid,Parcel,98.87573964,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.02853975,-102.0778622,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901114,EMERSON EL,REGULAR INSTRUCTIONAL,,2800 MOSS AVE,MIDLAND,TX,79705-4225,2800 MOSS AVE,MIDLAND,TX,79705-4225,(432) 240-6700,(432) 689-6271,tracy.phernetton@midlandisd.net,www.midlandisd.net,MRS TRACY PHERNETTON   ,'EE-06,641,Active, ,2015-03-14T05:35:00,414,USCGeocoder,0,1,4.01,,41cf9a26-def8-4e70-9a97-3c95be0eff0c,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,35360.82148,ArealInterpolationGeometricCentroid,Parcel,98.87573964,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.0301737,-102.1205001,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901116,RUSK EL,REGULAR INSTRUCTIONAL,,2601 WEDGEWOOD ST,MIDLAND,TX,79707-5623,2601 WEDGEWOOD ST,MIDLAND,TX,79707-5623,(432) 240-7800,(432) 689-1856,leslie.goodrum@midlandisd.net,www.midlandisd.net,MRS LESLIE GOODRUM   ,'EE-06,588,Active, ,2015-03-14T05:35:00,415,USCGeocoder,16,1,4.01,,e386187e-6aae-4715-b7e2-719e114165ce,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,24604.49631,ArealInterpolationGeometricCentroid,Parcel,95.91715976,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.01075192,-102.1341635,Relaxed;Soundex
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901118,TRAVIS EL,REGULAR INSTRUCTIONAL,,900 E GIST AVE,MIDLAND,TX,79701-8214,900 E GIST AVE,MIDLAND,TX,79701-8214,(432) 240-8200,(432) 689-5054,monica.baeza@midlandisd.net,www.midlandisd.net,MS MONICA BAEZA   ,'EE-06,850,Active, ,2015-03-14T05:35:00,417,USCGeocoder,16,1,4.01,,12139127-8b57-4364-8554-da16448721e7,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,36043.18032,ArealInterpolationGeometricCentroid,Parcel,99.15680473,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,31.9810029,-102.0625299,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901122,PARKER EL,REGULAR INSTRUCTIONAL,,3800 NORWOOD ST,MIDLAND,TX,79707-4499,3800 NORWOOD ST,MIDLAND,TX,79707-4499,(432) 240-7600,(432) 689-1843,angie.aron@midlandisd.net,www.midlandisd.net,MRS ANGIE ARON   ,'EE-06,558,Active, ,2015-03-14T05:35:00,418,USCGeocoder,47,1,4.01,,a2a0de74-2dfe-4edb-b9fb-867a39d08951,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,36925.90617,ArealInterpolationGeometricCentroid,Parcel,98.87573964,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.02302345,-102.1392157,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901123,SANTA RITA EL,REGULAR INSTRUCTIONAL,,5306 WHITMAN ST,MIDLAND,TX,79705-2314,5306 WHITMAN ST,MIDLAND,TX,79705-2314,(432) 240-7900,(432) 689-5094,debra.alba@midlandisd.net,www.midlandisd.net,MS DEBRA ALBA   ,'EE-06,671,Active, ,2015-03-14T05:35:00,419,USCGeocoder,63,1,4.01,,6e01ea42-1fbb-4be8-a91f-ca54f48e36b1,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40701.78214,ArealInterpolationGeometricCentroid,Parcel,92.95857988,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.04662654,-102.1234628,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901125,SCHARBAUER EL,REGULAR INSTRUCTIONAL,,2115 HEREFORD BLVD,MIDLAND,TX,79707-9814,2115 HEREFORD BLVD,MIDLAND,TX,79707-9814,(432) 240-8000,(432) 689-6286,aimee.stroope@midlandisd.net,www.midlandisd.net,MS AIMEE STROOPE   ,'EE KG-06,863,Active,1985-09-01,2015-03-14T05:35:00,420,USCGeocoder,16,1,4.01,,684b7400-6f2f-401a-9b0d-3ecfff10ae36,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40481.38152,ArealInterpolationGeometricCentroid,Parcel,98.87573964,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.00155759,-102.1636915,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901126,CARVER CENTER,REGULAR INSTRUCTIONAL,,1300 E WALL ST,MIDLAND,TX,79701-4997,1300 E WALL ST,MIDLAND,TX,79701-4997,(432) 240-6400,(432) 689-1426,amanda.magallan@midlandisd.net,www.midlandisd.net,MRS AMANDA MAGALLAN   ,'02-06,431,Active,1987-07-21,2015-03-14T05:35:00,421,USCGeocoder,16,1,4.01,,35a1abab-09cc-433a-a796-a5430ed4c61c,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,18953.808,ArealInterpolationGeometricCentroid,Parcel,99.15680473,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,31.99990562,-102.0593031,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901127,BUSH EL,REGULAR INSTRUCTIONAL,,5001 PRESTON DR,MIDLAND,TX,79707-5128,5001 PRESTON DR,MIDLAND,TX,79707-5128,(432) 240-6300,(432) 689-1879,melissa.horner@midlandisd.net,www.midlandisd.net,MS MELISSA HORNER   ,'EE-06,687,Active,1988-07-01,2015-03-14T05:35:00,422,USCGeocoder,31,1,4.01,,70e1f568-5341-43f1-ad02-97da1b45c1db,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,41150.41509,ArealInterpolationGeometricCentroid,Parcel,98.87573964,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.00858481,-102.1527958,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901128,GREATHOUSE EL,REGULAR INSTRUCTIONAL,,5107 GREATHOUSE AVE,MIDLAND,TX,79707-3189,5107 GREATHOUSE AVE,MIDLAND,TX,79707-3189,(432) 240-6900,(432) 689-6261,jennifer.galloway@midlandisd.net,www.midlandisd.net,MRS JENNIFER GALLOWAY   ,'EE-06,757,Active,1993-07-01,2015-03-14T05:35:00,423,USCGeocoder,16,1,4.01,,af75f7a0-ca74-4e3f-9b64-a0cdac08fbb7,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,44223.60433,ArealInterpolationGeometricCentroid,Parcel,98.87573964,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.03070154,-102.1576328,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901129,WASHINGTON MATH/SCIENCE INSTITUTE,REGULAR INSTRUCTIONAL,,1800 E WALL ST,MIDLAND,TX,79701-5447,1800 E WALL ST,MIDLAND,TX,79701-5447,(432) 240-8300,(432) 689-1593,banay.newton@midlandisd.net,www.midlandisd.net,MS BANAY NEWTON   ,'EE KG-06,468,Active,2001-08-07,2015-03-14T05:35:00,424,USCGeocoder,47,1,4.01,,70d07aae-40f1-4c6a-9389-b3fc3dbc5073,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,45677.11679,ArealInterpolationGeometricCentroid,Parcel,99.15680473,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,31.99907797,-102.0534927,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901130,PEASE COMMUNICATIONS/TECHNOLOGY ACADEMY,REGULAR INSTRUCTIONAL,,1700 E MAGNOLIA AVE,MIDLAND,TX,79705-6935,1700 E MAGNOLIA AVE,MIDLAND,TX,79705-6935,(432) 240-7700,(432) 689-1489,holly.roberts@midlandisd.net,www.midlandisd.net,MRS HOLLY ROBERTS   ,'EE KG-06,542,Active,2001-08-07,2015-03-14T05:35:00,425,USCGeocoder,31,1,4.01,,c587bcab-432d-4eae-9e3d-76d2d8311e6a,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,30740.57423,ArealInterpolationGeometricCentroid,Parcel,94.73372781,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.02445827,-102.0597725,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901131,JAMES BOWIE FINE ARTS ACADEMY,REGULAR INSTRUCTIONAL,,805 ELK,MIDLAND,TX,79701,805 ELK,MIDLAND,TX,79701,(432) 689-1401,(432) 689-5121,laurie.sherrod@midlandisd.net,www.midlandisd.net,LAURIE SHERROD   ,'EE KG-06,474,Active,2009-06-08,2015-03-14T05:35:00,426,USCGeocoder,0,1,4.01,,3a98a942-4cc9-43d4-81f8-b8ff3f7c26ef,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,41597.75666,ArealInterpolationGeometricCentroid,Parcel,93.23964497,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.01014133,-102.0872682,Relaxed
'165,MIDLAND COUNTY,'18,'165901,MIDLAND ISD,INDEPENDENT,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,(432) 240-1000,(432) 689-1976,ryder.warren@midlandisd.net,www.midlandisd.net,DR RYDER WARREN   ,24369,'165901134,RALPH BUNCHE EL,REGULAR INSTRUCTIONAL,,615 W MISSOURI AVE,MIDLAND,TX,79701-5017,700 S JACKSON ST,MIDLAND,TX,79701, , ,sha.burdsal@midlandisd.net,,    ,'PK-06,0,Under Construction,2014-11-24,2015-03-14T05:35:00,429,USCGeocoder,16,1,4.01,,e896a7b2-05c4-48bc-b447-f7a2a89faa3d,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,39209.1464,ArealInterpolationGeometricCentroid,Parcel,99.15680473,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,31.99187906,-102.0558721,Relaxed
'170,MONTGOMERY COUNTY,'06,'170801,TEXAS SERENITY ACADEMY,CHARTER,262 N SAM HOUSTON PKWY E STE 140,HOUSTON,TX,77060,262 N SAM HOUSTON PKWY E STE 140,HOUSTON,TX,77060,(281) 931-8887,(281) 931-8034,hagmons@sbcglobal.net,www.texasserenityacademy.net,MR HAGMON SIMMONS   ,408,'170801001,TEXAS SERENITY ACADEMY,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,530 N SAM HOUSTON PKWY STE 213,HOUSTON,TX,77060,14320 WALTERS RD,HOUSTON,TX,77014,(936) 334-8700,(936) 334-8700,asahibe@hsatx.org,,EDWARD WATSON   ,'06-12,0,Active,1998-09-22,2015-03-14T05:35:00,482,USCGeocoder,0,1,4.01,,0ff9acb5-0856-43a8-a134-8cadb88231d4,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,16044.12198,ArealInterpolationGeometricCentroid,Parcel,98.34319527,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.99301884,-95.47846171,Relaxed
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902001,CONROE H S,REGULAR INSTRUCTIONAL,,3200 W DAVIS ST,CONROE,TX,77304-2098,3200 W DAVIS ST,CONROE,TX,77304-2098,(936) 709-5700,(936) 709-5655,mwaetherly@conroeisd.net,WWW.Conroeisd.net,MR MARK WEATHERLY   ,'09-12,3480,Active,1990-07-01,2015-03-14T05:35:00,485,USCGeocoder,16,1,4.01,,8da2841e-c224-47db-8daa-5a6a382040fc,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,135540.7226,ArealInterpolationGeometricCentroid,Parcel,99.40828402,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.32375934,-95.4853413,Relaxed
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902002,HAUKE ALTER ED,ALTERNATIVE INSTRUCTIONAL,,701 N THIRD ST,CONROE,TX,77301,701 N THIRD ST,CONROE,TX,77301,(936) 709-3420,(936) 709-3499,jobeken@Conroeisd.net,WWW.Conroeisd.net,MS PAULA NICOLINI   ,'08-12,152,Active, ,2015-03-14T05:35:00,486,USCGeocoder,16,1,4.01,,55120f3b-90e6-4962-8559-42c3fdf754b8,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,544.2147858,ArealInterpolationGeometricCentroid,Parcel,94.73372781,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.30529487,-95.44969129,Relaxed;Soundex
'170,MONTGOMERY COUNTY,'06,'170902,CONROE ISD,INDEPENDENT,3205 W DAVIS,CONROE,TX,77304,3205 W DAVIS,CONROE,TX,77304,(936) 709-9719,(936) 709-9701,dstockton@conroeisd.net,www.conroeisd.net,DR DON STOCKTON   ,56363,'170902020,D A E P,DAEP INSTRUCTIONAL,,701 N THIRD ST,CONROE,TX,77301,701 N THIRD ST,CONROE,TX,77301,(936) 709-8100,(936) 525-3628,reikenberg@conroeisd.net,www.conroeisd.net,MR JEFFREY ELDRIDGE   ,'KG-12,0,Active,2000-05-02,2015-03-14T05:35:00,493,USCGeocoder,0,1,4.01,,72a08e45-743f-4a46-a768-69797a606a34,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,544.2147858,ArealInterpolationGeometricCentroid,Parcel,94.73372781,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.30529487,-95.44969129,Relaxed;Soundex
